Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Juventus,25,1993,10,6,601,6.7,0,1,0,0,0,0,0,0,0.15,0.15,0,0.15,Matches
Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,35,1983,7,7,538,6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Marco Sportiello\Marco-Sportiello,it ITA,GK,Frosinone,26,1992,35,35,3150,35,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Mattia Sprocati\Mattia-Sprocati,it ITA,FWMF,Parma,25,1993,16,5,644,7.2,1,0,1,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches
Darijo Srna\Darijo-Srna,hr CRO,DF,Cagliari,36,1982,26,24,2087,23.2,0,3,0,0,0,5,1,0,0.13,0.13,0,0.13,Matches
Mariusz St?pi?ski\Mariusz-Stepinski,pl POL,FW,Chievo,23,1995,35,27,2476,27.5,6,2,6,0,0,5,0,0.22,0.07,0.29,0.22,0.29,Matches
Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,23,1995,35,35,3150,35,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,28,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DFMF,Udinese,27,1991,36,36,3234,35.9,1,4,1,0,0,6,0,0.03,0.11,0.14,0.03,0.14,Matches
Leo Štulac\Leo-Stulac,si SVN,MF,Parma,23,1994,26,17,1452,16.1,0,2,0,0,0,3,1,0,0.12,0.12,0,0.12,Matches
Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,25,1993,5,4,213,2.4,1,0,1,0,0,0,1,0.42,0,0.42,0.42,0.42,Matches
Suso\Suso,es ESP,FWMF,Milan,24,1993,35,35,3018,33.5,7,10,7,0,0,9,1,0.21,0.3,0.51,0.21,0.51,Matches
Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,19,1999,23,13,1176,13.1,0,3,0,0,0,2,0,0,0.23,0.23,0,0.23,Matches
Wojciech Szcz?sny\Wojciech-Szczesny,pl POL,GK,Juventus,28,1990,28,28,2520,28,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Strahinja Tanasijevi?\Strahinja-Tanasijevic,rs SRB,DF,Chievo,21,1997,1,0,17,0.2,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Júnior Tavares\Junior-Tavares,br BRA,DF,Sampdoria,21,1996,3,2,184,2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
?ukasz Teodorczyk\Lukasz-Teodorczyk,pl POL,FWMF,Udinese,27,1991,16,2,400,4.4,1,0,1,0,1,1,0,0.23,0,0.23,0.23,0.23,Matches
Hidde ter Avest\Hidde-ter-Avest,nl NED,DFMF,Udinese,21,1997,13,12,973,10.8,0,1,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,28,1990,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Empoli,28,1990,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cyril Théréau\Cyril-Thereau,fr FRA,FW,Fiorentina,35,1983,2,0,30,0.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Cyril Théréau\Cyril-Thereau,fr FRA,FWMF,Cagliari,35,1983,5,1,131,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rafael Tolói\Rafael-Toloi,it ITA,DF,Atalanta,27,1990,21,20,1746,19.4,1,3,1,0,0,1,1,0.05,0.15,0.21,0.05,0.21,Matches
Nenad Tomovi?\Nenad-Tomovic,rs SRB,DF,Chievo,30,1987,10,9,739,8.2,1,0,1,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,28,1990,19,17,1655,18.4,1,0,1,0,0,6,0,0.05,0,0.05,0.05,0.05,Matches
William Troost-Ekong\William-Troost-Ekong,ng NGA,DF,Udinese,24,1993,35,35,3064,34,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Marcello Trotta\Marcello-Trotta,it ITA,FW,Frosinone,25,1992,12,4,398,4.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marcello Trotta\Marcello-Trotta,it ITA,FW,Sassuolo,25,1992,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marco Tumminello\Marco-Tumminello,it ITA,FWDF,Atalanta,19,1998,2,0,9,0.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Salih Uçan\Salih-Ucan,tr TUR,MFDF,Empoli,24,1994,14,1,259,2.9,1,1,1,0,0,1,0,0.35,0.35,0.69,0.35,0.69,Matches
Cengiz Ünder\Cengiz-Under,tr TUR,FW,Roma,21,1997,26,17,1375,15.3,3,7,3,0,0,1,0,0.2,0.46,0.65,0.2,0.65,Matches
Joel Untersee\Joel-Untersee,ch SUI,DF,Empoli,24,1994,3,1,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,SPAL,32,1986,15,8,668,7.4,0,1,0,0,0,3,0,0,0.13,0.13,0,0.13,Matches
Borja Valero\Borja-Valero,es ESP,MF,Inter,33,1985,27,12,1231,13.7,0,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
Mattia Valoti\Mattia-Valoti,it ITA,MF,SPAL,24,1993,24,14,1222,13.6,2,0,2,0,0,6,0,0.15,0,0.15,0.15,0.15,Matches
Luca Valzania\Luca-Valzania,it ITA,MFFW,Atalanta,22,1996,2,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Luca Valzania\Luca-Valzania,it ITA,MF,Frosinone,22,1996,13,11,897,10,2,1,2,0,0,4,0,0.2,0.1,0.3,0.2,0.3,Matches
Matías Vecino\Matias-Vecino,uy URU,MF,Inter,26,1991,30,23,2015,22.4,3,1,3,0,0,8,0,0.13,0.04,0.18,0.13,0.18,Matches
Miguel Veloso\Miguel-Veloso,pt POR,MF,Genoa,32,1986,21,14,1257,14,0,1,0,0,0,7,0,0,0.07,0.07,0,0.07,Matches
Francesco Verde\Francesco-Verde,it ITA,FW,Cagliari,19,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Simone Verdi\Simone-Verdi,it ITA,MFFW,Napoli,26,1992,22,9,704,7.8,3,3,2,1,1,0,0,0.38,0.38,0.77,0.26,0.64,Matches
Jordan Veretout\Jordan-Veretout,fr FRA,MF,Fiorentina,25,1993,33,33,2941,32.7,5,3,0,5,6,12,1,0.15,0.09,0.24,0,0.09,Matches
Freddie Veseli\Freddie-Veseli,al ALB,DF,Empoli,25,1992,31,28,2539,28.2,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Francesco Vicari\Francesco-Vicari,it ITA,DF,SPAL,23,1994,28,26,2335,25.9,2,1,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,Matches
Ronaldo Vieira\Ronaldo-Vieira,gw GNB,MF,Sampdoria,20,1998,14,6,599,6.7,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Emanuel Vignato\Emanuel-Vignato,it ITA,MF,Chievo,17,2000,10,8,655,7.3,1,1,1,0,0,0,0,0.14,0.14,0.27,0.14,0.27,Matches
Federico Viviani\Federico-Viviani,it ITA,MF,Frosinone,26,1992,5,5,337,3.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Emiliano Viviano\Emiliano-Viviano,it ITA,GK,SPAL,32,1985,17,17,1524,16.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Felipe Vizeu\Felipe-Vizeu,br BRA,FWDF,Udinese,21,1997,5,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Dušan Vlahovi?\Dusan-Vlahovic,rs SRB,FWMF,Fiorentina,18,2000,10,1,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rai Vloet\Rai-Vloet,nl NED,FWDF,Frosinone,23,1995,5,1,122,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Inter,26,1992,28,28,2520,28,2,0,2,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches
Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DF,Inter,26,1992,10,8,727,8.1,0,2,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
Molla Wagué\Molla-Wague,ml MLI,DF,Udinese,27,1991,2,1,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Wallace\Wallace,br BRA,DF,Lazio,23,1994,16,14,1233,13.7,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Ben Wilmot\Ben-Wilmot,eng ENG,DFMF,Udinese,18,1999,5,2,199,2.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Amin Younes\Amin-Younes,de GER,FWMF,Napoli,24,1993,12,6,498,5.5,3,2,3,0,0,1,0,0.54,0.36,0.9,0.54,0.9,Matches
Miha Zajc\Miha-Zajc,si SVN,FWMF,Empoli,24,1994,20,12,1166,13,3,2,3,0,0,2,1,0.23,0.15,0.39,0.23,0.39,Matches
Francesco Zampano\Francesco-Zampano,it ITA,DFMF,Frosinone,24,1993,27,24,2102,23.4,0,1,0,0,0,1,0,0,0.04,0.04,0,0.04,Matches
Nicolò Zaniolo\Nicolo-Zaniolo,it ITA,MFFW,Roma,19,1999,27,20,1766,19.6,4,2,4,0,0,8,0,0.2,0.1,0.31,0.2,0.31,Matches
Cristián Zapata\Cristian-Zapata,co COL,DF,Milan,31,1986,13,12,1026,11.4,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Duván Zapata\Duvan-Zapata,co COL,FW,Atalanta,27,1991,37,32,2896,32.2,23,7,22,1,2,5,0,0.71,0.22,0.93,0.68,0.9,Matches
Simone Zaza\Simone-Zaza,it ITA,FW,Torino,27,1991,29,11,1437,16,4,3,4,0,0,8,1,0.25,0.19,0.44,0.25,0.44,Matches
Marvin Zeegelaar\Marvin-Zeegelaar,nl NED,DF,Udinese,27,1990,12,10,956,10.6,0,0,0,0,0,6,1,0,0,0,0,0,Matches
Piotr Zieli?ski\Piotr-Zielinski,pl POL,MFFW,Napoli,24,1994,36,33,2875,31.9,6,2,6,0,0,6,0,0.19,0.06,0.25,0.19,0.25,Matches
Ervin Zukanovi?\Ervin-Zukanovic,ba BIH,DF,Genoa,31,1987,25,22,1960,21.8,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Filip ?or?evi?\Filip-Djordjevic,rs SRB,FW,Chievo,30,1987,13,6,634,7,1,1,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches
Filip ?uri?i?\Filip-Djuricic,rs SRB,FWMF,Sassuolo,26,1992,23,16,1252,13.9,2,1,2,0,0,2,1,0.14,0.07,0.22,0.14,0.22,Matches
