Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
Benjamin Pavard\Benjamin-Pavard,fr FRA,DF,Stuttgart,21,1996,34,34,3060,34,1,0,1,0,0,2,0,0.03,0,0.03,0.03,0.03,1.2,1.2,1.1,2.3,0.03,0.03,0.07,0.03,0.07,Matches
Ji?í Pavlenka\Jiri-Pavlenka,cz CZE,GK,Werder Bremen,25,1992,34,34,3060,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Peter Pekarík\Peter-Pekarik,sk SVK,DF,Hertha BSC,30,1986,17,17,1375,15.3,0,2,0,0,0,1,0,0,0.13,0.13,0,0.13,0.8,0.8,1.4,2.2,0.05,0.09,0.14,0.05,0.14,Matches
Nils Petersen\Nils-Petersen,de GER,FW,Freiburg,28,1988,32,24,2244,24.9,15,1,10,5,6,4,1,0.6,0.04,0.64,0.4,0.44,12.2,7.7,3.3,11,0.49,0.13,0.63,0.31,0.44,Matches
Maximilian Philipp\Maximilian-Philipp,de GER,FWMF,Dortmund,23,1994,20,15,1203,13.4,9,1,9,0,0,0,0,0.67,0.07,0.75,0.67,0.75,5,4.9,1.6,6.5,0.37,0.12,0.49,0.36,0.48,Matches
?ukasz Piszczek\Lukasz-Piszczek,pl POL,DF,Dortmund,32,1985,24,24,2138,23.8,0,3,0,0,0,3,0,0,0.13,0.13,0,0.13,1.2,1.2,1.7,2.9,0.05,0.07,0.12,0.05,0.12,Matches
Claudio Pizarro\Claudio-Pizarro,pe PER,FWMF,Köln,38,1978,16,5,579,6.4,1,1,1,0,0,0,0,0.16,0.16,0.31,0.16,0.31,2.4,2.4,0.7,3.1,0.37,0.11,0.49,0.37,0.49,Matches
Marko Pjaca\Marko-Pjaca,hr CRO,FWMF,Schalke 04,22,1995,7,3,260,2.9,2,0,2,0,0,0,0,0.69,0,0.69,0.69,0.69,0.6,0.6,0,0.6,0.22,0,0.22,0.22,0.22,Matches
Marvin Plattenhardt\Marvin-Plattenhardt,de GER,DF,Hertha BSC,25,1992,33,33,2970,33,0,7,0,0,0,6,0,0,0.21,0.21,0,0.21,0.8,0.8,3.2,4,0.02,0.1,0.12,0.02,0.12,Matches
Joel Pohjanpalo\Joel-Pohjanpalo,fi FIN,MFFW,Leverkusen,22,1994,7,0,116,1.3,1,0,1,0,0,0,0,0.78,0,0.78,0.78,0.78,1,1,0,1,0.85,0,0.85,0.85,0.85,Matches
Eugen Polanski\Eugen-Polanski,pl POL,MF,Hoffenheim,31,1986,9,2,261,2.9,0,1,0,0,0,1,0,0,0.34,0.34,0,0.34,0.2,0.2,0,0.2,0.06,0.02,0.07,0.06,0.07,Matches
Julian Pollersbeck\Julian-Pollersbeck,de GER,GK,Hamburger SV,22,1994,10,10,900,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stefan Posch\Stefan-Posch,at AUT,DF,Hoffenheim,20,1997,9,9,756,8.4,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0,0.2,0.02,0,0.02,0.02,0.02,Matches
Yussuf Poulsen\Yussuf-Poulsen,dk DEN,FW,RB Leipzig,23,1994,30,18,1664,18.5,4,2,4,0,0,1,0,0.22,0.11,0.32,0.22,0.32,7,7,1.4,8.4,0.38,0.08,0.46,0.38,0.46,Matches
Christian Pulisic\Christian-Pulisic,us USA,FW,Dortmund,18,1998,32,27,2302,25.6,4,5,4,0,0,1,0,0.16,0.2,0.35,0.16,0.35,5.2,5.2,5.9,11.1,0.2,0.23,0.43,0.2,0.43,Matches
Robin Quaison\Robin-Quaison,se SWE,FW,Mainz 05,23,1993,24,15,1409,15.7,4,1,4,0,0,3,0,0.26,0.06,0.32,0.26,0.32,5.5,5.5,1.4,6.9,0.35,0.09,0.44,0.35,0.44,Matches
Raffael\Raffael,br BRA,FW,M'Gladbach,32,1985,27,23,2071,23,9,1,8,1,1,0,0,0.39,0.04,0.43,0.35,0.39,7.4,6.6,4.2,10.9,0.32,0.18,0.5,0.29,0.47,Matches
Rafinha\Rafinha,br BRA,DF,Bayern Munich,31,1985,27,19,1851,20.6,1,2,1,0,0,4,0,0.05,0.1,0.15,0.05,0.15,0.5,0.5,2.1,2.6,0.03,0.1,0.13,0.03,0.13,Matches
Baba Rahman\Baba-Rahman,gh GHA,DF,Schalke 04,23,1994,1,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
André Ramalho\Andre-Ramalho,br BRA,DFFW,Leverkusen,25,1992,3,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Milot Rashica\Milot-Rashica,xk KVX,FWMF,Werder Bremen,21,1996,9,5,384,4.3,1,0,1,0,0,0,0,0.23,0,0.23,0.23,0.23,0.9,0.9,0.4,1.2,0.2,0.08,0.29,0.2,0.29,Matches
Konstantin Rausch\Konstantin-Rausch,ru RUS,DF,Köln,27,1990,12,11,925,10.3,0,1,0,0,0,3,0,0,0.1,0.1,0,0.1,0.5,0.5,0.3,0.8,0.05,0.03,0.08,0.05,0.08,Matches
Yoric Ravet\Yoric-Ravet,fr FRA,MFFW,Freiburg,27,1989,10,5,498,5.5,0,2,0,0,0,0,1,0,0.36,0.36,0,0.36,0.8,0.8,1.3,2.1,0.14,0.24,0.38,0.14,0.38,Matches
Ante Rebi?\Ante-Rebic,hr CRO,FWMF,Eint Frankfurt,23,1993,25,21,1751,19.5,6,2,6,0,0,8,0,0.31,0.1,0.41,0.31,0.41,5.1,5.1,4.1,9.1,0.26,0.21,0.47,0.26,0.47,Matches
Fabian Reese\Fabian-Reese,de GER,FWMF,Schalke 04,19,1997,7,0,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.31,0,0.31,0.31,0.31,Matches
Karim Rekik\Karim-Rekik,nl NED,DF,Hertha BSC,22,1994,26,26,2302,25.6,2,2,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,0.7,0.7,0.4,1.1,0.03,0.01,0.04,0.03,0.04,Matches
Panagiotis Retsos\Panagiotis-Retsos,gr GRE,DF,Leverkusen,18,1998,24,18,1716,19.1,1,3,1,0,0,6,0,0.05,0.16,0.21,0.05,0.21,0.6,0.6,1.3,1.9,0.03,0.07,0.1,0.03,0.1,Matches
Marco Reus\Marco-Reus,de GER,MFFW,Dortmund,28,1989,11,11,928,10.3,7,0,7,0,1,1,0,0.68,0,0.68,0.68,0.68,5,4.2,2.2,6.4,0.48,0.21,0.69,0.41,0.62,Matches
Elvis Rexhbeçaj\Elvis-Rexhbecaj,de GER,DFMF,Wolfsburg,19,1997,4,1,128,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Franck Ribéry\Franck-Ribery,fr FRA,FWMF,Bayern Munich,34,1983,20,15,1203,13.4,5,1,5,0,0,3,0,0.37,0.07,0.45,0.37,0.45,3.3,3.3,4.6,8,0.25,0.34,0.59,0.25,0.59,Matches
Marco Richter\Marco-Richter,de GER,FWMF,Augsburg,19,1997,12,6,644,7.2,1,0,1,0,0,0,0,0.14,0,0.14,0.14,0.14,1,1,1.1,2.1,0.15,0.16,0.31,0.15,0.31,Matches
Birk Risa\Birk-Risa,no NOR,FWDF,Köln,19,1998,2,1,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.08,0.04,0.12,0.08,0.12,Matches
Marcel Risse\Marcel-Risse,de GER,DFMF,Köln,27,1989,16,13,1169,13,1,3,1,0,0,2,0,0.08,0.23,0.31,0.08,0.31,1,1,2.5,3.5,0.08,0.2,0.27,0.08,0.27,Matches
Arjen Robben\Arjen-Robben,nl NED,FWMF,Bayern Munich,33,1984,21,19,1507,16.7,5,5,5,0,1,0,0,0.3,0.3,0.6,0.3,0.6,5.1,4.3,4.8,9.2,0.3,0.29,0.59,0.26,0.54,Matches
James Rodríguez\James-Rodriguez,co COL,MF,Bayern Munich,26,1991,23,19,1621,18,7,11,7,0,0,2,0,0.39,0.61,1,0.39,1,4.2,4.2,7.5,11.6,0.23,0.41,0.65,0.23,0.65,Matches
Sebastian Rudy\Sebastian-Rudy,de GER,MF,Bayern Munich,27,1990,25,16,1515,16.8,1,4,1,0,0,2,0,0.06,0.24,0.3,0.06,0.3,0.8,0.8,1,1.8,0.05,0.06,0.11,0.05,0.11,Matches
Lukas Rupp\Lukas-Rupp,de GER,MF,Hoffenheim,26,1991,21,15,1160,12.9,3,2,3,0,0,1,0,0.23,0.16,0.39,0.23,0.39,2.9,2.9,2.2,5,0.22,0.17,0.39,0.22,0.39,Matches
Marco Russ\Marco-Russ,de GER,DF,Eint Frankfurt,31,1985,19,12,1145,12.7,1,0,1,0,0,3,0,0.08,0,0.08,0.08,0.08,0.4,0.4,0.1,0.6,0.03,0.01,0.05,0.03,0.05,Matches
Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,23,1994,22,21,1790,19.9,3,5,3,0,0,4,0,0.15,0.25,0.4,0.15,0.4,4.5,4.5,3.1,7.6,0.23,0.16,0.38,0.23,0.38,Matches
Nuri ?ahin\Nuri-Sahin,tr TUR,MF,Dortmund,28,1988,18,14,1225,13.6,2,2,2,0,0,2,0,0.15,0.15,0.29,0.15,0.29,2,2,1.9,3.9,0.15,0.14,0.29,0.15,0.29,Matches
G?toku Sakai\Gotoku-Sakai,jp JPN,DFMF,Hamburger SV,26,1991,28,26,2289,25.4,0,0,0,0,0,2,0,0,0,0,0,0,0.6,0.6,0.7,1.3,0.02,0.03,0.05,0.02,0.05,Matches
Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Eint Frankfurt,23,1993,20,17,1607,17.9,0,0,0,0,0,5,0,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0,0.01,0.01,0.01,Matches
Sejad Salihovi?\Sejad-Salihovic,ba BIH,MF,Hamburger SV,32,1984,10,4,370,4.1,1,1,0,1,1,1,0,0.24,0.24,0.49,0,0.24,0.9,0.2,0.8,1,0.23,0.19,0.42,0.05,0.24,Matches
Jairo Samperio\Jairo-Samperio,es ESP,MFFW,Mainz 05,24,1993,2,0,36,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.28,0,0.28,0.28,0.28,Matches
Jadon Sancho\Jadon-Sancho,eng ENG,FW,Dortmund,17,2000,12,7,690,7.7,1,4,1,0,0,0,0,0.13,0.52,0.65,0.13,0.65,2.2,2.2,3.1,5.3,0.29,0.41,0.7,0.29,0.7,Matches
Lamine Sané\Lamine-Sane,sn SEN,DF,Werder Bremen,30,1987,11,9,786,8.7,1,0,1,0,0,1,0,0.11,0,0.11,0.11,0.11,0.2,0.2,0.2,0.4,0.02,0.02,0.04,0.02,0.04,Matches
Salif Sané\Salif-Sane,sn SEN,DF,Hannover 96,26,1990,32,32,2879,32,4,1,4,0,0,6,0,0.13,0.03,0.16,0.13,0.16,1.7,1.7,0.8,2.5,0.05,0.02,0.08,0.05,0.08,Matches
Douglas Santos\Douglas-Santos,br BRA,DF,Hamburger SV,23,1994,27,26,2378,26.4,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,1,1,2,3,0.04,0.08,0.11,0.04,0.11,Matches
Julian Schieber\Julian-Schieber,de GER,MFFW,Hertha BSC,28,1989,3,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.33,0,0.33,0.33,0.33,Matches
Sven Schipplock\Sven-Schipplock,de GER,FWMF,Hamburger SV,28,1988,9,3,338,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.2,0.9,0.2,0.04,0.25,0.2,0.25,Matches
Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,29,1988,18,17,1491,16.6,0,0,0,0,0,3,0,0,0,0,0,0,0.3,0.3,0.5,0.8,0.02,0.03,0.05,0.02,0.05,Matches
Jonathan Schmid\Jonathan-Schmid,fr FRA,DFFW,Augsburg,27,1990,25,15,1473,16.4,0,0,0,0,0,1,0,0,0,0,0,0,1.4,1.4,2,3.4,0.09,0.12,0.21,0.09,0.21,Matches
Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,28,1988,6,2,165,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.09,0.09,0,0.09,Matches
Benno Schmitz\Benno-Schmitz,de GER,DF,RB Leipzig,22,1994,2,1,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.09,0.09,0,0.09,Matches
Alessandro Schöpf\Alessandro-Schopf,at AUT,DFMF,Schalke 04,23,1994,15,9,808,9,0,0,0,0,0,3,0,0,0,0,0,0,0.3,0.3,0.6,1,0.04,0.07,0.11,0.04,0.11,Matches
Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,24,1993,27,19,1780,19.8,1,2,1,0,0,3,0,0.05,0.1,0.15,0.05,0.15,1.4,1.4,3,4.5,0.07,0.15,0.23,0.07,0.23,Matches
André Schürrle\Andre-Schurrle,de GER,FW,Dortmund,26,1990,18,11,1236,13.7,1,6,1,0,1,0,0,0.07,0.44,0.51,0.07,0.51,4.6,3.8,2.3,6.2,0.33,0.17,0.51,0.28,0.45,Matches
Julian Schuster\Julian-Schuster,de GER,DFMF,Freiburg,32,1985,18,16,1308,14.5,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.6,1.2,1.8,0.04,0.08,0.12,0.04,0.12,Matches
Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,30,1987,29,27,2319,25.8,0,6,0,0,0,10,0,0,0.23,0.23,0,0.23,0.7,0.7,4,4.7,0.03,0.16,0.18,0.03,0.18,Matches
Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,25,1992,33,33,2906,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,Matches
Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,22,1995,27,19,1886,21,10,0,9,1,1,4,0,0.48,0,0.48,0.43,0.43,7.3,6.6,1.7,8.3,0.35,0.08,0.43,0.31,0.4,Matches
Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,20,1997,25,16,1703,18.9,2,0,2,0,0,3,0,0.11,0,0.11,0.11,0.11,1.6,1.6,1,2.6,0.08,0.05,0.14,0.08,0.14,Matches
Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,18,1999,1,1,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Vincent Sierro\Vincent-Sierro,ch SUI,MFFW,Freiburg,21,1995,4,3,213,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0.12,0.06,0.18,0.12,0.18,Matches
Tobias Sippel\Tobias-Sippel,de GER,GK,M'Gladbach,29,1988,5,4,435,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,28,1988,30,30,2625,29.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,27,1990,22,20,1687,18.7,0,1,0,0,0,4,0,0,0.05,0.05,0,0.05,0.3,0.3,0.4,0.7,0.02,0.02,0.04,0.02,0.04,Matches
Ça?lar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Freiburg,21,1996,26,25,2153,23.9,1,0,1,0,0,5,2,0.04,0,0.04,0.04,0.04,1,1,0,1,0.04,0,0.04,0.04,0.04,Matches
Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,23,1993,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,26,1990,28,24,2197,24.4,0,2,0,0,0,4,0,0,0.08,0.08,0,0.08,0,0,1,1,0,0.04,0.04,0,0.04,Matches
Caleb Stanko\Caleb-Stanko,us USA,DFMF,Freiburg,24,1993,6,1,191,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
Niklas Stark\Niklas-Stark,de GER,DFMF,Hertha BSC,22,1995,26,25,2210,24.6,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,1.6,1.6,0.5,2.1,0.07,0.02,0.09,0.07,0.09,Matches
Tom Starke\Tom-Starke,de GER,GK,Bayern Munich,36,1981,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Renato Steffen\Renato-Steffen,ch SUI,FWMF,Wolfsburg,25,1991,16,6,659,7.3,0,0,0,0,0,3,0,0,0,0,0,0,1.3,1.3,1.1,2.4,0.18,0.16,0.34,0.18,0.34,Matches
Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,21,1995,7,5,372,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.7,0,0.7,0.17,0.01,0.18,0.17,0.18,Matches
Pascal Stenzel\Pascal-Stenzel,de GER,DFMF,Freiburg,21,1996,25,21,1941,21.6,1,0,1,0,0,3,0,0.05,0,0.05,0.05,0.05,0.5,0.5,0.8,1.3,0.02,0.04,0.06,0.02,0.06,Matches
Lars Stindl\Lars-Stindl,de GER,FWMF,M'Gladbach,28,1988,31,31,2727,30.3,6,3,6,0,0,5,0,0.2,0.1,0.3,0.2,0.3,7.5,7.5,6.2,13.7,0.25,0.2,0.45,0.25,0.45,Matches
Valentin Stocker\Valentin-Stocker,ch SUI,MF,Hertha BSC,28,1989,3,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.15,0.06,0.21,0.15,0.21,Matches
Tobias Strobl\Tobias-Strobl,de GER,MF,M'Gladbach,27,1990,4,1,115,1.3,0,1,0,0,0,0,0,0,0.78,0.78,0,0.78,0,0,0.5,0.5,0,0.43,0.43,0,0.43,Matches
Neven Suboti?\Neven-Subotic,rs SRB,DF,Dortmund,28,1988,4,3,271,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,21,1995,27,20,1926,21.4,2,1,2,0,0,1,0,0.09,0.05,0.14,0.09,0.14,1.5,1.5,0.6,2.2,0.07,0.03,0.1,0.07,0.1,Matches
Ádám Szalai\Adam-Szalai,hu HUN,FW,Hoffenheim,29,1987,18,8,896,10,5,1,5,0,0,2,0,0.5,0.1,0.6,0.5,0.6,3.1,3.1,0.8,3.9,0.31,0.09,0.4,0.31,0.4,Matches
Frederik Sørensen\Frederik-Sorensen,dk DEN,DF,Köln,25,1992,28,24,2001,22.2,2,1,2,0,0,9,0,0.09,0.04,0.13,0.09,0.13,2.2,2.2,0.7,2.9,0.1,0.03,0.13,0.1,0.13,Matches
Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,21,1996,28,27,2427,27,0,2,0,0,0,1,0,0,0.07,0.07,0,0.07,0.3,0.3,1,1.3,0.01,0.04,0.05,0.01,0.05,Matches
Taleb Tawatha\Taleb-Tawatha,il ISR,DFMF,Eint Frankfurt,25,1992,13,4,441,4.9,0,1,0,0,0,1,0,0,0.2,0.2,0,0.2,0.2,0.2,0.8,1,0.03,0.17,0.21,0.03,0.21,Matches
Simon Terodde\Simon-Terodde,de GER,FW,Stuttgart,29,1988,15,10,955,10.6,2,1,2,0,1,2,0,0.19,0.09,0.28,0.19,0.28,4.1,3.3,1,4.3,0.39,0.09,0.48,0.32,0.41,Matches
Simon Terodde\Simon-Terodde,de GER,FW,Köln,29,1988,15,14,1160,12.9,5,0,4,1,1,2,0,0.39,0,0.39,0.31,0.31,5.3,4.6,0.6,5.2,0.41,0.05,0.46,0.35,0.4,Matches
Marco Terrazzino\Marco-Terrazzino,de GER,MFFW,Freiburg,26,1991,24,19,1489,16.5,0,1,0,0,0,3,0,0,0.06,0.06,0,0.06,2.9,2.9,3,5.9,0.17,0.18,0.35,0.17,0.35,Matches
Cedric Teuchert\Cedric-Teuchert,de GER,MFFW,Schalke 04,20,1997,4,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2.88,0,2.88,2.88,2.88,Matches
Erik Thommy\Erik-Thommy,de GER,MFFW,Stuttgart,22,1994,14,14,980,10.9,2,4,2,0,0,0,0,0.18,0.37,0.55,0.18,0.55,2.3,2.3,1.7,4,0.21,0.15,0.37,0.21,0.37,Matches
Erik Thommy\Erik-Thommy,de GER,FW,Augsburg,22,1994,6,2,167,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0.6,0.9,0.17,0.34,0.51,0.17,0.51,Matches
Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,24,1993,16,14,1247,13.9,0,1,0,0,0,4,0,0,0.07,0.07,0,0.07,0.4,0.4,0.1,0.6,0.03,0.01,0.04,0.03,0.04,Matches
Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,22,1994,26,17,1575,17.5,6,4,6,0,0,3,0,0.34,0.23,0.57,0.34,0.57,4.4,4.4,2.3,6.6,0.26,0.13,0.39,0.26,0.39,Matches
Jeremy Toljan\Jeremy-Toljan,de GER,MFDF,Hoffenheim,22,1994,2,2,180,2,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.02,0.02,0,0.02,Matches
Jeremy Toljan\Jeremy-Toljan,de GER,DF,Dortmund,22,1994,16,13,1211,13.5,1,2,1,0,0,1,0,0.07,0.15,0.22,0.07,0.22,0.3,0.3,1,1.3,0.02,0.08,0.1,0.02,0.1,Matches
Ömer Toprak\Omer-Toprak,tr TUR,DF,Dortmund,28,1989,26,22,2020,22.4,0,1,0,0,0,1,0,0,0.04,0.04,0,0.04,0.7,0.7,0.1,0.8,0.03,0,0.04,0.03,0.04,Matches
Jordan Torunarigha\Jordan-Torunarigha,de GER,DFMF,Hertha BSC,19,1997,12,7,663,7.4,1,0,1,0,0,0,1,0.14,0,0.14,0.14,0.14,0.9,0.9,0.1,0.9,0.12,0.01,0.13,0.12,0.13,Matches
Ibrahima Traoré\Ibrahima-Traore,gn GUI,MFFW,M'Gladbach,29,1988,7,1,201,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.1,0.25,0.25,0.49,0.25,0.49,Matches
Philipp Tschauner\Philipp-Tschauner,de GER,GK,Hannover 96,31,1985,31,31,2790,31,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,Matches
Anthony Ujah\Anthony-Ujah,ng NGA,FW,Mainz 05,26,1990,11,2,205,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.9,0.32,0.06,0.39,0.32,0.39,Matches
Sven Ulreich\Sven-Ulreich,de GER,GK,Bayern Munich,28,1988,29,29,2610,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,RB Leipzig,18,1998,28,25,2268,25.2,3,0,3,0,0,3,1,0.12,0,0.12,0.12,0.12,1.6,1.6,0.5,2.1,0.07,0.02,0.08,0.07,0.08,Matches
Mark Uth\Mark-Uth,de GER,FWMF,Hoffenheim,25,1991,31,24,2177,24.2,14,8,14,0,0,5,0,0.58,0.33,0.91,0.58,0.91,10.4,9.9,4.8,14.6,0.43,0.2,0.63,0.41,0.61,Matches
Josha Vagnoman\Josha-Vagnoman,de GER,DFMF,Hamburger SV,16,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Miloš Veljkovi?\Milos-Veljkovic,rs SRB,DF,Werder Bremen,21,1995,30,30,2655,29.5,1,0,1,0,0,2,0,0.03,0,0.03,0.03,0.03,0.6,0.6,0.2,0.9,0.02,0.01,0.03,0.02,0.03,Matches
Paul Verhaegh\Paul-Verhaegh,nl NED,DF,Wolfsburg,33,1983,31,30,2614,29,2,2,1,1,3,6,0,0.07,0.07,0.14,0.03,0.1,2.6,0.1,1.5,1.6,0.09,0.05,0.14,0,0.06,Matches
Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,M'Gladbach,24,1992,32,32,2880,32,3,0,3,0,0,5,0,0.09,0,0.09,0.09,0.09,1.8,1.8,0.8,2.6,0.06,0.02,0.08,0.06,0.08,Matches
Arturo Vidal\Arturo-Vidal,cl CHI,MF,Bayern Munich,30,1987,22,17,1456,16.2,6,2,6,0,0,6,0,0.37,0.12,0.49,0.37,0.49,4.6,4.6,2.3,6.9,0.29,0.14,0.43,0.29,0.43,Matches
Julio Villalba\Julio-Villalba,py PAR,DFMF,M'Gladbach,18,1998,1,0,8,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Vogt\Kevin-Vogt,de GER,DF,Hoffenheim,25,1991,31,31,2790,31,0,1,0,0,0,9,0,0,0.03,0.03,0,0.03,0.4,0.4,0.9,1.3,0.01,0.03,0.04,0.01,0.04,Matches
Kevin Volland\Kevin-Volland,de GER,FWMF,Leverkusen,25,1992,31,30,2591,28.8,14,2,14,0,0,5,0,0.49,0.07,0.56,0.49,0.56,10.6,10.6,5.2,15.7,0.37,0.18,0.55,0.37,0.55,Matches
Sandro Wagner\Sandro-Wagner,de GER,FW,Bayern Munich,29,1987,14,8,726,8.1,8,2,8,0,0,1,0,0.99,0.25,1.24,0.99,1.24,5.4,5.4,1.2,6.6,0.68,0.15,0.83,0.68,0.83,Matches
Sandro Wagner\Sandro-Wagner,de GER,FW,Hoffenheim,29,1987,11,10,870,9.7,4,3,3,1,1,3,0,0.41,0.31,0.72,0.31,0.62,3.3,2.5,1.5,4.1,0.34,0.16,0.5,0.26,0.42,Matches
Walace\Walace,br BRA,MF,Hamburger SV,22,1995,18,16,1318,14.6,1,2,1,0,0,3,0,0.07,0.14,0.2,0.07,0.2,0.7,0.7,1.2,1.9,0.05,0.08,0.13,0.05,0.13,Matches
Luca Waldschmidt\Luca-Waldschmidt,de GER,MFFW,Hamburger SV,21,1996,20,5,794,8.8,1,2,1,0,1,0,0,0.11,0.23,0.34,0.11,0.34,3,1.9,1,3,0.34,0.12,0.46,0.22,0.34,Matches
Roman Weidenfeller\Roman-Weidenfeller,de GER,GK,Dortmund,36,1980,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Julian Weigl\Julian-Weigl,de GER,MF,Dortmund,21,1995,25,20,1944,21.6,1,0,1,0,0,4,0,0.05,0,0.05,0.05,0.05,0.1,0.1,0.2,0.3,0.01,0.01,0.01,0.01,0.01,Matches
Mitchell Weiser\Mitchell-Weiser,de GER,DFFW,Hertha BSC,23,1994,24,23,1979,22,1,2,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14,0.7,0.7,3.8,4.5,0.03,0.17,0.2,0.03,0.2,Matches
Wendell\Wendell,br BRA,DF,Leverkusen,24,1993,26,26,2115,23.5,2,3,0,2,3,7,1,0.09,0.13,0.21,0,0.13,2.9,0.6,2.9,3.5,0.12,0.12,0.25,0.03,0.15,Matches
