Player,Nation,Pos,Squad,Age,Born,MP,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Sabit Abdulai\Sabit-Abdulai,gh GHA,MF,Getafe,21-353,1999,2,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marcos Acuña\Marcos-Acuna,ar ARG,DF,Sevilla,29-183,1991,26,2028,22.5,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches
Bobby Adekanye\Bobby-Adekanye,nl NED,FWMF,Cádiz,22-074,1999,3,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Martin Agirregabiria\Martin-Agirregabiria,es ESP,DFMF,Alavés,24-354,1996,22,1284,14.3,0,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
Joseph Aidoo\Joseph-Aidoo,gh GHA,DF,Celta Vigo,25-212,1995,22,1131,12.6,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Carlos Akapo\Carlos-Akapo,gq EQG,DF,Cádiz,28-048,1993,9,576,6.4,0,0,0,0,0,3,1,0,0,0,0,0,Matches
Paul Akouokou\Paul-Akouokou,ci CIV,MF,Betis,23-130,1997,10,378,4.2,0,0,0,0,0,5,1,0,0,0,0,0,Matches
Jony Álamo\Jony-Alamo,es ESP,MF,Elche,19-216,2001,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jordi Alba\Jordi-Alba,es ESP,DF,Barcelona,32-039,1989,29,2530,28.1,3,5,3,0,0,8,0,0.11,0.18,0.28,0.11,0.28,Matches
Raúl Albiol\Raul-Albiol,es ESP,DF,Villarreal,35-237,1985,31,2755,30.6,0,0,0,0,0,7,0,0,0,0,0,0,Matches
Paco Alcácer\Paco-Alcacer,es ESP,FW,Villarreal,27-242,1993,23,1388,15.4,6,4,5,1,2,0,0,0.39,0.26,0.65,0.32,0.58,Matches
Pedro Alcalá\Pedro-Alcala,es ESP,DF,Cádiz,32-041,1989,10,723,8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rubén Alcaraz\Ruben-Alcaraz,es ESP,MF,Valladolid,29-363,1991,27,2020,22.4,1,0,1,0,0,9,0,0.04,0,0.04,0.04,0.04,Matches
Iván Alejo\Ivan-Alejo,es ESP,MFFW,Cádiz,26-078,1995,19,593,6.6,1,1,1,0,0,4,0,0.15,0.15,0.3,0.15,0.3,Matches
Carles Aleñá\Carles-Alena,es ESP,MF,Barcelona,23-114,1998,2,48,0.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Carles Aleñá\Carles-Alena,es ESP,MFFW,Getafe,23-114,1998,17,1089,12.1,1,2,1,0,0,1,0,0.08,0.17,0.25,0.08,0.25,Matches
Alfon\Alfon,es ESP,MF,Celta Vigo,21-360,1999,2,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sergio Álvarez\Sergio-Alvarez,es ESP,MFDF,Eibar,29-096,1992,25,1533,17,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Yeray Álvarez\Yeray-Alvarez,es ESP,DF,Athletic Club,26-095,1995,20,1678,18.6,1,0,1,0,0,6,0,0.05,0,0.05,0.05,0.05,Matches
Emmanuel Amankwaa Akurugu\Emmanuel-Amankwaa-Akurugu,gh GHA,DF,Getafe,19-160,2001,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jon Ander Garrido\Jon-Ander-Garrido,es ESP,MF,Cádiz,31-202,1989,19,687,7.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ángel\Angel,es ESP,GK,Granada,18-311,2002,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Miguel Ángel Rubio\Miguel-Angel-Rubio,es ESP,DF,Valladolid,23-049,1998,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
José Ángel\Jose-Angel,es ESP,DF,Eibar,31-236,1989,10,589,6.5,0,0,0,0,0,3,0,0,0,0,0,0,Matches
José Antonio Miranda\Jose-Antonio-Miranda,gq EQG,MFDF,Getafe,22-281,1998,3,23,0.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Aritz Arambarri\Aritz-Arambarri,es ESP,DF,Real Sociedad,23-088,1998,1,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mauro Arambarri\Mauro-Arambarri,uy URU,MF,Getafe,25-211,1995,31,2720,30.2,3,0,3,0,0,10,0,0.1,0,0.1,0.1,0.1,Matches
Néstor Araujo\Nestor-Araujo,mx MEX,DF,Celta Vigo,29-243,1991,29,2111,23.5,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Ronald Araújo\Ronald-Araujo,uy URU,DF,Barcelona,22-053,1999,19,1150,12.8,2,1,2,0,0,2,0,0.16,0.08,0.23,0.16,0.23,Matches
Anaitz Arbilla\Anaitz-Arbilla,es ESP,DF,Eibar,33-349,1987,29,2357,26.2,0,1,0,0,0,8,0,0,0.04,0.04,0,0.04,Matches
Unai Arietaleanizbeaskoa\Unai-Arietaleanizbeaskoa,es ESP,FWMF,Eibar,22-118,1999,4,47,0.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Sergio Arribas\Sergio-Arribas,es ESP,FWDF,Real Madrid,19-211,2001,7,127,1.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Sergio Asenjo\Sergio-Asenjo,es ESP,GK,Villarreal,31-305,1989,32,2880,32,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Marco Asensio\Marco-Asensio,es ESP,FWMF,Real Madrid,25-098,1996,30,1646,18.3,4,2,4,0,0,1,0,0.22,0.11,0.33,0.22,0.33,Matches
Iago Aspas\Iago-Aspas,es ESP,FW,Celta Vigo,33-271,1987,29,2542,28.2,13,10,9,4,4,8,0,0.46,0.35,0.81,0.32,0.67,Matches
Miguel Atienza\Miguel-Atienza,es ESP,MF,Eibar,21-337,1999,7,402,4.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ezequiel Ávila\Ezequiel-Avila,ar ARG,FWMF,Osasuna,27-082,1994,4,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ramon Azeez\Ramon-Azeez,ng NGA,MFDF,Granada,28-138,1992,2,101,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Carlos Bacca\Carlos-Bacca,co COL,FW,Villarreal,34-233,1986,20,612,6.8,2,0,2,0,0,1,0,0.29,0,0.29,0.29,0.29,Matches
Édgar Badía\Edgar-Badia,es ESP,GK,Elche,29-076,1992,30,2700,30,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alex Baena\Alex-Baena,es ESP,MF,Villarreal,19-283,2001,3,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Miguel Baeza\Miguel-Baeza,es ESP,MFFW,Celta Vigo,21-033,2000,20,521,5.8,1,0,1,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,33-059,1988,18,1239,13.8,0,1,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches
Barcia\Barcia,es ESP,DF,Granada,20-119,2000,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Enis Bardhi\Enis-Bardhi,mk MKD,MFFW,Levante,25-301,1995,22,1454,16.2,1,2,1,0,0,4,0,0.06,0.12,0.19,0.06,0.19,Matches
Kike Barja\Kike-Barja,es ESP,MFFW,Osasuna,24-028,1997,29,1181,13.1,2,3,2,0,0,2,0,0.15,0.23,0.38,0.15,0.38,Matches
Marc Baró Ortiz\Marc-Baro-Ortiz,es ESP,DF,Cádiz,21-249,1999,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Antonio Barragán\Antonio-Barragan,es ESP,DF,Elche,33-321,1987,23,1920,21.3,0,3,0,0,0,6,0,0,0.14,0.14,0,0.14,Matches
Ander Barrenetxea\Ander-Barrenetxea,es ESP,MFFW,Real Sociedad,19-123,2001,27,1130,12.6,3,0,3,0,0,7,0,0.24,0,0.24,0.24,0.24,Matches
Marc Bartra\Marc-Bartra,es ESP,DF,Betis,30-104,1991,15,1334,14.8,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Rodrigo Battaglia\Rodrigo-Battaglia,ar ARG,MF,Alavés,29-291,1991,28,2209,24.5,1,0,1,0,0,8,1,0.04,0,0.04,0.04,0.04,Matches
Jon Bautista\Jon-Bautista,es ESP,FWMF,Real Sociedad,25-300,1995,17,276,3.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Fran Beltrán\Fran-Beltran,es ESP,MF,Celta Vigo,22-085,1999,27,987,11,3,0,3,0,0,3,0,0.27,0,0.27,0.27,0.27,Matches
Sergio Benito\Sergio-Benito,es ESP,FW,Valladolid,22-037,1999,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,33-131,1987,29,2458,27.3,21,7,20,1,1,2,0,0.77,0.26,1.03,0.73,0.99,Matches
Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Athletic Club,31-078,1990,23,1682,18.7,1,3,1,0,0,3,0,0.05,0.16,0.21,0.05,0.21,Matches
Álex Berenguer\Alex-Berenguer,es ESP,MFFW,Athletic Club,25-299,1995,30,1932,21.5,8,3,8,0,0,3,0,0.37,0.14,0.51,0.37,0.51,Matches
Pedro Bigas\Pedro-Bigas,es ESP,DF,Eibar,30-226,1990,20,1514,16.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Blanco\Blanco,es ESP,MFDF,Real Madrid,20-280,2000,3,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alejandro Blanco\Alejandro-Blanco,es ESP,MF,Valencia,22-134,1998,13,580,6.4,1,0,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
Rubén Blanco\Ruben-Blanco,es ESP,GK,Celta Vigo,25-278,1995,19,1637,18.2,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Yann Bodiger\Yann-Bodiger,fr FRA,MF,Cádiz,26-079,1995,9,251,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Yassine Bounou\Yassine-Bounou,ma MAR,GK,Sevilla,30-024,1991,29,2610,29,1,0,1,0,0,3,0,0.03,0,0.03,0.03,0.03,Matches
Lucas Boyé\Lucas-Boye,ar ARG,FW,Elche,25-060,1996,29,2276,25.3,6,1,6,0,0,8,1,0.24,0.04,0.28,0.24,0.28,Matches
Martin Braithwaite\Martin-Braithwaite,dk DEN,FW,Barcelona,29-328,1991,26,1099,12.2,2,2,2,0,1,3,0,0.16,0.16,0.33,0.16,0.33,Matches
Darko Brašanac\Darko-Brasanac,rs SRB,MF,Osasuna,29-076,1992,13,703,7.8,1,0,1,0,0,2,0,0.13,0,0.13,0.13,0.13,Matches
Álvaro Bravo\Alvaro-Bravo,es ESP,MF,Granada,23-084,1998,1,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Claudio Bravo\Claudio-Bravo,cl CHI,GK,Betis,38-016,1983,15,1350,15,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Yan Brice Eteki\Yan-Brice-Eteki,cm CMR,MF,Granada,23-246,1997,20,994,11,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Juan Brunet\Juan-Brunet,ar ARG,MF,Granada,23-095,1998,1,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bryan\Bryan,es ESP,MFFW,Eibar,20-077,2001,23,1923,21.4,3,2,3,0,0,6,0,0.14,0.09,0.23,0.14,0.23,Matches
Bryan\Bryan,es ESP,FW,Sevilla,20-077,2001,1,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ante Budimir\Ante-Budimir,hr CRO,FW,Osasuna,29-281,1991,25,1319,14.7,7,0,7,0,0,2,0,0.48,0,0.48,0.48,0.48,Matches
Esteban Burgos\Esteban-Burgos,ar ARG,DF,Eibar,29-110,1992,14,1111,12.3,3,1,1,2,3,5,0,0.24,0.08,0.32,0.08,0.16,Matches
Burgui\Burgui,es ESP,MF,Alavés,27-182,1993,1,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sergio Busquets\Sergio-Busquets,es ESP,MF,Barcelona,32-287,1988,30,2073,23,0,4,0,0,0,8,0,0,0.17,0.17,0,0.17,Matches
Erick Cabaco\Erick-Cabaco,uy URU,DF,Getafe,26-010,1995,19,1323,14.7,0,0,0,0,0,9,0,0,0,0,0,0,Matches
Cala\Cala,es ESP,DF,Cádiz,31-154,1989,27,2182,24.2,3,0,3,0,0,8,0,0.12,0,0.12,0.12,0.12,Matches
Jonathan Calleri\Jonathan-Calleri,ar ARG,FW,Osasuna,27-218,1993,25,1544,17.2,5,2,5,0,0,4,0,0.29,0.12,0.41,0.29,0.41,Matches
Dani Calvo\Dani-Calvo,es ESP,DF,Elche,27-028,1994,19,1419,15.8,2,0,2,0,0,3,0,0.13,0,0.13,0.13,0.13,Matches
José Campaña\Jose-Campana,es ESP,MF,Levante,27-333,1993,9,748,8.3,1,2,0,1,1,0,0,0.12,0.24,0.36,0,0.24,Matches
Sergio Canales\Sergio-Canales,es ESP,MFFW,Betis,30-072,1991,27,2226,24.7,8,6,6,2,3,4,0,0.32,0.24,0.57,0.24,0.49,Matches
Ander Capa\Ander-Capa,es ESP,DF,Athletic Club,29-080,1992,28,2131,23.7,2,1,2,0,0,5,0,0.08,0.04,0.13,0.08,0.13,Matches
Étienne Capoue\Etienne-Capoue,fr FRA,MF,Villarreal,32-292,1988,12,887,9.9,0,0,0,0,0,4,1,0,0,0,0,0,Matches
Isaac Carcelen\Isaac-Carcelen,es ESP,DF,Cádiz,28-006,1993,28,2221,24.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Cárdenas\Cardenas,es ESP,GK,Levante,24-032,1997,4,360,4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Marc Cardona\Marc-Cardona,es ESP,FWMF,Osasuna,25-295,1995,3,53,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Diego Carlos\Diego-Carlos,br BRA,DF,Sevilla,28-045,1993,29,2473,27.5,1,0,1,0,0,8,0,0.04,0,0.04,0.04,0.04,Matches
Juan Carlos\Juan-Carlos,es ESP,MFFW,Huesca,30-045,1991,15,291,3.2,0,1,0,0,0,0,0,0,0.31,0.31,0,0.31,Matches
Yannick Carrasco\Yannick-Carrasco,be BEL,DFMF,Atlético Madrid,27-237,1993,25,1729,19.2,5,7,5,0,0,5,0,0.26,0.36,0.62,0.26,0.62,Matches
Sergio Carreira\Sergio-Carreira,es ESP,DF,Celta Vigo,20-198,2000,3,259,2.9,1,0,1,0,0,0,0,0.35,0,0.35,0.35,0.35,Matches
Guido Carrillo\Guido-Carrillo,ar ARG,FW,Elche,29-339,1991,18,856,9.5,3,1,3,0,0,3,0,0.32,0.11,0.42,0.32,0.42,Matches
Dani Carvajal\Dani-Carvajal,es ESP,DF,Real Madrid,29-108,1992,13,950,10.6,0,2,0,0,0,5,0,0,0.19,0.19,0,0.19,Matches
William Carvalho\William-Carvalho,pt POR,MF,Betis,29-022,1992,25,1119,12.4,2,0,2,0,0,6,1,0.16,0,0.16,0.16,0.16,Matches
Casemiro\Casemiro,br BRA,MF,Real Madrid,29-065,1992,29,2474,27.5,5,3,5,0,0,10,1,0.18,0.11,0.29,0.18,0.29,Matches
Sofian Chakla\Sofian-Chakla,ma MAR,DF,Villarreal,27-239,1993,1,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sofian Chakla\Sofian-Chakla,ma MAR,DF,Getafe,27-239,1993,10,832,9.2,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Chema\Chema,es ESP,DFMF,Getafe,29-057,1992,7,364,4,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Denis Cheryshev\Denis-Cheryshev,ru RUS,MF,Valencia,30-124,1990,18,1051,11.7,0,2,0,0,0,3,0,0,0.17,0.17,0,0.17,Matches
Samuel Chukwueze\Samuel-Chukwueze,ng NGA,MFFW,Villarreal,21-342,1999,27,1297,14.4,4,2,4,0,0,0,0,0.28,0.14,0.42,0.28,0.42,Matches
Víctor Chust\Victor-Chust,es ESP,DF,Real Madrid,21-055,2000,2,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cifu\Cifu,es ESP,DF,Elche,30-206,1990,10,437,4.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Alberto Cifuentes\Alberto-Cifuentes,es ESP,GK,Cádiz,41-335,1979,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jasper Cillessen\Jasper-Cillessen,nl NED,GK,Valencia,32-007,1989,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Carlos Clerc\Carlos-Clerc,es ESP,DF,Levante,29-067,1992,31,2482,27.6,0,3,0,0,0,5,0,0,0.11,0.11,0,0.11,Matches
Coke\Coke,es ESP,DF,Levante,34-003,1987,14,725,8.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Francis Coquelin\Francis-Coquelin,fr FRA,MF,Villarreal,29-351,1991,18,636,7.1,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Iñigo Córdoba\Inigo-Cordoba,es ESP,FWMF,Athletic Club,24-047,1997,3,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Iñigo Córdoba\Inigo-Cordoba,es ESP,MF,Alavés,24-047,1997,7,216,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ángel Correa\Angel-Correa,ar ARG,FWMF,Atlético Madrid,26-051,1995,33,2022,22.5,7,8,7,0,0,3,0,0.31,0.36,0.67,0.31,0.67,Matches
Rober Correa\Rober-Correa,es ESP,DF,Eibar,28-221,1992,10,730,8.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Thierry Correia\Thierry-Correia,pt POR,DF,Valencia,22-051,1999,24,1731,19.2,0,1,0,0,0,6,1,0,0.05,0.05,0,0.05,Matches
Diego Costa\Diego-Costa,es ESP,FW,Atlético Madrid,32-204,1988,7,208,2.3,2,0,1,1,1,1,0,0.87,0,0.87,0.43,0.43,Matches
Jaume Costa\Jaume-Costa,es ESP,DFMF,Villarreal,33-042,1988,13,342,3.8,0,1,0,0,0,1,0,0,0.26,0.26,0,0.26,Matches
Thibaut Courtois\Thibaut-Courtois,be BEL,GK,Real Madrid,28-353,1992,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,Barcelona,28-321,1992,12,654,7.3,2,2,2,0,0,0,0,0.28,0.28,0.55,0.28,0.55,Matches
Juan Cruz Armada\Juan-Cruz-Armada,es ESP,DF,Osasuna,28-275,1992,23,1798,20,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Sergio Cubero Ezcurra\Sergio-Cubero-Ezcurra,es ESP,MF,Eibar,21-236,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cucho\Cucho,co COL,FWMF,Getafe,22-009,1999,21,1423,15.8,2,3,2,0,0,4,0,0.13,0.19,0.32,0.13,0.32,Matches
Marc Cucurella\Marc-Cucurella,es ESP,MF,Getafe,22-281,1998,32,2813,31.3,3,1,3,0,0,7,0,0.1,0.03,0.13,0.1,0.13,Matches
Patrick Cutrone\Patrick-Cutrone,it ITA,FW,Valencia,23-116,1998,7,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Moussa Dembélé\Moussa-Dembele,fr FRA,FWMF,Atlético Madrid,24-291,1996,4,89,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ousmane Dembélé\Ousmane-Dembele,fr FRA,FW,Barcelona,23-349,1997,25,1499,16.7,5,2,5,0,0,2,0,0.3,0.12,0.42,0.3,0.42,Matches
Sergiño Dest\Sergino-Dest,us USA,DF,Barcelona,20-177,2000,25,1612,17.9,2,1,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,Matches
Deyverson\Deyverson,br BRA,FW,Alavés,29-356,1991,24,857,9.5,1,2,1,0,0,3,0,0.11,0.21,0.32,0.11,0.32,Matches
Abdoulay Diaby\Abdoulay-Diaby,ml MLI,MF,Getafe,29-343,1991,1,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,Valencia,24-131,1996,22,1788,19.9,1,0,1,0,0,4,1,0.05,0,0.05,0.05,0.05,Matches
Víctor Díaz\Victor-Diaz,es ESP,DF,Granada,32-321,1988,13,634,7,0,2,0,0,0,2,0,0,0.28,0.28,0,0.28,Matches
Papakouli Diop\Papakouli-Diop,sn SEN,MF,Eibar,35-041,1986,28,2015,22.4,1,1,1,0,0,7,2,0.04,0.04,0.09,0.04,0.09,Matches
Djené\Djene,tg TOG,DF,Getafe,29-119,1991,29,2559,28.4,0,1,0,0,0,8,2,0,0.04,0.04,0,0.04,Matches
Marko Dmitrovi?\Marko-Dmitrovic,rs SRB,GK,Eibar,29-095,1992,31,2760,30.7,1,0,0,1,2,0,0,0.03,0,0.03,0,0,Matches
Jaume Doménech\Jaume-Domenech,es ESP,GK,Valencia,30-175,1990,28,2520,28,0,0,0,0,0,1,0,0,0,0,0,0,Matches
John Donald\John-Donald,es ESP,DF,Elche,20-242,2000,2,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cheick Doukouré\Cheick-Doukoure,ci CIV,MF,Levante,28-230,1992,5,85,0.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Idrissa Doumbia\Idrissa-Doumbia,ci CIV,MF,Huesca,23-015,1998,19,705,7.8,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Domingos Duarte\Domingos-Duarte,pt POR,DF,Granada,26-050,1995,26,2108,23.4,1,0,1,0,0,4,1,0.04,0,0.04,0.04,0.04,Matches
Óscar Duarte\Oscar-Duarte,cr CRC,DF,Levante,31-330,1989,24,1779,19.8,1,0,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
Rubén Duarte\Ruben-Duarte,es ESP,DF,Alavés,25-193,1995,27,2202,24.5,0,1,0,0,0,5,1,0,0.04,0.04,0,0.04,Matches
Unai Dufur\Unai-Dufur,es ESP,DF,Eibar,22-118,1999,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Hugo Duro\Hugo-Duro,es ESP,FW,Real Madrid,21-170,1999,2,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,27-032,1994,18,1456,16.2,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,27-177,1993,8,468,5.2,1,0,1,0,0,1,0,0.19,0,0.19,0.19,0.19,Matches
Emerson\Emerson,br BRA,DF,Betis,22-105,1999,29,2541,28.2,1,4,1,0,0,7,1,0.04,0.14,0.18,0.04,0.18,Matches
Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Sevilla,23-332,1997,33,1983,22,17,0,17,0,0,2,0,0.77,0,0.77,0.77,0.77,Matches
Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,31-062,1990,22,1004,11.2,2,0,2,0,1,1,0,0.18,0,0.18,0.18,0.18,Matches
Dani Escriche\Dani-Escriche,es ESP,FWMF,Huesca,23-036,1998,20,778,8.6,1,1,1,0,0,5,0,0.12,0.12,0.23,0.12,0.23,Matches
Sergio Escudero\Sergio-Escudero,es ESP,DF,Sevilla,31-239,1989,7,434,4.8,1,0,1,0,0,2,0,0.21,0,0.21,0.21,0.21,Matches
Alfonso Espino\Alfonso-Espino,uy URU,DF,Cádiz,29-114,1992,30,2451,27.2,0,3,0,0,0,5,0,0,0.11,0.11,0,0.11,Matches
Vicente Esquerdo\Vicente-Esquerdo,es ESP,MF,Valencia,22-117,1999,4,231,2.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Pervis Estupiñán\Pervis-Estupinan,ec ECU,DF,Villarreal,23-098,1998,23,1033,11.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Getafe,33-180,1987,11,883,9.8,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Edu Expósito\Edu-Exposito,es ESP,MF,Eibar,24-271,1996,27,2139,23.8,0,2,0,0,2,4,0,0,0.08,0.08,0,0.08,Matches
Fali\Fali,es ESP,DFMF,Cádiz,27-260,1993,30,2277,25.3,0,0,0,0,0,9,0,0,0,0,0,0,Matches
Ansu Fati\Ansu-Fati,es ESP,FW,Barcelona,18-180,2002,7,431,4.8,4,0,4,0,0,1,0,0.84,0,0.84,0.84,0.84,Matches
