Player,Nation,Pos,Squad,Age,Born,MP,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Stefano Sensi\Stefano-Sensi,it ITA,MF,Inter,25-268,1995,13,433,4.8,0,0,0,0,0,1,1,0,0,0,0,0,Matches
Luigi Sepe\Luigi-Sepe,it ITA,GK,Parma,29-357,1991,31,2790,31,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,MFFW,Roma,28-185,1992,7,366,4.1,0,1,0,0,0,1,0,0,0.25,0.25,0,0.25,Matches
Eldor Shomurodov\Eldor-Shomurodov,uz UZB,FW,Genoa,25-305,1995,26,1322,14.7,4,1,4,0,0,0,0,0.27,0.07,0.34,0.27,0.34,Matches
Luca Siligardi\Luca-Siligardi,it ITA,FW,Parma,33-094,1988,2,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Luca Siligardi\Luca-Siligardi,it ITA,MF,Crotone,33-094,1988,4,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Adrien Silva\Adrien-Silva,pt POR,MF,Sampdoria,32-046,1989,21,1407,15.6,0,1,0,0,0,7,1,0,0.06,0.06,0,0.06,Matches
Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,30-059,1991,33,2970,33,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Cagliari,25-299,1995,31,1703,18.9,6,2,6,0,0,1,0,0.32,0.11,0.42,0.32,0.42,Matches
Wilfried Singo\Wilfried-Singo,ci CIV,DF,Torino,20-126,2000,24,1617,18,1,2,1,0,0,4,1,0.06,0.11,0.17,0.06,0.17,Matches
Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,34-108,1987,27,2430,27,0,0,0,0,0,0,0,0,0,0,0,0,Matches
?ukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,29-360,1991,25,2250,25,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Andreas Skov Olsen\Andreas-Skov-Olsen,dk DEN,FWDF,Bologna,21-122,1999,21,929,10.3,2,2,2,0,0,1,0,0.19,0.19,0.39,0.19,0.39,Matches
Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,26-078,1995,29,2507,27.9,3,0,3,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
Chris Smalling\Chris-Smalling,eng ENG,DF,Roma,31-159,1989,15,1021,11.3,0,1,0,0,0,3,0,0,0.09,0.09,0,0.09,Matches
Simon Sohm\Simon-Sohm,ch SUI,MF,Parma,20-019,2001,14,640,7.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,30-081,1991,33,2892,32.1,9,6,9,0,0,4,0,0.28,0.19,0.47,0.28,0.47,Matches
Riccardo Sottil\Riccardo-Sottil,it ITA,MFFW,Cagliari,21-331,1999,20,1173,13,2,1,2,0,0,3,0,0.15,0.08,0.23,0.15,0.23,Matches
Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Bologna,28-316,1992,15,1305,14.5,1,0,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Roma,28-036,1993,27,2124,23.6,2,4,2,0,0,0,0,0.08,0.17,0.25,0.08,0.25,Matches
Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,28-355,1992,13,1105,12.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mattia Sprocati\Mattia-Sprocati,it ITA,FW,Parma,28-002,1993,1,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,26-042,1995,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Strootman\Kevin-Strootman,nl NED,MF,Genoa,31-076,1990,15,1092,12.1,0,4,0,0,0,6,0,0,0.33,0.33,0,0.33,Matches
Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DF,Udinese,30-068,1991,28,2188,24.3,2,0,2,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Hellas Verona,28-052,1993,9,378,4.2,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,28-052,1993,6,445,4.9,1,0,1,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
Bosko Sutalo\Bosko-Sutalo,hr CRO,DF,Atalanta,21-119,2000,7,233,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,22-115,1999,30,1573,17.5,5,2,5,0,0,7,1,0.29,0.11,0.4,0.29,0.4,Matches
Wojciech Szcz?sny\Wojciech-Szczesny,pl POL,GK,Juventus,31-012,1990,26,2340,26,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Adrien Tameze\Adrien-Tameze,cm CMR,MF,Hellas Verona,27-085,1994,30,2209,24.5,1,0,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
Ciprian T?t?ru?anu\Ciprian-Tatarusanu,ro ROU,GK,Milan,35-080,1986,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrés Tello\Andres-Tello,co COL,MFDF,Benevento,24-236,1996,14,368,4.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Hidde ter Avest\Hidde-ter-Avest,nl NED,DF,Udinese,23-345,1997,6,351,3.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,31-053,1990,1,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Claudio Terzi\Claudio-Terzi,it ITA,DF,Spezia,36-315,1984,22,1599,17.8,1,1,1,0,0,9,1,0.06,0.06,0.11,0.06,0.11,Matches
Morten Thorsby\Morten-Thorsby,no NOR,MF,Sampdoria,24-360,1996,30,2423,26.9,3,0,3,0,0,9,0,0.11,0,0.11,0.11,0.11,Matches
Jeremy Toljan\Jeremy-Toljan,de GER,DF,Sassuolo,26-265,1994,21,1234,13.7,0,2,0,0,0,2,0,0,0.15,0.15,0,0.15,Matches
Rafael Tolói\Rafael-Toloi,it ITA,DF,Atalanta,30-202,1990,28,2283,25.4,2,0,2,0,0,7,0,0.08,0,0.08,0.08,0.08,Matches
Takehiro Tomiyasu\Takehiro-Tomiyasu,jp JPN,DF,Bologna,22-176,1998,26,2282,25.4,2,0,2,0,0,4,0,0.08,0,0.08,0.08,0.08,Matches
Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Milan,23-132,1997,12,1016,11.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sandro Tonali\Sandro-Tonali,it ITA,MF,Milan,20-357,2000,24,1285,14.3,0,0,0,0,0,1,1,0,0,0,0,0,Matches
Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,31-103,1990,20,1557,17.3,1,0,1,0,0,10,0,0.06,0,0.06,0.06,0.06,Matches
Ernesto Torregrossa\Ernesto-Torregrossa,it ITA,FW,Sampdoria,28-306,1992,5,159,1.8,1,0,1,0,0,0,0,0.57,0,0.57,0.57,0.57,Matches
Mattéo Tramoni\Matteo-Tramoni,fr FRA,FWMF,Cagliari,21-100,2000,6,74,0.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Chaka Traorè\Chaka-Traore,ci CIV,MFDF,Parma,16-128,2004,1,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alessandro Tripaldelli\Alessandro-Tripaldelli,it ITA,DF,Cagliari,22-080,1999,10,300,3.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Alessandro Tuia\Alessandro-Tuia,it ITA,DF,Benevento,30-326,1990,25,1620,18,1,0,1,0,0,5,0,0.06,0,0.06,0.06,0.06,Matches
?ubomír Tupta\Lubomir-Tupta,sk SVK,MF,Hellas Verona,23-034,1998,2,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Iyenoma Udogie\Iyenoma-Udogie,it ITA,DFMF,Hellas Verona,18-153,2002,5,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lautaro Valenti\Lautaro-Valenti,ar ARG,DF,Parma,22-106,1999,7,244,2.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Borja Valero\Borja-Valero,es ESP,MFFW,Fiorentina,36-108,1985,19,446,5,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Denis Vavro\Denis-Vavro,sk SVK,DF,Lazio,25-020,1996,1,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matías Vecino\Matias-Vecino,uy URU,MF,Inter,29-249,1991,4,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Miguel Veloso\Miguel-Veloso,pt POR,MF,Hellas Verona,34-354,1986,20,1276,14.2,2,2,0,2,2,1,0,0.14,0.14,0.28,0,0.14,Matches
Lorenzo Venuti\Lorenzo-Venuti,it ITA,DF,Fiorentina,26-018,1995,23,1404,15.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Daniele Verde\Daniele-Verde,it ITA,FW,Spezia,24-314,1996,17,798,8.9,5,1,5,0,0,1,0,0.56,0.11,0.68,0.56,0.68,Matches
Simone Verdi\Simone-Verdi,it ITA,MFFW,Torino,28-292,1992,28,1425,15.8,1,4,1,0,0,5,0,0.06,0.25,0.32,0.06,0.32,Matches
Jordan Veretout\Jordan-Veretout,fr FRA,MF,Roma,28-060,1993,29,2053,22.8,10,2,5,5,5,4,0,0.44,0.09,0.53,0.22,0.31,Matches
Edoardo Vergani\Edoardo-Vergani,it ITA,FW,Bologna,20-083,2001,1,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Valerio Verre\Valerio-Verre,it ITA,MF,Sampdoria,27-109,1994,22,781,8.7,2,2,2,0,0,2,0,0.23,0.23,0.46,0.23,0.46,Matches
Guglielmo Vicario\Guglielmo-Vicario,it ITA,GK,Cagliari,24-205,1996,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Arturo Vidal\Arturo-Vidal,cl CHI,MF,Inter,33-343,1987,23,1138,12.6,1,1,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches
Ronaldo Vieira\Ronaldo-Vieira,gw GNB,MF,Hellas Verona,22-285,1998,4,226,2.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Luca Vignali\Luca-Vignali,it ITA,DF,Spezia,25-109,1996,18,1320,14.7,0,0,0,0,0,3,1,0,0,0,0,0,Matches
Emanuel Vignato\Emanuel-Vignato,it ITA,FWDF,Bologna,20-249,2000,26,861,9.6,1,1,1,0,0,4,0,0.1,0.1,0.21,0.1,0.21,Matches
Gonzalo Villar\Gonzalo-Villar,es ESP,MF,Roma,23-038,1998,29,1713,19,0,1,0,0,0,7,0,0,0.05,0.05,0,0.05,Matches
Nicolas Viola\Nicolas-Viola,it ITA,MF,Benevento,31-200,1989,14,864,9.6,5,2,1,4,4,1,0,0.52,0.21,0.73,0.1,0.31,Matches
Dušan Vlahovi?\Dusan-Vlahovic,rs SRB,FW,Fiorentina,21-092,2000,32,2473,27.5,17,3,12,5,5,0,0,0.62,0.11,0.73,0.44,0.55,Matches
Mërgim Vojvoda\Mergim-Vojvoda,xk KVX,DF,Torino,26-088,1995,20,1044,11.6,0,2,0,0,0,2,0,0,0.17,0.17,0,0.17,Matches
Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Inter,29-084,1992,30,2554,28.4,1,0,1,0,0,2,0,0.04,0,0.04,0.04,0.04,Matches
Giacomo Vrioni\Giacomo-Vrioni,al ALB,MF,Juventus,22-197,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Miloš Vuli?\Milos-Vulic,rs SRB,MF,Crotone,24-254,1996,23,1255,13.9,1,1,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches
Walace\Walace,br BRA,MF,Udinese,26-026,1995,25,1645,18.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Sebastian Walukiewicz\Sebastian-Walukiewicz,pl POL,DF,Cagliari,21-025,2000,19,1618,18,0,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
Maya Yoshida\Maya-Yoshida,jp JPN,DF,Sampdoria,32-249,1988,28,1959,21.8,1,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,Matches
Ashley Young\Ashley-Young,eng ENG,DF,Inter,35-295,1985,23,1231,13.7,0,3,0,0,0,4,0,0,0.22,0.22,0,0.22,Matches
Mattia Zaccagni\Mattia-Zaccagni,it ITA,MFFW,Hellas Verona,25-318,1995,31,2250,25,5,5,4,1,1,5,0,0.2,0.2,0.4,0.16,0.36,Matches
Miha Zajc\Miha-Zajc,si SVN,MF,Genoa,26-303,1994,26,1643,18.3,1,3,1,0,0,4,0,0.05,0.16,0.22,0.05,0.22,Matches
Niccolò Zanellato\Niccolo-Zanellato,it ITA,MF,Crotone,22-310,1998,23,1527,17,1,1,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
Cristián Zapata\Cristian-Zapata,co COL,DF,Genoa,34-212,1986,9,698,7.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Duván Zapata\Duvan-Zapata,co COL,FW,Atalanta,30-029,1991,32,2052,22.8,14,7,13,1,1,0,0,0.61,0.31,0.92,0.57,0.88,Matches
Gabriele Zappa\Gabriele-Zappa,it ITA,DF,Cagliari,21-129,1999,30,2180,24.2,0,4,0,0,0,3,0,0,0.17,0.17,0,0.17,Matches
Davide Zappacosta\Davide-Zappacosta,it ITA,DF,Genoa,28-323,1992,21,1708,19,2,2,2,0,0,2,0,0.11,0.11,0.21,0.11,0.21,Matches
Simone Zaza\Simone-Zaza,it ITA,FW,Torino,29-309,1991,23,1256,14,6,0,6,0,0,4,0,0.43,0,0.43,0.43,0.43,Matches
Marvin Zeegelaar\Marvin-Zeegelaar,nl NED,DF,Udinese,30-261,1990,21,1549,17.2,1,0,1,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
Piotr Zieli?ski\Piotr-Zielinski,pl POL,MF,Napoli,26-345,1994,31,2154,23.9,6,8,6,0,0,2,0,0.25,0.33,0.58,0.25,0.58,Matches
Joshua Zirkzee\Joshua-Zirkzee,nl NED,FWMF,Parma,19-343,2001,4,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jeroen Zoet\Jeroen-Zoet,nl NED,GK,Spezia,30-114,1991,6,513,5.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Filip ?uri?i?\Filip-Djuricic,rs SRB,MFFW,Sassuolo,29-090,1992,28,1918,21.3,5,4,4,1,1,5,0,0.23,0.19,0.42,0.19,0.38,Matches
