Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Loren Morón\Loren-Moron,es ESP,FW,Betis,24,1993,21.7,4,0,0,30,47,25,8,7,16,2,0,0,85,13,44,22.8,Matches
Toni Moya\Toni-Moya,es ESP,DF,Atlético Madrid,20,1998,1,0,0,0,1,0,0,0,0,2,0,0,0,6,1,1,50,Matches
Javi Moyano\Javi-Moyano,es ESP,DF,Valladolid,32,1986,23.3,3,0,0,0,0,0,24,24,24,0,0,0,189,21,29,42,Matches
Iker Muniain\Iker-Muniain,es ESP,FWMF,Athletic Club,25,1992,26.5,7,0,0,27,79,1,33,6,23,3,0,0,196,8,21,27.6,Matches
Marc Muniesa\Marc-Muniesa,es ESP,DFMF,Girona,26,1992,15.6,6,0,0,21,20,0,10,31,21,0,1,0,162,22,17,56.4,Matches
Aihen Muñoz\Aihen-Munoz,es ESP,DF,Real Sociedad,20,1997,10.6,0,0,0,6,6,0,22,8,11,0,0,0,81,16,15,51.6,Matches
Ezequiel Muñoz\Ezequiel-Munoz,ar ARG,DF,Leganés,27,1990,2.3,0,0,0,3,0,0,0,0,3,0,0,0,21,4,2,66.7,Matches
Joaquín Muñoz\Joaquin-Munoz,es ESP,MF,Atlético Madrid,19,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Luis Muriel\Luis-Muriel,co COL,MFFW,Sevilla,27,1991,1.4,0,0,0,4,0,3,0,0,3,0,0,0,3,7,5,58.3,Matches
Jeison Murillo\Jeison-Murillo,co COL,DF,Barcelona,26,1992,1.3,0,0,0,0,0,0,0,2,1,0,0,0,11,3,6,33.3,Matches
Jeison Murillo\Jeison-Murillo,co COL,DF,Valencia,26,1992,1,0,0,0,1,3,0,0,2,2,0,0,0,8,2,1,66.7,Matches
Damián Musto\Damian-Musto,ar ARG,MF,Huesca,31,1987,18.7,11,0,0,47,17,1,1,33,40,0,0,0,235,30,23,56.6,Matches
Nacho\Nacho,es ESP,DF,Real Madrid,28,1990,18.9,8,1,1,27,12,0,11,25,22,0,0,0,159,26,21,55.3,Matches
Nacho\Nacho,es ESP,DF,Valladolid,29,1989,35,10,0,0,29,36,6,99,37,63,0,0,0,290,22,26,45.8,Matches
Naldo\Naldo,br BRA,DF,Espanyol,29,1988,15.1,3,0,0,13,4,1,0,19,8,0,0,0,135,43,27,61.4,Matches
Ximo Navarro\Ximo-Navarro,es ESP,DF,Alavés,28,1990,28.1,7,0,0,18,37,0,33,53,23,0,1,0,250,39,34,53.4,Matches
Jesús Navas\Jesus-Navas,es ESP,DFMF,Sevilla,32,1985,30.1,8,0,0,12,31,8,164,24,23,0,0,0,289,11,31,26.2,Matches
Keylor Navas\Keylor-Navas,cr CRC,GK,Real Madrid,31,1986,10,1,0,0,0,2,0,0,0,0,0,0,0,49,0,0,,Matches
Raúl Navas\Raul-Navas,es ESP,DF,Real Sociedad,30,1988,14.6,4,0,0,10,13,1,4,13,13,0,1,0,163,20,14,58.8,Matches
Neto\Neto,br BRA,GK,Valencia,29,1989,34,2,0,0,0,0,0,0,0,0,0,0,0,145,0,0,,Matches
Saúl Ñíguez\Saul-Niguez,es ESP,MFDF,Atlético Madrid,23,1994,32.5,10,0,0,55,26,7,37,30,60,0,1,1,324,71,48,59.7,Matches
Peru Nolaskoain\Peru-Nolaskoain,es ESP,DF,Athletic Club,19,1998,5.2,2,1,0,5,1,0,0,12,9,0,0,0,53,7,6,53.8,Matches
Nolito\Nolito,es ESP,FW,Sevilla,31,1986,0.8,0,0,0,2,1,1,2,0,3,0,0,0,5,0,2,0,Matches
Unai Núñez\Unai-Nunez,es ESP,DF,Athletic Club,21,1997,11.8,4,0,0,16,2,0,1,13,14,0,0,0,118,39,20,66.1,Matches
Allan Nyom\Allan-Nyom,cm CMR,DF,Leganés,30,1988,19,7,1,0,34,20,4,49,21,25,0,0,0,128,23,16,59,Matches
Jan Oblak\Jan-Oblak,si SVN,GK,Atlético Madrid,25,1993,37,1,0,0,1,2,0,0,0,0,0,1,0,116,0,0,,Matches
Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,Real Madrid,22,1995,13.1,2,0,0,15,19,5,41,11,17,2,1,0,93,0,9,0,Matches
Dani Ojeda\Dani-Ojeda,es ESP,MFDF,Leganés,23,1994,2.1,1,0,0,5,2,0,5,1,5,0,0,0,14,2,6,25,Matches
Lucas Olaza\Lucas-Olaza,uy URU,DF,Celta Vigo,24,1994,10,2,0,0,7,5,0,40,4,17,0,1,0,69,3,7,30,Matches
Oier Olazábal\Oier-Olazabal,es ESP,GK,Levante,28,1989,21,1,0,0,0,2,0,0,0,0,0,0,0,96,0,0,,Matches
Kiko Olivas\Kiko-Olivas,es ESP,DF,Valladolid,29,1988,34.4,6,0,0,17,37,1,1,46,40,0,3,0,333,58,35,62.4,Matches
Paulo Oliveira\Paulo-Oliveira,pt POR,DF,Eibar,26,1992,24.9,4,0,0,19,12,0,1,19,25,0,0,0,334,65,36,64.4,Matches
Mathías Olivera\Mathias-Olivera,uy URU,DFMF,Getafe,20,1997,11.2,6,1,1,15,23,1,23,9,27,0,0,0,108,35,31,53,Matches
Kenneth Omeruo\Kenneth-Omeruo,ng NGA,DF,Leganés,24,1993,27,7,0,0,17,11,1,1,28,32,0,2,0,279,36,28,56.3,Matches
Fabián Orellana\Fabian-Orellana,cl CHI,MFFW,Eibar,32,1986,30.4,4,0,0,24,59,5,87,18,23,1,0,0,274,19,42,31.1,Matches
Mikel Oyarzabal\Mikel-Oyarzabal,es ESP,FWMF,Real Sociedad,21,1997,35,2,0,0,32,38,11,49,12,22,1,0,1,192,33,51,39.3,Matches
Fernando Pacheco\Fernando-Pacheco,es ESP,GK,Alavés,26,1992,35,3,0,0,0,4,0,0,0,0,0,0,0,162,0,0,,Matches
Rubén Pardo\Ruben-Pardo,es ESP,MFFW,Real Sociedad,25,1992,15.2,3,0,0,13,10,1,24,15,13,1,0,0,126,8,18,30.8,Matches
Daniel Parejo\Daniel-Parejo,es ESP,MF,Valencia,29,1989,34,5,1,0,27,54,0,40,38,50,0,0,0,390,23,21,52.3,Matches
Thomas Partey\Thomas-Partey,gh GHA,MF,Atlético Madrid,25,1993,23,9,1,1,31,21,0,6,37,41,0,0,0,259,31,27,53.4,Matches
Gabriel Paulista\Gabriel-Paulista,br BRA,DF,Valencia,27,1990,29.1,6,0,0,25,30,1,0,53,17,0,1,0,289,55,22,71.4,Matches
Alfonso Pedraza\Alfonso-Pedraza,es ESP,DFFW,Villarreal,22,1996,23.3,3,0,0,42,12,7,66,20,41,0,0,0,149,20,22,47.6,Matches
Pedrosa\Pedrosa,es ESP,DF,Espanyol,20,1998,8.5,1,0,0,14,7,1,14,9,12,0,0,0,53,4,7,36.4,Matches
Rubén Peña\Ruben-Pena,es ESP,DF,Eibar,27,1991,29.7,4,0,0,24,34,1,157,32,46,0,0,0,392,14,15,48.3,Matches
Carles Pérez\Carles-Perez,es ESP,FW,Barcelona,20,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Hernán Pérez\Hernan-Perez,py PAR,FWMF,Espanyol,29,1989,8.8,1,0,0,21,15,6,26,6,17,0,0,0,63,11,10,52.4,Matches
Rubén Pérez\Ruben-Perez,es ESP,MF,Leganés,29,1989,27.5,7,1,0,33,40,0,5,33,50,0,0,0,404,40,46,46.5,Matches
Pablo Piatti\Pablo-Piatti,ar ARG,FWMF,Espanyol,29,1989,8.3,0,0,0,18,26,1,25,2,22,0,0,0,64,3,13,18.8,Matches
Cristiano Piccini\Cristiano-Piccini,it ITA,DF,Valencia,25,1992,20.8,3,0,0,18,14,0,37,19,27,0,0,0,178,22,14,61.1,Matches
Tomás Pina Isla\Tomas-Pina-Isla,es ESP,MF,Alavés,30,1987,26,13,0,0,58,51,1,8,28,38,0,1,0,326,53,46,53.5,Matches
Gerard Piqué\Gerard-Pique,es ESP,DF,Barcelona,31,1987,35,6,0,0,24,21,2,0,32,27,1,0,0,473,91,33,73.4,Matches
Carles Planas\Carles-Planas,es ESP,DFMF,Girona,27,1991,4.7,3,0,0,5,2,0,15,4,6,0,0,0,36,4,6,40,Matches
Óscar Plano\Oscar-Plano,es ESP,MFFW,Valladolid,27,1991,29.9,8,0,0,68,66,8,35,21,42,2,2,0,218,33,53,38.4,Matches
Stiven Plaza\Stiven-Plaza,ec ECU,FWMF,Valladolid,19,1999,0.4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,Matches
Pere Pons\Pere-Pons,es ESP,MF,Girona,25,1993,31,4,0,0,70,49,0,12,31,57,0,0,0,321,42,52,44.7,Matches
Pedro Porro\Pedro-Porro,es ESP,DFMF,Girona,18,1999,24.6,4,0,0,24,35,0,90,40,32,0,0,0,252,18,24,42.9,Matches
Francisco Portillo\Francisco-Portillo,es ESP,MFFW,Getafe,28,1990,22.2,3,1,0,30,36,2,27,12,10,0,0,0,168,4,25,13.8,Matches
Portu\Portu,es ESP,FWMF,Girona,26,1992,31.3,3,0,0,26,42,11,77,6,20,0,0,0,128,21,64,24.7,Matches
Sergio Postigo\Sergio-Postigo,es ESP,DF,Levante,29,1988,16.1,4,1,0,12,4,0,0,17,16,0,0,0,150,14,23,37.8,Matches
José Pozo\Jose-Pozo,es ESP,MFFW,Rayo Vallecano,22,1996,18,4,0,0,12,23,2,19,6,12,0,0,0,132,8,17,32,Matches
Sanjin Prci?\Sanjin-Prcic,ba BIH,MF,Levante,24,1993,5.9,3,0,0,8,10,0,1,6,11,0,0,0,87,11,2,84.6,Matches
Quincy Promes\Quincy-Promes,nl NED,DFMF,Sevilla,26,1992,17.6,2,0,0,24,13,9,60,13,20,1,0,0,162,16,16,50,Matches
Javi Puado\Javi-Puado,es ESP,FWMF,Espanyol,20,1998,4,0,0,0,4,2,2,3,6,2,1,0,0,21,3,8,27.3,Matches
Riqui Puig\Riqui-Puig,es ESP,MF,Barcelona,18,1999,1.7,0,0,0,1,1,0,0,1,1,0,0,0,18,1,1,50,Matches
Jorge Pulido\Jorge-Pulido,es ESP,DF,Huesca,27,1991,30.9,9,2,0,50,32,6,11,36,33,0,0,1,295,47,37,56,Matches
Xavi Quintillà\Xavi-Quintilla,es ESP,DF,Villarreal,21,1996,7,1,0,0,7,0,0,16,4,9,0,0,0,42,4,8,33.3,Matches
Dani Raba\Dani-Raba,es ESP,MF,Villarreal,22,1995,2.1,0,0,0,5,4,0,2,0,1,0,0,0,17,1,3,25,Matches
Rafinha\Rafinha,br BRA,FWMF,Barcelona,25,1993,2.5,1,0,0,7,8,0,1,1,5,0,0,0,19,3,2,60,Matches
Ivan Rakiti?\Ivan-Rakitic,hr CRO,MF,Barcelona,30,1988,29.4,7,1,1,27,53,3,20,39,28,0,0,0,289,22,20,52.4,Matches
Jonás Ramalho\Jonas-Ramalho,es ESP,DF,Girona,25,1993,18,4,0,0,15,11,0,18,9,3,0,2,1,137,21,21,50,Matches
Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Real Sociedad,23,1995,11.7,4,0,0,19,24,9,29,7,13,0,0,0,88,7,8,46.7,Matches
Iván Ramis\Ivan-Ramis,es ESP,DF,Eibar,33,1984,18.6,4,0,0,10,10,2,1,12,16,1,1,0,246,56,23,70.9,Matches
Chris Ramos\Chris-Ramos,es ESP,FW,Valladolid,21,1997,0.7,0,0,0,2,2,0,0,0,0,0,0,0,2,3,4,42.9,Matches
Sergio Ramos\Sergio-Ramos,es ESP,DF,Real Madrid,32,1986,27.5,7,1,1,29,35,5,5,27,34,0,0,0,292,48,19,71.6,Matches
Recio\Recio,es ESP,MF,Leganés,27,1991,14.3,9,0,0,46,27,0,8,13,22,0,0,0,162,12,11,52.2,Matches
Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Real Madrid,21,1996,12.4,3,0,0,24,29,0,26,17,15,0,0,0,105,14,9,60.9,Matches
Diego Reyes\Diego-Reyes,mx MEX,DF,Leganés,25,1992,3.6,1,0,0,3,1,0,1,2,6,0,0,0,23,8,1,88.9,Matches
Mikel Rico\Mikel-Rico,es ESP,MF,Athletic Club,33,1984,2.7,0,0,0,5,3,0,3,3,1,0,0,0,30,6,5,54.5,Matches
Asier Riesgo\Asier-Riesgo,es ESP,GK,Eibar,34,1983,14,1,0,0,0,0,0,0,0,0,0,0,0,89,0,0,,Matches
Cristian Rivera\Cristian-Rivera,es ESP,MF,Huesca,21,1997,18.8,2,0,0,18,11,1,9,30,25,0,0,0,220,23,22,51.1,Matches
Rober\Rober,es ESP,DF,Levante,23,1995,31.7,6,0,0,28,13,1,1,36,35,0,1,1,322,47,50,48.5,Matches
Sergi Roberto\Sergi-Roberto,es ESP,DFMF,Barcelona,26,1992,23.2,3,0,0,18,33,0,28,29,20,0,1,0,183,19,20,48.7,Matches
Patrick Roberts\Patrick-Roberts,eng ENG,FW,Girona,21,1997,6.7,0,0,0,0,9,2,10,5,5,0,0,0,44,2,6,25,Matches
Joel Robles\Joel-Robles,es ESP,GK,Betis,28,1990,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,,Matches
Marc Roca\Marc-Roca,es ESP,MF,Espanyol,21,1996,34.6,9,0,0,60,27,0,6,33,55,0,0,0,350,31,30,50.8,Matches
Rubén Rochina\Ruben-Rochina,es ESP,MF,Levante,27,1991,20,13,2,2,49,53,1,35,14,39,0,0,0,197,14,18,43.8,Matches
Rodri\Rodri,es ESP,MF,Atlético Madrid,22,1996,30.4,5,0,0,59,43,1,1,30,89,0,0,0,394,60,35,63.2,Matches
Rodrigo\Rodrigo,es ESP,FW,Valencia,27,1991,28.1,5,1,1,23,41,14,39,4,9,1,0,0,122,24,70,25.5,Matches
Kévin Rodrigues\Kevin-Rodrigues,pt POR,DF,Real Sociedad,24,1994,5.4,1,0,0,5,6,0,12,4,15,0,0,0,38,6,8,42.9,Matches
Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz,es ESP,MFFW,Leganés,20,1998,27.8,6,0,0,31,27,4,64,16,24,0,0,0,212,21,44,32.3,Matches
Ángel Rodríguez\Angel-Rodriguez,es ESP,FW,Getafe,31,1987,20.2,4,0,0,42,35,35,22,5,8,0,1,0,77,21,49,30,Matches
Marko Rog\Marko-Rog,hr CRO,MF,Sevilla,23,1995,4,5,0,0,14,11,0,2,4,12,0,0,0,59,9,7,56.3,Matches
Diego Rolán\Diego-Rolan,uy URU,MFDF,Leganés,25,1993,2.4,0,0,0,4,8,0,5,2,3,0,0,0,35,0,3,0,Matches
Diego Rolán\Diego-Rolan,uy URU,FWMF,Alavés,25,1993,3.3,1,0,0,6,9,0,4,5,2,0,0,0,23,5,8,38.5,Matches
Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Celta Vigo,31,1987,11.9,3,0,0,16,8,0,4,12,13,0,0,0,111,11,14,44,Matches
Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Valencia,31,1987,6.7,5,1,1,6,6,0,1,8,12,0,0,0,79,14,6,70,Matches
Roberto Rosales\Roberto-Rosales,ve VEN,DF,Espanyol,29,1988,19.4,2,0,0,34,17,1,40,19,31,0,2,0,188,42,21,66.7,Matches
Waldo Rubio\Waldo-Rubio,es ESP,MFFW,Valladolid,22,1995,5.5,1,0,0,7,2,4,14,0,3,0,0,0,41,4,8,33.3,Matches
Abel Ruiz\Abel-Ruiz,es ESP,FW,Barcelona,18,2000,0.2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,Matches
Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,29,1989,21.9,10,0,0,29,10,1,1,27,20,0,1,0,234,35,19,64.8,Matches
Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,26,1992,27,3,0,0,1,3,0,0,0,0,0,1,0,136,0,0,,Matches
Samuel Sáiz\Samuel-Saiz,es ESP,FWMF,Getafe,27,1991,3.4,2,0,0,3,3,1,6,0,1,0,0,0,35,1,4,20,Matches
Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,29,1989,19.3,7,0,0,34,8,2,15,11,20,0,0,0,204,52,28,65,Matches
Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,22,1996,9,2,0,0,10,13,6,0,4,4,0,0,0,29,12,14,46.2,Matches
Javi Sánchez\Javi-Sanchez,es ESP,DF,Real Madrid,21,1997,0.5,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,66.7,Matches
Víctor Sánchez\Victor-Sanchez,es ESP,MF,Espanyol,30,1987,14.1,9,0,0,48,36,2,14,16,32,0,0,0,127,21,12,63.6,Matches
Luca Sangalli\Luca-Sangalli,es ESP,MFFW,Real Sociedad,23,1995,11.1,0,0,0,11,17,0,14,6,18,1,0,0,78,4,19,17.4,Matches
Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,26,1991,0.4,1,0,0,3,0,1,0,0,0,0,0,0,0,1,3,25,Matches
Roberto Santamaría\Roberto-Santamaria,es ESP,GK,Huesca,33,1985,20,1,0,0,0,3,0,0,0,0,0,0,0,98,1,0,100,Matches
Michael Santos\Michael-Santos,uy URU,FWMF,Leganés,25,1993,6.2,4,0,0,19,11,16,7,0,4,0,0,0,25,6,19,24,Matches
Pablo Sarabia\Pablo-Sarabia,es ESP,MFFW,Sevilla,26,1992,30.3,9,0,0,45,48,18,110,23,26,0,0,0,205,8,22,26.7,Matches
Lluís Sastre\Lluis-Sastre,es ESP,MF,Huesca,32,1986,1.3,0,0,0,2,2,0,2,1,4,0,0,0,15,1,1,50,Matches
Stefan Savi?\Stefan-Savic,me MNE,DF,Atlético Madrid,27,1991,15.5,5,1,1,15,6,0,0,12,5,0,0,0,128,35,13,72.9,Matches
Alfa Semedo\Alfa-Semedo,gw GNB,MF,Espanyol,20,1997,0.5,1,0,0,1,0,0,1,2,0,0,0,0,7,3,4,42.9,Matches
Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,24,1993,17.8,4,0,0,22,27,5,17,12,36,2,0,0,125,11,14,44,Matches
Rúben Semedo\Ruben-Semedo,pt POR,DF,Huesca,24,1994,9.4,4,0,0,12,6,0,0,10,14,0,0,0,93,22,14,61.1,Matches
Paik Seung-ho\Paik-Seung-ho,kr KOR,FWMF,Girona,21,1997,0.7,0,0,0,0,2,0,0,2,0,0,0,0,4,0,1,0,Matches
Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,26,1992,4.3,0,0,0,6,3,0,15,5,6,0,0,0,37,4,5,44.4,Matches
Sidnei\Sidnei,br BRA,DF,Betis,28,1989,19.4,4,0,0,14,17,0,10,23,26,0,0,0,179,19,19,50,Matches
André Silva\Andre-Silva,pt POR,FW,Sevilla,22,1995,24,4,0,0,42,28,17,11,5,8,2,0,0,110,38,65,36.9,Matches
Jonathan Silva\Jonathan-Silva,ar ARG,DF,Leganés,24,1994,30,9,0,0,50,20,3,114,31,29,0,0,0,235,13,16,44.8,Matches
Moses Simon\Moses-Simon,ng NGA,DFMF,Levante,23,1995,8.7,1,0,0,8,6,0,19,7,5,0,1,0,65,3,6,33.3,Matches
Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,21,1997,7,2,0,0,1,0,0,0,0,0,0,1,0,33,0,0,,Matches
Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,29,1988,32.9,5,0,0,30,10,2,7,50,36,0,0,0,453,93,33,73.8,Matches
Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,23,1995,9.4,0,0,0,8,21,3,11,0,1,0,0,0,60,0,1,0,Matches
Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,21,1996,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,,Matches
Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Valencia,26,1992,2.1,1,0,0,6,3,0,1,1,2,0,0,0,12,6,8,42.9,Matches
Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,26,1992,10.7,2,0,0,28,13,4,11,3,9,0,0,0,55,19,28,40.4,Matches
Alex Sola\Alex-Sola,es ESP,DF,Real Sociedad,19,1999,1,0,0,0,1,2,0,3,2,2,0,0,0,17,0,0,,Matches
Andrés Solano\Andres-Solano,co COL,DF,Atlético Madrid,20,1998,0.5,0,0,0,0,1,0,0,0,2,0,0,0,6,1,0,100,Matches
Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,21,1997,27.3,9,0,0,52,50,1,45,14,22,1,1,1,212,16,30,34.8,Matches
Kévin Soni\Kevin-Soni,cm CMR,FWDF,Girona,20,1998,0.9,1,0,0,6,2,0,2,1,1,0,0,0,15,2,1,66.7,Matches
David Soria\David-Soria,es ESP,GK,Getafe,25,1993,37,0,0,0,0,2,0,0,0,0,0,0,1,225,0,0,,Matches
Juan Soriano\Juan-Soriano,es ESP,GK,Sevilla,20,1997,4,2,1,1,0,1,0,0,0,0,0,0,0,24,0,0,,Matches
Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,31,1986,30.3,9,0,0,89,74,24,5,7,15,2,0,0,97,76,79,49,Matches
Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,30,1988,36,13,0,0,57,55,2,95,43,67,0,0,0,410,26,29,47.3,Matches
Denis Suárez\Denis-Suarez,es ESP,MF,Barcelona,24,1994,0.2,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,100,Matches
Leonardo Suárez\Leonardo-Suarez,ar ARG,FWMF,Valladolid,22,1996,5.7,0,0,0,5,9,3,3,1,4,0,0,0,25,2,9,18.2,Matches
Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,31,1987,31.4,5,0,0,31,57,27,43,6,14,3,0,0,117,8,9,47.1,Matches
Mario Suárez\Mario-Suarez,es ESP,MF,Rayo Vallecano,31,1987,11.4,5,0,0,21,26,2,3,13,22,0,0,0,119,23,12,65.7,Matches
Markel Susaeta\Markel-Susaeta,es ESP,FW,Athletic Club,30,1987,15.3,4,1,1,12,13,3,57,11,9,0,0,0,111,9,17,34.6,Matches
Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,22,1996,15.9,3,0,0,15,7,0,8,17,17,0,0,0,118,22,18,55,Matches
Cristian Tello\Cristian-Tello,es ESP,DFMF,Betis,26,1991,17.5,3,0,0,7,12,5,51,6,18,1,1,0,141,4,8,33.3,Matches
Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,26,1992,35,0,0,0,0,2,0,0,0,0,0,0,0,155,0,0,,Matches
David Timor\David-Timor,es ESP,MFFW,Girona,28,1989,1.8,0,0,0,1,1,0,1,3,0,0,0,0,12,1,1,50,Matches
Tito\Tito,es ESP,DF,Rayo Vallecano,33,1985,12.2,2,0,0,6,14,0,10,9,12,0,0,0,101,19,21,47.5,Matches
Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,18,1999,1.7,2,0,0,4,0,0,0,1,4,0,0,0,11,3,2,60,Matches
Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,25,1992,23.8,5,0,0,27,29,20,39,10,8,2,0,0,91,24,33,42.1,Matches
Raúl de Tomás\Raul-de-Tomas,es ESP,FW,Rayo Vallecano,23,1994,31.3,5,0,0,61,37,18,8,9,9,0,0,0,86,32,59,35.2,Matches
Toño\Tono,es ESP,DFMF,Levante,28,1989,19.6,4,0,0,11,18,9,43,13,12,0,1,1,158,7,15,31.8,Matches
Daniel Torres\Daniel-Torres,co COL,MF,Alavés,28,1989,0.8,1,0,0,1,1,0,0,2,0,0,0,0,5,0,1,0,Matches
Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,18,2000,9.4,5,0,0,18,10,1,31,6,9,0,0,0,72,22,15,59.5,Matches
Óscar Trejo\Oscar-Trejo,ar ARG,MFFW,Rayo Vallecano,30,1988,19.6,7,1,1,47,43,3,25,18,42,0,0,0,151,17,23,42.5,Matches
Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,26,1991,17.2,3,0,0,36,22,1,9,15,29,0,1,0,160,8,18,30.8,Matches
Patrick Twumasi\Patrick-Twumasi,gh GHA,MFFW,Alavés,24,1994,1.9,2,0,0,7,1,1,11,1,3,0,0,0,20,8,2,80,Matches
Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,24,1993,13.2,4,0,0,13,16,2,0,15,6,0,0,0,130,9,8,52.9,Matches
Enes Ünal\Enes-Unal,tr TUR,FW,Valladolid,21,1997,23.9,7,0,0,42,39,17,10,4,7,0,0,0,79,69,125,35.6,Matches
Tomáš Vaclík\Tomas-Vaclik,cz CZE,GK,Sevilla,29,1989,33,1,0,0,1,3,0,0,0,0,0,1,0,148,0,0,,Matches
Valery\Valery,es ESP,DFMF,Girona,18,1999,9.9,2,0,0,8,15,0,24,8,11,0,0,0,91,5,14,26.3,Matches
Jesús Vallejo\Jesus-Vallejo,es ESP,DFMF,Real Madrid,21,1997,3.5,1,1,0,3,2,0,0,3,2,0,1,0,26,3,6,33.3,Matches
Federico Valverde\Federico-Valverde,uy URU,MF,Real Madrid,20,1998,7.3,4,0,0,15,2,0,4,17,10,0,0,0,77,7,5,58.3,Matches
Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,25,1993,30.6,0,1,0,11,12,1,2,18,28,0,2,0,285,77,23,77,Matches
Franco Vázquez\Franco-Vazquez,ar ARG,MFFW,Sevilla,29,1989,25.3,8,1,0,52,71,4,23,16,40,0,1,0,254,48,46,51.1,Matches
Kevin Vázquez\Kevin-Vazquez,es ESP,DF,Celta Vigo,25,1993,2.4,0,0,0,5,7,0,4,5,4,0,0,0,24,0,2,0,Matches
Lucas Vázquez\Lucas-Vazquez,es ESP,FW,Real Madrid,27,1991,16.8,6,1,1,41,38,2,62,13,24,0,0,0,109,6,12,33.3,Matches
Koke Vegas\Koke-Vegas,es ESP,GK,Levante,22,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Emiliano Velázquez\Emiliano-Velazquez,uy URU,DF,Rayo Vallecano,24,1994,14.2,8,0,0,30,6,0,4,28,26,0,1,0,136,33,13,71.7,Matches
Daniele Verde\Daniele-Verde,it ITA,FWMF,Valladolid,22,1996,7.3,1,0,0,3,11,8,31,9,1,0,0,0,45,0,2,0,Matches
Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Barcelona,32,1985,6.5,2,0,0,10,4,0,1,3,3,0,0,0,59,11,3,78.6,Matches
Mikel Vesga\Mikel-Vesga,es ESP,MF,Leganés,25,1993,23,3,0,0,30,24,0,33,34,43,0,0,0,201,36,22,62.1,Matches
Rúben Vezo\Ruben-Vezo,pt POR,DF,Levante,24,1994,14.9,4,0,0,15,11,1,3,11,15,0,0,0,121,29,17,63,Matches
Rúben Vezo\Ruben-Vezo,pt POR,DF,Valencia,24,1994,2.2,2,0,0,4,4,0,1,3,2,0,0,0,19,4,3,57.1,Matches
Aleix Vidal\Aleix-Vidal,es ESP,DFMF,Sevilla,28,1989,5.9,3,0,0,10,7,1,17,4,10,0,1,0,51,3,6,33.3,Matches
Arturo Vidal\Arturo-Vidal,cl CHI,MF,Barcelona,31,1987,21.4,7,0,0,58,32,0,10,22,54,0,0,0,175,39,29,57.4,Matches
Carlos Vigaray\Carlos-Vigaray,es ESP,DF,Alavés,23,1994,7.2,1,0,0,8,4,0,10,6,10,0,0,0,46,11,11,50,Matches
Dídac Vilà\Didac-Vila,es ESP,DF,Espanyol,29,1989,26.2,11,0,0,38,29,1,59,37,33,0,0,0,243,39,22,63.9,Matches
