Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Riccardo Montolivo\Riccardo-Montolivo,it ITA,MF,Milan,32,1985,12.1,3,1,0,14,12,0,4,9,20,0,0,0,138,10,7,58.8,Matches
Luca Mora\Luca-Mora,it ITA,MF,SPAL,29,1988,10.4,5,0,0,21,23,1,18,2,13,1,0,0,79,30,34,46.9,Matches
Héctor Moreno\Hector-Moreno,mx MEX,DF,Roma,29,1988,2.6,0,0,0,2,5,0,1,1,2,0,0,0,27,2,1,66.7,Matches
Emiliano Moretti\Emiliano-Moretti,it ITA,DF,Torino,36,1981,19.8,6,0,0,17,17,0,1,17,23,0,0,0,249,40,19,67.8,Matches
Alessandro Murgia\Alessandro-Murgia,it ITA,MF,Lazio,20,1996,8.6,3,1,0,14,24,1,3,9,13,0,0,0,70,6,12,33.3,Matches
Nicola Murru\Nicola-Murru,it ITA,DF,Sampdoria,22,1994,16.1,4,0,0,23,14,0,53,16,24,0,1,0,158,16,12,57.1,Matches
Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Milan,26,1990,13.4,2,0,0,12,4,2,1,17,15,0,0,0,124,17,20,45.9,Matches
Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,Inter,30,1986,8.8,1,0,0,13,10,0,8,4,10,0,0,0,85,7,8,46.7,Matches
Ádám Nagy\Adam-Nagy,hu HUN,MF,Bologna,22,1995,7.9,1,0,0,8,6,0,5,5,9,0,0,0,56,7,7,50,Matches
Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Roma,29,1988,29,7,2,1,37,54,3,59,10,41,0,0,0,269,12,17,41.4,Matches
Andrea Nalini\Andrea-Nalini,it ITA,FWMF,Crotone,27,1990,18.2,2,0,0,45,29,19,35,17,28,2,0,0,115,56,69,44.8,Matches
Nani\Nani,pt POR,MFFW,Lazio,30,1986,4.3,2,0,0,8,7,0,8,3,7,1,0,0,36,5,14,26.3,Matches
M'Baye Niang\MBaye-Niang,sn SEN,FW,Torino,22,1994,17,5,0,0,41,35,15,29,13,13,0,0,0,95,33,51,39.3,Matches
Nicolas Nkoulou\Nicolas-Nkoulou,cm CMR,DF,Torino,27,1990,36.2,4,0,0,41,30,0,1,51,32,0,2,0,375,77,46,62.6,Matches
Bram Nuytinck\Bram-Nuytinck,nl NED,DF,Udinese,27,1990,26.2,2,0,0,28,7,0,4,12,34,0,0,0,237,53,39,57.6,Matches
Simeon Nwankwo\Simeon-Nwankwo,ng NGA,FW,Crotone,25,1992,13.5,1,0,0,29,28,10,2,1,9,0,0,0,75,53,50,51.5,Matches
Joel Obi\Joel-Obi,ng NGA,MF,Torino,26,1991,13.9,3,0,0,26,22,3,15,10,23,0,0,0,156,31,29,51.7,Matches
Marios Oikonomou\Marios-Oikonomou,gr GRE,DF,SPAL,24,1992,1.9,1,2,1,4,1,0,0,1,2,0,0,0,11,2,1,66.7,Matches
Orji Okwonkwo\Orji-Okwonkwo,ng NGA,MFFW,Bologna,19,1998,2.9,2,0,0,5,1,4,2,0,2,0,0,0,14,2,9,18.2,Matches
Maximiliano Olivera\Maximiliano-Olivera,uy URU,DF,Fiorentina,25,1992,4.6,1,0,0,8,4,1,14,7,7,0,0,0,42,3,5,37.5,Matches
Stephane Omeonga\Stephane-Omeonga,be BEL,MFDF,Genoa,21,1996,8.9,2,1,0,11,7,0,9,7,13,0,0,0,90,10,14,41.7,Matches
Riccardo Orsolini\Riccardo-Orsolini,it ITA,FWMF,Atalanta,20,1997,1.4,0,0,0,3,4,2,4,0,2,1,0,0,9,3,4,42.9,Matches
Riccardo Orsolini\Riccardo-Orsolini,it ITA,FWDF,Bologna,20,1997,3.8,0,0,0,8,9,2,8,2,5,0,0,0,27,6,4,60,Matches
Adam Ounas\Adam-Ounas,dz ALG,FWMF,Napoli,20,1996,1.1,0,0,0,0,1,0,4,0,2,1,0,0,3,1,0,100,Matches
Simone Padoin\Simone-Padoin,it ITA,DFMF,Cagliari,33,1984,34.5,4,0,0,22,29,2,80,17,21,0,0,0,253,15,22,40.5,Matches
Rodrigo Palacio\Rodrigo-Palacio,ar ARG,FWMF,Bologna,35,1982,22.9,9,0,0,40,53,19,44,10,22,0,0,0,125,64,78,45.1,Matches
Raffaele Palladino\Raffaele-Palladino,it ITA,FWMF,Genoa,33,1984,2.6,1,0,0,3,0,0,12,0,0,0,0,0,13,0,2,0,Matches
Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Roma,22,1994,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
Simone Palombi\Simone-Palombi,it ITA,FW,Lazio,21,1996,0.7,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,Matches
Alberto Paloschi\Alberto-Paloschi,it ITA,FW,SPAL,27,1990,24.3,2,0,0,38,24,25,9,5,7,0,0,0,94,21,53,28.4,Matches
Goran Pandev\Goran-Pandev,mk MKD,FWMF,Genoa,34,1983,20,4,1,0,28,47,7,15,1,8,0,0,0,130,18,50,26.5,Matches
Vittorio Parigini\Vittorio-Parigini,it ITA,FWMF,Benevento,21,1996,9.5,2,0,0,17,16,5,34,5,17,0,0,0,66,1,8,11.1,Matches
Marco Parolo\Marco-Parolo,it ITA,MF,Lazio,32,1985,29,3,2,1,36,13,3,23,27,43,0,1,0,257,47,41,53.4,Matches
Patric\Patric,es ESP,DFMF,Lazio,24,1993,6.6,1,1,0,4,0,2,11,3,3,0,1,0,60,6,8,42.9,Matches
Daniel Pavlovi?\Daniel-Pavlovic,ba BIH,DF,Sampdoria,29,1988,1,0,0,0,1,0,0,2,0,0,0,0,0,5,1,0,100,Matches
Daniel Pavlovi?\Daniel-Pavlovic,ba BIH,DFMF,Crotone,29,1988,8.4,0,0,0,6,1,0,21,2,5,0,1,0,64,5,6,45.5,Matches
Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Cagliari,28,1988,30.2,8,0,0,76,32,29,5,9,15,1,2,0,136,194,153,55.9,Matches
Giampaolo Pazzini\Giampaolo-Pazzini,it ITA,FW,Hellas Verona,32,1984,11,1,0,0,21,23,8,5,2,2,0,0,0,32,20,25,44.4,Matches
João Pedro\Joao-Pedro,br BRA,MFFW,Cagliari,25,1992,18.4,6,1,0,32,45,2,15,7,11,0,0,0,125,29,58,33.3,Matches
Gianluca Pegolo\Gianluca-Pegolo,it ITA,GK,Sassuolo,36,1981,1.2,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,,Matches
Pietro Pellegri\Pietro-Pellegri,it ITA,FW,Genoa,16,2001,3.1,2,0,0,10,3,4,1,1,1,0,0,0,11,10,16,38.5,Matches
Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MF,Roma,21,1996,20,2,1,0,28,32,2,35,27,28,0,0,0,172,20,16,55.6,Matches
Sergio Pellissier\Sergio-Pellissier,it ITA,FW,Chievo,38,1979,6.2,1,0,0,5,11,8,3,0,2,0,0,0,18,16,24,40,Matches
Federico Peluso\Federico-Peluso,it ITA,DF,Sassuolo,33,1984,28.8,10,0,0,34,18,2,44,33,28,0,1,0,197,51,22,69.9,Matches
Pedro Pereira\Pedro-Pereira,pt POR,DF,Genoa,19,1998,4.2,2,0,0,6,1,0,12,7,4,0,0,0,30,2,6,25,Matches
Bruno Peres\Bruno-Peres,br BRA,DF,Roma,27,1990,12.8,1,0,0,13,11,0,32,12,19,0,0,0,125,6,6,50,Matches
Stipe Perica\Stipe-Perica,hr CRO,FWMF,Udinese,22,1995,10.5,6,0,0,24,25,5,5,1,4,0,0,0,39,24,53,31.2,Matches
Mattia Perin\Mattia-Perin,it ITA,GK,Genoa,24,1992,37,1,0,0,0,6,0,0,0,0,0,0,0,184,0,0,,Matches
Ivan Periši?\Ivan-Perisic,hr CRO,FW,Inter,28,1989,36.8,4,0,0,27,20,27,172,32,30,0,0,1,232,57,48,54.3,Matches
Diego Perotti\Diego-Perotti,ar ARG,FWMF,Roma,29,1988,17.9,0,0,0,12,32,5,79,6,17,1,0,0,111,9,12,42.9,Matches
Andrea Petagna\Andrea-Petagna,it ITA,FW,Atalanta,22,1995,18,6,0,0,25,37,8,32,3,8,0,1,0,81,24,33,42.1,Matches
Bruno Petkovi?\Bruno-Petkovic,hr CRO,FWMF,Hellas Verona,22,1994,10.2,1,0,0,16,21,3,6,6,9,0,0,0,61,36,39,48,Matches
Bruno Petkovi?\Bruno-Petkovic,hr CRO,FW,Bologna,22,1994,3.7,3,0,0,6,16,2,1,3,7,0,0,0,19,9,12,42.9,Matches
Germán Pezzella\German-Pezzella,ar ARG,DF,Fiorentina,26,1991,33.1,12,0,0,52,26,1,3,46,44,1,1,0,417,103,50,67.3,Matches
Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DF,Udinese,19,1997,10,3,1,0,13,9,1,32,2,8,0,2,0,64,5,9,35.7,Matches
Nicholas Pierini\Nicholas-Pierini,it ITA,FWMF,Sassuolo,18,1998,0.5,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,0,Matches
Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,Inter,18,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Carlo Pinsoglio\Carlo-Pinsoglio,it ITA,GK,Juventus,27,1990,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Fabio Pisacane\Fabio-Pisacane,it ITA,DF,Cagliari,31,1986,21.4,3,3,1,31,20,1,8,25,26,0,1,0,235,53,28,65.4,Matches
Miralem Pjani?\Miralem-Pjanic,ba BIH,MF,Juventus,27,1990,27.6,5,0,0,42,28,0,38,41,36,1,0,1,335,15,20,42.9,Matches
Andrea Poli\Andrea-Poli,it ITA,MF,Bologna,27,1989,28.3,9,2,1,32,54,1,12,23,54,0,0,0,246,15,40,27.3,Matches
Matteo Politano\Matteo-Politano,it ITA,FW,Sassuolo,23,1993,31.2,1,0,0,20,56,10,87,13,17,1,0,0,213,12,36,25,Matches
Simone Pontisso\Simone-Pontisso,it ITA,MF,Udinese,20,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Dennis Praet\Dennis-Praet,be BEL,MF,Sampdoria,23,1994,29.5,4,0,0,25,27,1,54,32,54,0,0,0,276,21,38,35.6,Matches
Manuel Pucciarelli\Manuel-Pucciarelli,it ITA,FW,Chievo,26,1991,15.3,3,0,0,13,18,6,9,5,16,0,0,0,87,12,25,32.4,Matches
Christian Puggioni\Christian-Puggioni,it ITA,GK,Benevento,36,1981,13.1,0,1,0,1,1,0,0,0,0,0,0,0,66,0,0,,Matches
Christian Puggioni\Christian-Puggioni,it ITA,GK,Sampdoria,36,1981,9,0,0,0,0,3,0,0,0,0,0,1,0,55,0,0,,Matches
Erick Pulgar\Erick-Pulgar,cl CHI,MF,Bologna,23,1994,30.8,9,0,0,42,32,1,10,18,44,0,0,0,381,31,17,64.6,Matches
George Pu?ca?\George-Puscas,ro ROU,FWMF,Benevento,21,1996,7.8,0,0,0,14,9,1,2,0,2,0,0,0,35,20,24,45.5,Matches
Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,34,1983,30.2,4,0,0,23,47,40,42,8,9,0,0,0,143,28,43,39.4,Matches
Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,MF,Chievo,28,1988,34.9,6,1,0,32,40,0,16,26,37,0,0,0,462,61,33,64.9,Matches
?tefan Radu\Stefan-Radu,ro ROU,DF,Lazio,30,1986,28.8,9,2,1,23,30,0,12,39,42,0,0,0,340,36,21,63.2,Matches
Rafael\Rafael,br BRA,GK,Cagliari,35,1982,8.8,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,,Matches
Rafinha\Rafinha,br BRA,MFFW,Inter,24,1993,11.6,1,0,0,11,28,1,21,6,16,1,0,0,97,5,9,35.7,Matches
Antonino Ragusa\Antonino-Ragusa,it ITA,FWMF,Sassuolo,27,1990,9.2,6,0,0,19,32,5,20,8,14,1,0,0,60,6,15,28.6,Matches
Gastón Ramírez\Gaston-Ramirez,uy URU,MFFW,Sampdoria,26,1990,24.6,9,0,0,50,60,0,42,12,23,2,0,0,162,32,49,39.5,Matches
Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Inter,29,1988,7,4,0,0,12,3,0,1,7,7,0,0,1,59,29,8,78.4,Matches
Vasco Regini\Vasco-Regini,it ITA,DF,Sampdoria,26,1990,12,2,0,0,10,6,0,11,5,8,0,0,0,88,19,9,67.9,Matches
Pepe Reina\Pepe-Reina,es ESP,GK,Napoli,34,1982,37,1,0,0,0,3,0,0,0,0,0,0,0,170,0,0,,Matches
Federico Ricci\Federico-Ricci,it ITA,FWMF,Crotone,23,1994,10.2,4,0,0,17,26,2,38,6,13,0,0,0,79,4,10,28.6,Matches
Federico Ricci\Federico-Ricci,it ITA,FWMF,Genoa,23,1994,2.4,0,0,0,4,7,1,7,1,4,0,0,0,16,3,9,25,Matches
Luca Rigoni\Luca-Rigoni,it ITA,MFFW,Genoa,32,1984,17.5,5,0,0,28,22,6,9,14,24,0,0,0,141,16,18,47.1,Matches
Nicola Rigoni\Nicola-Rigoni,it ITA,MF,Chievo,26,1990,10.4,3,0,0,22,10,0,3,9,22,0,0,0,111,13,18,41.9,Matches
Tomás Rincón\Tomas-Rincon,ve VEN,MF,Torino,29,1988,33.3,12,0,0,73,47,1,16,38,32,0,0,0,375,52,38,57.8,Matches
Luca Rizzo\Luca-Rizzo,it ITA,MF,SPAL,25,1992,5.4,0,0,0,7,7,1,13,1,9,0,1,0,39,1,4,20,Matches
Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Milan,24,1992,33.4,4,2,1,33,27,2,91,31,27,0,1,0,306,29,28,50.9,Matches
Marko Rog\Marko-Rog,hr CRO,FWMF,Napoli,22,1995,3.2,2,0,0,9,6,0,4,2,10,0,0,0,35,8,8,50,Matches
Rogério\Rogerio,br BRA,DFMF,Sassuolo,19,1998,10.1,4,0,0,11,17,0,21,7,14,0,0,0,102,1,3,25,Matches
Marcus Rohdén\Marcus-Rohden,se SWE,MF,Crotone,26,1991,18.1,2,0,0,19,25,2,14,11,14,0,0,0,176,12,32,27.3,Matches
Filippo Romagna\Filippo-Romagna,it ITA,DF,Cagliari,20,1997,21,0,0,0,13,15,0,5,18,25,0,1,0,247,37,23,61.7,Matches
Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,22,1995,26.1,8,2,1,26,10,2,4,21,18,0,0,0,251,45,24,65.2,Matches
Simone Romagnoli\Simone-Romagnoli,it ITA,DF,Bologna,27,1990,6.2,1,0,0,7,1,0,0,3,9,0,0,0,72,14,10,58.3,Matches
Aristóteles Romero\Aristoteles-Romero,ve VEN,MF,Crotone,21,1995,1,2,0,0,4,0,0,0,2,4,0,0,0,18,1,4,20,Matches
Rômulo\Romulo,it ITA,MFDF,Hellas Verona,30,1987,35.2,7,0,0,31,29,7,95,22,40,0,0,0,331,7,24,22.6,Matches
Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,26,1991,28.6,9,2,1,57,20,0,9,29,53,0,0,0,369,45,42,51.7,Matches
Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Genoa,30,1987,18.9,5,0,0,44,23,2,35,14,22,0,0,0,167,47,47,50,Matches
Luca Rossettini\Luca-Rossettini,it ITA,DF,Genoa,32,1985,22.5,7,0,0,19,8,0,3,21,12,0,0,0,248,51,37,58,Matches
Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,26,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Giuseppe Rossi\Giuseppe-Rossi,it ITA,FWMF,Genoa,30,1987,2.9,0,0,0,3,5,0,1,1,3,0,0,0,14,0,5,0,Matches
Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,23,1994,21.5,3,0,0,21,16,1,0,15,8,0,2,0,215,43,28,60.6,Matches
Mário Rui\Mario-Rui,pt POR,DF,Napoli,26,1991,23.2,9,2,1,37,41,2,58,10,34,0,0,0,213,10,34,22.7,Matches
Umar Sadiq\Umar-Sadiq,ng NGA,FW,Torino,20,1997,2.5,0,0,0,12,9,6,0,1,0,0,0,0,12,5,6,45.5,Matches
Bacary Sagna\Bacary-Sagna,fr FRA,DF,Benevento,34,1983,10.6,1,0,0,4,11,0,19,9,2,0,0,0,111,25,9,73.5,Matches
Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,25,1991,11,1,1,0,11,15,0,15,6,10,0,1,0,115,6,8,42.9,Matches
Bartosz Salamon\Bartosz-Salamon,pl POL,DF,SPAL,26,1991,19.2,5,0,0,22,19,2,6,29,27,0,0,1,211,56,22,71.8,Matches
Eddy Salcedo\Eddy-Salcedo,it ITA,MFFW,Genoa,15,2001,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
Mario Sampirisi\Mario-Sampirisi,it ITA,DF,Crotone,24,1992,24.4,2,0,0,21,11,2,27,36,25,0,1,0,214,25,19,56.8,Matches
Carlos Sánchez\Carlos-Sanchez,co COL,MFFW,Fiorentina,31,1986,4.1,2,0,0,8,1,0,0,6,4,0,0,0,66,5,9,35.7,Matches
Sandro\Sandro,br BRA,MF,Benevento,28,1989,12.8,4,0,0,26,14,2,1,9,20,0,0,0,124,15,13,53.6,Matches
Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,26,1991,23.5,8,0,0,47,30,5,84,18,35,0,1,0,237,45,22,67.2,Matches
Siriki Sanogo\Siriki-Sanogo,ci CIV,MF,Benevento,15,2001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,100,Matches
Davide Santon\Davide-Santon,it ITA,DF,Inter,26,1991,9.3,2,0,0,10,9,0,14,7,14,0,1,0,108,21,11,65.6,Matches
Samir Santos\Samir-Santos,br BRA,DF,Udinese,22,1994,28.5,7,1,0,37,40,1,16,34,41,0,0,2,271,45,21,68.2,Matches
Antonio Santurro\Antonio-Santurro,it ITA,GK,Bologna,25,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Fiorentina,25,1991,10,3,0,0,16,21,1,13,2,9,0,0,0,68,7,8,46.7,Matches
Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,29,1987,14.6,2,0,0,16,25,13,9,4,13,2,0,0,90,6,22,21.4,Matches
Gianluca Scamacca\Gianluca-Scamacca,it ITA,FW,Sassuolo,18,1999,0.3,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,66.7,Matches
Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,30,1987,22.1,12,0,0,27,57,1,27,14,29,0,0,0,216,13,13,50,Matches
Eros Schiavon\Eros-Schiavon,it ITA,MFDF,SPAL,34,1983,4.3,4,0,0,8,3,0,5,1,8,0,0,0,28,2,9,18.2,Matches
Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,21,1996,11,0,0,0,18,23,3,6,1,7,0,0,0,49,23,26,46.9,Matches
Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,21,1996,6,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,,Matches
Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,21,1995,11.6,2,0,0,17,30,0,15,11,21,1,0,0,137,3,8,27.3,Matches
Luigi Sepe\Luigi-Sepe,it ITA,GK,Napoli,26,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Lee Seung-woo\Lee-Seung-woo,kr KOR,MFFW,Hellas Verona,19,1998,4,4,0,0,9,10,0,3,2,3,0,0,0,33,0,8,0,Matches
Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,24,1992,23.9,1,0,0,14,26,15,29,20,15,0,0,0,155,9,19,32.1,Matches
André Silva\Andre-Silva,pt POR,FW,Milan,21,1995,10.4,0,0,0,20,19,6,8,2,5,0,0,0,58,12,26,31.6,Matches
Jonathan Silva\Jonathan-Silva,ar ARG,DF,Roma,23,1994,1.2,0,0,0,2,0,0,4,1,0,0,0,0,12,1,2,33.3,Matches
Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,32,1984,34,3,0,0,12,14,2,3,12,9,0,0,1,356,56,42,57.1,Matches
Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,26,1991,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,Matches
Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,22,1995,33.3,3,0,0,54,49,37,15,8,35,0,0,0,120,41,129,24.1,Matches
Lorenco Šimi?\Lorenco-Simic,hr CRO,DF,SPAL,21,1996,3.5,1,0,0,6,2,0,0,10,2,0,0,0,32,11,6,64.7,Matches
Stefan Simi?\Stefan-Simic,cz CZE,DF,Crotone,22,1995,6.2,2,0,0,11,11,0,0,5,5,0,0,0,75,13,8,61.9,Matches
Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,30,1987,37,2,0,0,2,7,0,0,0,0,0,0,0,215,0,0,,Matches
?ukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Roma,26,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,Matches
Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,22,1995,38,2,0,0,35,28,0,0,19,67,0,0,1,405,60,34,63.8,Matches
Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,38,1979,38,2,0,0,2,8,0,0,0,0,0,0,0,197,0,0,,Matches
Samuel Souprayen\Samuel-Souprayen,fr FRA,DF,Hellas Verona,28,1989,17.6,2,2,1,18,13,0,11,18,19,0,1,1,185,21,19,52.5,Matches
Luca Sparandeo\Luca-Sparandeo,it ITA,DF,Benevento,17,1999,0.4,1,0,0,1,0,0,0,0,0,0,1,0,4,1,3,25,Matches
Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Atalanta,24,1993,16.7,1,0,0,9,9,0,47,16,8,0,1,0,166,10,12,45.5,Matches
Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,34,1983,20,7,0,0,27,28,0,1,18,17,0,0,0,207,36,19,65.5,Matches
Marco Sportiello\Marco-Sportiello,it ITA,GK,Fiorentina,25,1992,35.6,0,1,0,1,5,0,0,0,0,0,0,0,161,0,0,,Matches
Mariusz St?pi?ski\Mariusz-Stepinski,pl POL,FW,Chievo,22,1995,7.9,1,0,0,20,15,7,4,3,6,0,0,0,45,8,35,18.6,Matches
Ognjen Stijepovi?\Ognjen-Stijepovic,me MNE,MF,Sampdoria,17,1999,0.1,0,0,,0,,,0,0,0,0,0,,0,0,1,0,Matches
Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,26,1991,23.7,5,0,0,27,49,3,57,20,21,0,0,0,200,5,28,15.2,Matches
Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,22,1995,38,2,0,0,2,5,0,0,0,0,0,0,0,191,0,0,,Matches
Ivan Strini?\Ivan-Strinic,hr CRO,DF,Sampdoria,30,1987,13.9,2,0,0,14,12,0,37,22,25,0,2,0,167,11,7,61.1,Matches
Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,27,1990,25.1,4,0,0,41,24,4,22,22,37,0,0,0,249,19,21,47.5,Matches
Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DF,Udinese,26,1991,28.1,5,0,0,14,20,2,17,19,29,0,0,0,213,29,30,49.2,Matches
Stefano Sturaro\Stefano-Sturaro,it ITA,MFDF,Juventus,24,1993,6.8,1,0,0,10,10,2,4,3,4,0,0,0,49,11,13,45.8,Matches
Suso\Suso,es ESP,FW,Milan,23,1993,31.4,2,1,0,31,76,6,128,9,10,0,0,0,209,6,14,30,Matches
Wojciech Szcz?sny\Wojciech-Szczesny,pl POL,GK,Juventus,27,1990,17,0,0,0,1,2,0,0,0,0,0,0,0,71,0,0,,Matches
Adel Taarabt\Adel-Taarabt,ma MAR,FWMF,Genoa,28,1989,17.9,4,1,0,21,27,15,32,11,11,0,0,0,108,3,29,9.4,Matches
Saphir Taïder\Saphir-Taider,dz ALG,MF,Bologna,25,1992,4.3,0,0,0,5,10,0,6,0,4,0,0,0,33,4,1,80,Matches
Cyril Théréau\Cyril-Thereau,fr FRA,FWMF,Fiorentina,34,1983,12.4,2,0,0,9,20,9,15,4,8,0,0,0,76,36,43,45.6,Matches
Cyril Théréau\Cyril-Thereau,fr FRA,FW,Udinese,34,1983,2,0,0,0,1,1,2,4,0,1,0,0,0,4,2,3,40,Matches
Rafael Tolói\Rafael-Toloi,it ITA,DF,Atalanta,26,1990,27.2,7,2,1,29,21,3,13,43,40,0,0,0,379,42,42,50,Matches
Nenad Tomovi?\Nenad-Tomovic,rs SRB,DF,Fiorentina,29,1987,1.5,1,0,0,2,0,1,7,1,3,0,1,0,12,4,2,66.7,Matches
Nenad Tomovi?\Nenad-Tomovic,rs SRB,DF,Chievo,29,1987,25.6,4,0,0,34,19,0,12,32,25,0,2,1,271,61,27,69.3,Matches
Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Napoli,27,1990,3.9,0,0,0,3,7,0,0,3,5,0,0,0,49,6,6,50,Matches
Aleksandar Tonev\Aleksandar-Tonev,bg BUL,FWMF,Crotone,27,1990,4.5,0,0,0,4,2,4,9,2,1,0,0,0,24,1,8,11.1,Matches
Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,Bologna,32,1985,9.1,3,2,1,10,16,1,21,6,5,0,0,0,79,9,8,52.9,Matches
Emanuele Torrasi\Emanuele-Torrasi,it ITA,MF,Milan,18,1999,0.1,0,0,,0,,,,,,,,,,,,,Matches
Lucas Torreira\Lucas-Torreira,uy URU,MF,Sampdoria,21,1996,35.3,6,0,0,43,84,1,27,55,73,1,1,0,490,20,31,39.2,Matches
Alin To?ca\Alin-Tosca,ro ROU,DF,Benevento,25,1992,13,1,0,0,6,13,0,2,9,6,0,0,0,121,15,6,71.4,Matches
Marcello Trotta\Marcello-Trotta,it ITA,FW,Crotone,24,1992,25.1,2,0,0,26,43,12,16,10,25,0,0,0,207,16,38,29.6,Matches
Marco Tumminello\Marco-Tumminello,it ITA,FW,Roma,18,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Marco Tumminello\Marco-Tumminello,it ITA,FW,Crotone,18,1998,2.3,1,0,0,6,2,2,1,2,0,0,0,0,10,9,16,36,Matches
?ubomír Tupta\Lubomir-Tupta,sk SVK,FWMF,Hellas Verona,19,1998,0.4,0,0,0,2,2,0,0,0,1,0,0,0,3,0,1,0,Matches
Cengiz Ünder\Cengiz-Under,tr TUR,FW,Roma,20,1997,13.9,0,0,0,2,20,10,48,7,8,0,0,0,98,4,10,28.6,Matches
Sauli Väisänen\Sauli-Vaisanen,fi FIN,DF,SPAL,23,1994,6,1,0,0,11,2,0,1,2,6,0,2,0,44,11,6,64.7,Matches
Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Torino,31,1986,6.9,1,0,0,11,9,0,5,1,6,0,0,0,84,5,10,33.3,Matches
Borja Valero\Borja-Valero,es ESP,MF,Inter,32,1985,28.5,3,0,0,28,40,0,20,13,29,0,0,0,274,9,30,23.1,Matches
Mattia Valoti\Mattia-Valoti,it ITA,MFFW,Hellas Verona,23,1993,17.5,9,0,0,40,40,0,10,30,40,0,1,0,150,52,25,67.5,Matches
Matías Vecino\Matias-Vecino,uy URU,MF,Inter,25,1991,23.7,7,1,0,41,18,1,15,15,26,0,0,0,252,37,42,46.8,Matches
