Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Pavao Pervan\Pavao-Pervan,at AUT,GK,Wolfsburg,30,1987,8.5,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,,Matches
Nils Petersen\Nils-Petersen,de GER,FW,Freiburg,29,1988,21.4,0,0,0,23,19,2,9,6,15,0,0,0,105,58,108,34.9,Matches
Ond?ej Petrák\Ondrej-Petrak,cz CZE,MF,Nürnberg,26,1992,18,5,0,0,29,19,0,0,25,25,0,0,0,215,25,9,73.5,Matches
Maximilian Philipp\Maximilian-Philipp,de GER,FWMF,Dortmund,24,1994,8.4,0,0,0,11,16,6,2,4,8,0,0,0,22,8,10,44.4,Matches
?ukasz Piszczek\Lukasz-Piszczek,pl POL,DF,Dortmund,33,1985,19.5,3,0,0,17,10,0,33,31,30,0,0,0,229,39,20,66.1,Matches
Claudio Pizarro\Claudio-Pizarro,pe PER,FW,Werder Bremen,39,1978,7.7,1,0,0,19,8,5,2,1,7,0,0,0,36,27,27,50,Matches
Marvin Plattenhardt\Marvin-Plattenhardt,de GER,DF,Hertha BSC,26,1992,21.4,4,0,0,25,23,3,89,12,18,0,0,0,183,5,14,26.3,Matches
Alassane Pléa\Alassane-Plea,fr FRA,FW,M'Gladbach,25,1993,27.8,2,0,0,34,32,20,15,4,12,0,0,0,108,22,68,24.4,Matches
Luca Plogmann\Luca-Plogmann,de GER,GK,Werder Bremen,18,2000,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Stefan Posch\Stefan-Posch,at AUT,DF,Hoffenheim,21,1997,15.6,5,0,0,31,13,0,3,20,26,0,0,0,162,24,13,64.9,Matches
Yussuf Poulsen\Yussuf-Poulsen,dk DEN,FW,RB Leipzig,24,1994,27.2,2,0,0,56,49,19,22,8,14,0,0,0,132,88,92,48.9,Matches
Edgar Prib\Edgar-Prib,de GER,MF,Hannover 96,28,1989,2.2,1,0,0,7,3,0,6,2,8,0,0,0,16,1,1,50,Matches
Christian Pulisic\Christian-Pulisic,us USA,FWMF,Dortmund,19,1998,10.4,2,0,0,9,26,7,29,6,7,0,0,0,74,12,16,42.9,Matches
Robin Quaison\Robin-Quaison,se SWE,FWMF,Mainz 05,24,1993,24.4,1,0,0,33,22,10,13,4,16,0,0,0,100,12,51,19,Matches
Raffael\Raffael,br BRA,FW,M'Gladbach,33,1985,6,0,0,0,9,5,3,6,0,4,0,0,0,33,3,4,42.9,Matches
Rafinha\Rafinha,br BRA,DF,Bayern Munich,32,1985,10,1,0,0,7,8,1,19,8,7,0,0,0,111,6,4,60,Matches
Baba Rahman\Baba-Rahman,gh GHA,DF,Schalke 04,24,1994,1.8,0,0,0,3,1,0,3,1,3,1,0,0,20,0,0,,Matches
Benito Raman\Benito-Raman,be BEL,MFFW,Düsseldorf,23,1994,18.7,1,0,0,27,19,1,36,16,22,0,1,0,145,3,9,25,Matches
Milot Rashica\Milot-Rashica,xk KVX,FWMF,Werder Bremen,22,1996,17.2,1,0,0,33,34,8,79,3,14,0,0,0,116,7,24,22.6,Matches
Yoric Ravet\Yoric-Ravet,fr FRA,MFFW,Freiburg,28,1989,0.8,0,0,0,2,0,0,1,0,0,0,0,0,9,0,0,,Matches
Ante Rebi?\Ante-Rebic,hr CRO,FWMF,Eint Frankfurt,24,1993,22,4,1,1,47,21,18,49,9,19,0,0,0,116,22,33,40,Matches
Karim Rekik\Karim-Rekik,nl NED,DF,Hertha BSC,23,1994,23,4,1,0,17,23,0,4,29,35,0,2,0,237,39,26,60,Matches
Michael Rensing\Michael-Rensing,de GER,GK,Düsseldorf,34,1984,32,1,0,0,0,4,0,0,0,0,0,0,0,142,0,0,,Matches
Marco Reus\Marco-Reus,de GER,MFFW,Dortmund,29,1989,25.7,3,1,0,34,32,15,40,12,29,1,1,0,136,11,16,40.7,Matches
Elvis Rexhbeçaj\Elvis-Rexhbecaj,de GER,MF,Wolfsburg,20,1997,12.7,4,0,0,12,34,0,9,7,21,0,0,0,151,13,17,43.3,Matches
Simon Rhein\Simon-Rhein,de GER,MF,Nürnberg,20,1998,5.5,1,1,0,6,2,0,3,9,7,0,0,0,69,3,3,50,Matches
Franck Ribéry\Franck-Ribery,fr FRA,FWMF,Bayern Munich,35,1983,13,3,0,0,17,20,9,40,1,12,1,0,0,102,0,6,0,Matches
Marco Richter\Marco-Richter,de GER,FWMF,Augsburg,20,1997,15.8,4,0,0,22,26,8,25,11,8,0,0,0,127,12,33,26.7,Matches
Sascha Riether\Sascha-Riether,de GER,DF,Schalke 04,35,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Arjen Robben\Arjen-Robben,nl NED,FWMF,Bayern Munich,34,1984,6.3,1,1,1,5,5,5,12,4,0,0,0,0,39,3,1,75,Matches
Sebastian Rode\Sebastian-Rode,de GER,MF,Eint Frankfurt,27,1990,10.3,4,0,0,16,11,0,15,12,19,0,0,0,127,11,12,47.8,Matches
James Rodríguez\James-Rodriguez,co COL,MFFW,Bayern Munich,27,1991,12.6,2,0,0,7,15,5,36,8,11,1,0,0,107,2,7,22.2,Matches
Jérôme Roussillon\Jerome-Roussillon,fr FRA,DF,Wolfsburg,25,1993,27.3,4,0,0,22,40,0,88,19,40,0,0,0,242,19,20,48.7,Matches
Sebastian Rudy\Sebastian-Rudy,de GER,MF,Schalke 04,28,1990,15.1,4,0,0,28,19,0,7,12,24,0,0,0,174,7,7,50,Matches
Lukas Rupp\Lukas-Rupp,de GER,MF,Hoffenheim,27,1991,0.3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,,Matches
Marco Russ\Marco-Russ,de GER,DF,Eint Frankfurt,32,1985,4.2,1,0,0,4,1,0,0,2,0,0,0,0,49,4,4,50,Matches
Frederik Rønnow\Frederik-Ronnow,dk DEN,GK,Eint Frankfurt,25,1992,1.4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,24,1994,26.1,9,0,0,27,30,5,51,25,33,0,0,1,231,10,29,25.6,Matches
Nuri ?ahin\Nuri-Sahin,tr TUR,MF,Werder Bremen,29,1988,16.4,5,0,0,29,11,0,9,23,24,0,0,0,209,21,22,48.8,Matches
Samuel ?ahin-Radlinger\Samuel-Sahin-Radlinger,at AUT,GK,Hannover 96,25,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Eint Frankfurt,24,1993,5.1,3,0,0,9,2,0,0,5,6,0,0,0,74,12,4,75,Matches
Roland Sallai\Roland-Sallai,hu HUN,MFFW,Freiburg,21,1997,5.9,3,0,0,17,19,1,9,4,3,1,0,0,34,7,5,58.3,Matches
Edgar Salli\Edgar-Salli,cm CMR,MFFW,Nürnberg,25,1992,1.3,1,0,0,4,2,1,0,1,2,0,0,0,5,0,3,0,Matches
Renato Sanches\Renato-Sanches,pt POR,MF,Bayern Munich,20,1997,6.4,2,1,1,10,12,1,8,3,6,0,0,0,54,1,2,33.3,Matches
Jadon Sancho\Jadon-Sancho,eng ENG,FWMF,Dortmund,18,2000,27.3,2,0,0,5,38,4,54,17,15,2,0,0,189,0,14,0,Matches
Salif Sané\Salif-Sane,sn SEN,DF,Schalke 04,27,1990,29,4,0,0,27,34,2,8,32,21,0,0,0,328,88,21,80.7,Matches
Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,RB Leipzig,20,1998,7.3,2,0,0,14,4,1,34,8,11,0,0,0,101,8,2,80,Matches
Josh Sargent\Josh-Sargent,us USA,FW,Werder Bremen,18,2000,2.4,1,0,0,6,6,1,0,0,2,0,0,0,8,0,5,0,Matches
Julian Schieber\Julian-Schieber,de GER,FW,Augsburg,29,1989,2.9,1,0,0,1,1,3,4,1,1,0,0,0,9,4,17,19,Matches
Keven Schlotterbeck\Keven-Schlotterbeck,de GER,DF,Freiburg,21,1997,8.6,1,0,0,6,5,0,1,8,9,0,1,0,70,12,9,57.1,Matches
Nico Schlotterbeck\Nico-Schlotterbeck,de GER,DF,Freiburg,18,1999,2.5,1,0,0,4,7,0,0,6,5,0,0,0,23,6,2,75,Matches
Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,30,1988,6.3,1,0,0,4,12,1,10,8,7,0,0,0,73,3,4,42.9,Matches
Jonathan Schmid\Jonathan-Schmid,fr FRA,DF,Augsburg,28,1990,28,1,0,0,21,22,2,55,37,23,0,0,1,233,15,20,42.9,Matches
Alessandro Schöpf\Alessandro-Schopf,at AUT,MFDF,Schalke 04,24,1994,11.2,3,0,0,28,10,1,14,14,17,1,1,0,108,1,2,33.3,Matches
Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,25,1993,28.2,6,0,0,30,23,10,122,28,25,2,0,0,234,4,13,23.5,Matches
Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,31,1987,23.1,7,0,0,45,37,0,20,21,31,0,0,0,327,26,23,53.1,Matches
Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,26,1992,33,1,0,0,0,2,0,0,0,0,0,0,0,181,0,0,,Matches
Davie Selke\Davie-Selke,de GER,FWMF,Hertha BSC,23,1995,19.3,4,0,0,28,26,14,34,3,3,1,0,0,74,87,71,55.1,Matches
Suat Serdar\Suat-Serdar,de GER,MF,Schalke 04,21,1997,19.2,4,2,1,40,28,2,5,13,35,0,0,0,158,14,10,58.3,Matches
Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,19,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,Schalke 04,25,1992,7.4,1,0,0,10,9,6,3,4,7,0,0,0,35,3,14,17.6,Matches
Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,RB Leipzig,18,2000,0.3,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,,Matches
Marcel Sobottka\Marcel-Sobottka,de GER,MF,Düsseldorf,24,1994,10.5,3,0,0,26,13,0,1,17,15,0,0,0,113,10,16,38.5,Matches
Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,29,1988,34,1,0,0,1,3,0,0,0,0,0,0,0,195,0,0,,Matches
Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,28,1990,17.6,6,1,1,13,30,0,15,27,32,0,0,0,186,5,20,20,Matches
Borna Sosa\Borna-Sosa,hr CRO,DFMF,Stuttgart,20,1998,6.8,3,0,0,14,7,0,18,7,8,0,0,0,83,13,15,46.4,Matches
Sebastian Soto\Sebastian-Soto,us USA,MF,Hannover 96,18,2000,0.3,0,0,0,2,0,0,1,0,0,0,0,0,2,1,1,50,Matches
Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,24,1993,10.2,1,0,0,8,10,1,17,11,11,0,0,0,93,6,7,46.2,Matches
Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,27,1990,19.6,3,0,0,23,15,1,2,19,36,0,0,0,250,26,21,55.3,Matches
Jozo Stani?\Jozo-Stanic,hr CRO,DF,Augsburg,19,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Niklas Stark\Niklas-Stark,de GER,DF,Hertha BSC,23,1995,20.8,5,0,0,20,22,0,2,22,12,0,1,1,237,38,13,74.5,Matches
Renato Steffen\Renato-Steffen,ch SUI,FWDF,Wolfsburg,26,1991,16.7,4,0,0,21,29,3,25,7,23,0,1,0,114,14,20,41.2,Matches
Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,22,1995,1.2,0,0,0,2,0,0,0,3,2,0,0,0,23,1,1,50,Matches
Pascal Stenzel\Pascal-Stenzel,de GER,DF,Freiburg,22,1996,16.1,5,1,1,21,10,0,28,19,24,0,2,0,168,12,15,44.4,Matches
Lars Stindl\Lars-Stindl,de GER,FWMF,M'Gladbach,29,1988,16.8,3,0,0,19,31,7,6,13,19,0,0,0,92,12,13,48,Matches
Kevin Stöger\Kevin-Stoger,at AUT,MF,Düsseldorf,24,1993,23.5,8,0,0,47,60,2,29,29,47,0,0,0,241,4,10,28.6,Matches
Tobias Strobl\Tobias-Strobl,de GER,MFDF,M'Gladbach,28,1990,25.5,4,0,0,26,24,1,1,19,23,0,0,0,231,27,30,47.4,Matches
Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,22,1995,29.5,3,0,0,17,7,0,1,23,25,0,0,0,363,52,14,78.8,Matches
Markus Suttner\Markus-Suttner,at AUT,DFMF,Düsseldorf,31,1987,5.4,1,0,0,6,1,0,17,6,5,0,0,0,36,8,6,57.1,Matches
Ádám Szalai\Adam-Szalai,hu HUN,FW,Hoffenheim,30,1987,18.1,3,0,0,33,24,10,6,4,10,0,0,0,82,28,33,45.9,Matches
Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,22,1996,32.6,3,0,0,16,14,2,4,35,18,0,2,0,446,59,17,77.6,Matches
Taleb Tawatha\Taleb-Tawatha,il ISR,DFFW,Eint Frankfurt,26,1992,1.4,0,0,0,1,2,0,3,0,1,0,0,0,12,2,1,66.7,Matches
Georg Teigl\Georg-Teigl,at AUT,MFFW,Augsburg,27,1991,3.3,0,0,0,3,3,2,1,2,4,1,0,0,16,1,5,16.7,Matches
Marco Terrazzino\Marco-Terrazzino,de GER,FWMF,Freiburg,27,1991,5.7,0,0,0,5,10,0,7,2,4,0,0,0,48,3,7,30,Matches
Cedric Teuchert\Cedric-Teuchert,de GER,FW,Schalke 04,21,1997,1.8,0,0,0,2,2,6,1,2,0,0,0,0,3,0,5,0,Matches
Erik Thommy\Erik-Thommy,de GER,MFFW,Stuttgart,23,1994,8.8,3,1,1,8,18,5,22,8,2,0,0,0,79,4,7,36.4,Matches
Timothy Tillman\Timothy-Tillman,de GER,FWMF,Nürnberg,19,1999,2.3,0,0,0,3,7,0,0,2,3,0,0,0,23,2,3,40,Matches
George Timotheou\George-Timotheou,au AUS,DF,Schalke 04,21,1997,1,0,0,0,0,1,0,0,1,2,0,0,0,13,1,2,33.3,Matches
Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,25,1993,9.8,2,0,0,12,6,0,6,12,11,0,0,0,104,29,15,65.9,Matches
Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,23,1994,0.6,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,,Matches
Ömer Toprak\Omer-Toprak,tr TUR,DF,Dortmund,29,1989,2.6,0,0,0,2,1,0,0,2,1,0,0,0,21,2,1,66.7,Matches
Lucas Torró\Lucas-Torro,es ESP,MF,Eint Frankfurt,24,1994,6.2,1,0,0,11,7,0,1,17,5,1,0,0,106,24,10,70.6,Matches
Jordan Torunarigha\Jordan-Torunarigha,de GER,DF,Hertha BSC,20,1997,12.9,3,1,1,26,7,1,3,22,21,0,0,0,108,21,10,67.7,Matches
Almamy Touré\Almamy-Toure,ml MLI,DF,Eint Frankfurt,22,1996,5.8,0,0,0,6,1,0,2,8,12,0,0,0,71,11,10,52.4,Matches
Ibrahima Traoré\Ibrahima-Traore,gn GUI,FWMF,M'Gladbach,30,1988,6.1,1,0,0,7,6,3,34,3,6,0,0,0,39,0,2,0,Matches
Kevin Trapp\Kevin-Trapp,de GER,GK,Eint Frankfurt,28,1990,32.6,2,0,0,0,8,0,0,0,0,0,0,0,219,0,0,,Matches
Philipp Tschauner\Philipp-Tschauner,de GER,GK,Hannover 96,32,1985,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,,Matches
Anthony Ujah\Anthony-Ujah,ng NGA,FW,Mainz 05,27,1990,8.2,2,0,0,15,5,10,8,2,3,0,0,0,34,27,34,44.3,Matches
Sven Ulreich\Sven-Ulreich,de GER,GK,Bayern Munich,29,1988,8.4,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,,Matches
Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,RB Leipzig,19,1998,14.4,5,0,0,17,4,0,1,22,17,0,2,0,208,30,7,81.1,Matches
Takashi Usami\Takashi-Usami,jp JPN,FWMF,Düsseldorf,26,1992,9.8,1,0,0,9,11,1,19,8,13,0,0,0,58,1,6,14.3,Matches
Mark Uth\Mark-Uth,de GER,FWMF,Schalke 04,26,1991,15.6,3,0,0,26,24,11,12,11,14,1,0,0,76,11,22,33.3,Matches
Enrico Valentini\Enrico-Valentini,it ITA,DF,Nürnberg,29,1989,14.4,2,0,0,12,12,0,38,7,24,0,0,0,129,16,11,59.3,Matches
Miloš Veljkovi?\Milos-Veljkovic,rs SRB,DF,Werder Bremen,22,1995,20.9,7,2,2,21,8,1,5,11,13,0,0,0,221,48,28,63.2,Matches
Paul Verhaegh\Paul-Verhaegh,nl NED,DF,Wolfsburg,34,1983,2,0,0,0,1,0,0,5,2,3,0,0,0,17,2,2,50,Matches
Kevin Vogt\Kevin-Vogt,de GER,DF,Hoffenheim,26,1991,26.6,5,0,0,22,12,0,1,14,19,0,2,0,343,22,12,64.7,Matches
Kevin Volland\Kevin-Volland,de GER,FW,Leverkusen,26,1992,31.3,4,0,0,42,52,21,55,7,23,3,1,0,155,24,33,42.1,Matches
Sandro Wagner\Sandro-Wagner,de GER,FW,Bayern Munich,30,1987,1.6,2,0,0,1,0,0,0,2,1,0,0,0,2,1,1,50,Matches
Walace\Walace,br BRA,MF,Hannover 96,23,1995,22.2,5,0,0,31,26,2,2,28,31,0,0,0,290,27,23,54,Matches
Luca Waldschmidt\Luca-Waldschmidt,de GER,FWMF,Freiburg,22,1996,19.1,1,0,0,32,27,2,7,10,11,1,0,0,119,12,18,40,Matches
Wout Weghorst\Wout-Weghorst,nl NED,FW,Wolfsburg,25,1992,32.5,4,0,0,38,39,29,19,10,18,1,0,0,151,75,81,48.1,Matches
Julian Weigl\Julian-Weigl,de GER,DFMF,Dortmund,22,1995,16.2,3,0,0,14,16,0,0,13,18,0,2,0,159,11,12,47.8,Matches
Mitchell Weiser\Mitchell-Weiser,de GER,DF,Leverkusen,24,1994,23.5,3,0,0,34,38,4,70,28,42,0,0,1,222,19,26,42.2,Matches
Wendell\Wendell,br BRA,DF,Leverkusen,25,1993,25.3,5,0,0,37,14,1,25,26,44,0,1,0,279,22,31,41.5,Matches
Oscar Wendt\Oscar-Wendt,se SWE,DF,M'Gladbach,32,1985,30.3,2,0,0,25,21,1,74,24,25,0,0,0,231,17,20,45.9,Matches
Timo Werner\Timo-Werner,de GER,FW,RB Leipzig,22,1996,27.9,1,0,0,25,39,37,58,6,8,1,0,0,136,4,26,13.3,Matches
Hendrik Weydandt\Hendrik-Weydandt,de GER,FWMF,Hannover 96,23,1995,19.1,1,0,0,36,27,9,17,4,11,0,0,0,114,91,86,51.4,Matches
Jetro Willems\Jetro-Willems,nl NED,MFDF,Eint Frankfurt,24,1994,8.1,2,1,0,6,8,1,29,7,14,0,0,0,84,5,8,38.5,Matches
William\William,br BRA,DF,Wolfsburg,23,1995,29.7,10,0,0,37,20,0,84,50,60,0,3,0,352,46,25,64.8,Matches
Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Hannover 96,25,1992,18.7,5,0,0,21,8,1,3,22,14,0,0,0,183,23,14,62.2,Matches
Axel Witsel\Axel-Witsel,be BEL,MF,Dortmund,29,1989,31.9,2,0,0,28,50,0,6,34,30,0,0,0,340,32,14,69.6,Matches
Marius Wolf\Marius-Wolf,de GER,DFFW,Dortmund,23,1995,9.2,1,1,0,13,13,2,18,10,10,0,0,0,74,7,7,50,Matches
Jeong Woo-yeong\Jeong-Woo-yeong,kr KOR,FW,Bayern Munich,18,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Bobby Wood\Bobby-Wood,us USA,FWMF,Hannover 96,25,1992,13.1,1,0,0,18,13,4,7,3,5,0,0,0,57,17,19,47.2,Matches
Haji Wright\Haji-Wright,us USA,FW,Schalke 04,20,1998,2.2,0,0,0,2,1,4,0,0,2,0,1,0,6,4,9,30.8,Matches
John Yeboah\John-Yeboah,de GER,FW,Wolfsburg,18,2000,0.6,0,0,0,0,3,0,1,0,2,0,0,0,6,0,2,0,Matches
Dan-Axel Zagadou\Dan-Axel-Zagadou,fr FRA,DF,Dortmund,19,1999,14.1,4,0,0,13,5,0,0,16,2,0,1,0,182,37,8,82.2,Matches
Denis Zakaria\Denis-Zakaria,ch SUI,MF,M'Gladbach,21,1996,21.8,7,0,0,31,19,1,12,20,40,0,0,0,178,9,15,37.5,Matches
Robin Zentner\Robin-Zentner,de GER,GK,Mainz 05,23,1994,10,1,0,0,0,2,0,0,0,0,0,0,0,63,0,0,,Matches
Ron-Robert Zieler\Ron-Robert-Zieler,de GER,GK,Stuttgart,29,1989,34,3,0,0,0,2,0,0,0,0,0,0,1,195,0,0,,Matches
Jean Zimmer\Jean-Zimmer,de GER,DFMF,Düsseldorf,24,1993,15.9,2,0,0,10,25,0,32,10,10,0,0,0,105,0,0,,Matches
Matthias Zimmermann\Matthias-Zimmermann,de GER,DFMF,Düsseldorf,26,1992,33.9,4,0,0,50,32,0,68,57,54,0,0,0,314,24,29,45.3,Matches
Adam Zre?ák\Adam-Zrelak,sk SVK,FW,Nürnberg,24,1994,10.5,4,0,0,19,7,10,3,3,11,0,0,0,35,26,54,32.5,Matches
Steven Zuber\Steven-Zuber,ch SUI,FWMF,Stuttgart,26,1991,11.7,3,0,0,14,16,0,21,1,9,0,0,0,92,9,16,36,Matches
Steven Zuber\Steven-Zuber,ch SUI,MFFW,Hoffenheim,26,1991,6.3,1,0,0,8,7,0,17,2,7,0,0,0,68,2,5,28.6,Matches
