Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,34,1983,38,30,2508,27.9,13,1,9,4,4,5,0,0.47,0.04,0.5,0.32,0.36,Matches
Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,26,1992,31,31,2611,29,2,0,2,0,0,9,0,0.07,0,0.07,0.07,0.07,Matches
Yoshinori Mut?\Yoshinori-Muto,jp JPN,FW,Newcastle Utd,26,1992,17,5,524,5.8,1,0,1,0,0,1,0,0.17,0,0.17,0.17,0.17,Matches
Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,23,1995,1,0,5,0.1,0,1,0,0,0,0,0,0,18,18,0,18,Matches
Samir Nasri\Samir-Nasri,fr FRA,MF,West Ham,31,1987,5,3,245,2.7,0,2,0,0,0,0,0,0,0.73,0.73,0,0.73,Matches
Marc Navarro\Marc-Navarro,es ESP,DF,Watford,23,1995,2,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,21,1996,38,37,3296,36.6,2,0,2,0,0,8,0,0.05,0,0.05,0.05,0.05,Matches
Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,21,1997,35,34,3007,33.4,4,3,2,2,2,8,0,0.12,0.09,0.21,0.06,0.15,Matches
Oumar Niasse\Oumar-Niasse,sn SEN,FWMF,Everton,28,1990,5,0,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Oumar Niasse\Oumar-Niasse,sn SEN,FW,Cardiff City,28,1990,13,12,931,10.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Eddie Nketiah\Eddie-Nketiah,eng ENG,MFFW,Arsenal,19,1999,5,0,67,0.7,1,0,1,0,0,0,0,1.34,0,1.34,1.34,1.34,Matches
Mark Noble\Mark-Noble,eng ENG,MF,West Ham,31,1987,31,29,2291,25.5,5,5,1,4,4,6,1,0.2,0.2,0.39,0.04,0.24,Matches
Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Fulham,28,1990,5,4,362,4,0,1,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches
Will Norris\Will-Norris,eng ENG,GK,Wolves,24,1993,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,18,2000,6,1,137,1.5,1,1,1,0,0,1,0,0.66,0.66,1.31,0.66,1.31,Matches
Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,26,1992,24,12,1128,12.5,0,1,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,30,1988,31,29,2594,28.8,0,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,30,1988,24,20,1874,20.8,1,1,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,Matches
Stefano Okaka\Stefano-Okaka,it ITA,FW,Watford,28,1989,2,0,24,0.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,32,1986,21,1,288,3.2,0,1,0,0,0,0,0,0,0.31,0.31,0,0.31,Matches
Divock Origi\Divock-Origi,be BEL,FW,Liverpool,23,1995,12,4,371,4.1,3,1,3,0,0,0,0,0.73,0.24,0.97,0.73,0.97,Matches
Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,30,1988,18,14,1236,13.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,24,1993,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,29,1988,24,20,1735,19.3,5,2,5,0,0,2,0,0.26,0.1,0.36,0.26,0.36,Matches
Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,23,1994,10,7,663,7.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,Arsenal,30,1988,25,25,2198,24.4,1,2,1,0,0,12,0,0.04,0.08,0.12,0.04,0.12,Matches
Callum Paterson\Callum-Paterson,sco SCO,FWMF,Cardiff City,23,1994,27,21,1998,22.2,4,1,3,1,1,4,0,0.18,0.05,0.23,0.14,0.18,Matches
Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,30,1988,37,37,3329,37,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Pedro\Pedro,es ESP,FW,Chelsea,31,1987,31,21,1778,19.8,8,2,8,0,0,2,0,0.4,0.1,0.51,0.4,0.51,Matches
Lee Peltier\Lee-Peltier,eng ENG,DF,Cardiff City,31,1986,20,17,1544,17.2,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Andreas Pereira\Andreas-Pereira,br BRA,MF,Manchester Utd,22,1996,15,6,599,6.7,1,1,1,0,0,5,0,0.15,0.15,0.3,0.15,0.3,Matches
Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,24,1993,35,35,3123,34.7,2,6,2,0,0,7,0,0.06,0.17,0.23,0.06,0.23,Matches
Roberto Pereyra\Roberto-Pereyra,ar ARG,FWMF,Watford,27,1991,33,33,2815,31.3,6,1,6,0,0,3,0,0.19,0.03,0.22,0.19,0.22,Matches
Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Newcastle Utd,25,1993,37,34,2917,32.4,12,2,12,0,0,2,0,0.37,0.06,0.43,0.37,0.43,Matches
Lucas Pérez\Lucas-Perez,es ESP,FW,West Ham,29,1988,15,4,475,5.3,3,0,3,0,0,0,0,0.57,0,0.57,0.57,0.57,Matches
Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,24,1994,38,38,3420,38,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,25,1993,35,34,3006,33.4,13,9,6,7,10,6,0,0.39,0.27,0.66,0.18,0.45,Matches
Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,25,1993,30,26,2081,23.1,2,0,2,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,31,1987,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,26,1991,30,30,2546,28.3,1,1,1,0,0,2,0,0.04,0.04,0.07,0.04,0.07,Matches
Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Huddersfield,32,1986,6,5,382,4.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jason Puncheon\Jason-Puncheon,eng ENG,MF,Crystal Palace,32,1986,5,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,27,1991,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Domingos Quina\Domingos-Quina,pt POR,MF,Watford,18,1999,8,3,338,3.8,1,0,1,0,0,0,0,0.27,0,0.27,0.27,0.27,Matches
Joe Ralls\Joe-Ralls,eng ENG,MF,Cardiff City,24,1993,28,22,1959,21.8,0,0,0,0,1,4,1,0,0,0,0,0,Matches
Aaron Ramsey\Aaron-Ramsey,wal WAL,MFFW,Arsenal,27,1990,28,14,1331,14.8,4,6,4,0,0,0,0,0.27,0.41,0.68,0.27,0.68,Matches
Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,17,2000,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,20,1997,33,26,2334,25.9,10,6,10,0,0,3,1,0.39,0.23,0.62,0.39,0.62,Matches
Tim Ream\Tim-Ream,us USA,DF,Fulham,30,1987,26,25,2047,22.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,24,1994,38,36,3270,36.3,6,4,6,0,0,3,0,0.17,0.11,0.28,0.17,0.28,Matches
Bobby Reid\Bobby-Reid,jm JAM,FWMF,Cardiff City,25,1993,27,16,1424,15.8,5,2,4,1,1,0,0,0.32,0.13,0.44,0.25,0.38,Matches
Declan Rice\Declan-Rice,eng ENG,MF,West Ham,19,1999,34,34,3003,33.4,2,0,2,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
Jazz Richards\Jazz-Richards,wal WAL,DFMF,Cardiff City,27,1991,4,0,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Richarlison\Richarlison,br BRA,FWMF,Everton,21,1997,35,32,2665,29.6,13,1,13,0,0,5,1,0.44,0.03,0.47,0.44,0.47,Matches
Diego Rico\Diego-Rico,es ESP,DFMF,Bournemouth,25,1993,12,5,612,6.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Sergio Rico\Sergio-Rico,es ESP,GK,Fulham,24,1993,29,29,2610,29,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,28,1989,36,35,2928,32.5,2,8,1,1,2,9,0,0.06,0.25,0.31,0.03,0.28,Matches
Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,24,1994,36,36,3216,35.7,0,11,0,0,0,4,0,0,0.31,0.31,0,0.31,Matches
Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,28,1990,5,2,212,2.4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,26,1991,31,25,2136,23.7,1,0,1,0,0,11,0,0.04,0,0.04,0.04,0.04,Matches
Salomón Rondón\Salomon-Rondon,ve VEN,FW,Newcastle Utd,28,1989,32,30,2603,28.9,11,7,11,0,0,1,0,0.38,0.24,0.62,0.38,0.62,Matches
Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,28,1990,26,20,1798,20,0,3,0,0,0,5,0,0,0.15,0.15,0,0.15,Matches
Aaron Rowe\Aaron-Rowe,eng ENG,FW,Huddersfield,17,2000,2,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
John Ruddy\John-Ruddy,eng ENG,GK,Wolves,31,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,25,1993,33,33,2871,31.9,1,0,1,0,0,7,0,0.03,0,0.03,0.03,0.03,Matches
Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,26,1992,34,34,3060,34,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,FW,Huddersfield,21,1996,2,1,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Romain Saïss\Romain-Saiss,ma MAR,MFDF,Wolves,28,1990,19,12,1149,12.8,2,0,2,0,0,7,0,0.16,0,0.16,0.16,0.16,Matches
Bukayo Saka\Bukayo-Saka,eng ENG,FW,Arsenal,16,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,28,1990,27,27,2416,26.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,30,1988,4,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,26,1992,38,37,3250,36.1,22,8,19,3,3,1,0,0.61,0.22,0.83,0.53,0.75,Matches
Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,29,1988,20,9,880,9.8,1,3,1,0,0,3,0,0.1,0.31,0.41,0.1,0.41,Matches
Carlos Sánchez\Carlos-Sanchez,co COL,MF,West Ham,32,1986,7,2,245,2.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,22,1996,23,22,1942,21.6,1,1,1,0,0,2,0,0.05,0.05,0.09,0.05,0.09,Matches
Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,22,1996,31,21,1867,20.7,10,10,10,0,0,1,0,0.48,0.48,0.96,0.48,0.96,Matches
Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,26,1991,24,22,1999,22.2,4,1,4,0,0,12,0,0.18,0.05,0.23,0.18,0.23,Matches
Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,28,1990,37,37,3260,36.2,1,0,1,0,0,5,1,0.03,0,0.03,0.03,0.03,Matches
Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MFFW,Crystal Palace,25,1992,30,18,1670,18.6,4,1,4,0,0,1,0,0.22,0.05,0.27,0.22,0.27,Matches
Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,31,1986,38,38,3420,38,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,28,1989,14,10,834,9.3,0,1,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches
André Schürrle\Andre-Schurrle,de GER,FWMF,Fulham,27,1990,24,21,1641,18.2,6,0,6,0,0,2,0,0.33,0,0.33,0.33,0.33,Matches
Ken Sema\Ken-Sema,se SWE,FWMF,Watford,24,1993,17,9,754,8.4,1,2,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36,Matches
Jean Seri\Jean-Seri,ci CIV,MF,Fulham,27,1991,32,27,2244,24.9,1,2,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,Matches
Ryan Sessegnon\Ryan-Sessegnon,eng ENG,FWDF,Fulham,18,2000,35,26,2300,25.6,2,6,2,0,0,0,0,0.08,0.23,0.31,0.08,0.31,Matches
Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Liverpool,26,1991,24,11,1064,11.8,6,3,6,0,0,2,0,0.51,0.25,0.76,0.51,0.76,Matches
Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,23,1995,29,29,2591,28.8,1,4,1,0,0,11,0,0.03,0.14,0.17,0.03,0.17,Matches
Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,26,1992,16,10,948,10.5,1,1,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,Matches
Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,28,1989,38,36,3117,34.6,13,6,11,2,5,3,0,0.38,0.17,0.55,0.32,0.49,Matches
Adrien Silva\Adrien-Silva,pt POR,MF,Leicester City,29,1989,2,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,23,1994,36,31,2854,31.7,7,7,7,0,0,3,0,0.22,0.22,0.44,0.22,0.44,Matches
David Silva\David-Silva,es ESP,MF,Manchester City,32,1986,33,28,2401,26.7,6,8,6,0,0,2,0,0.22,0.3,0.52,0.22,0.52,Matches
Xande Silva\Xande-Silva,pt POR,FW,West Ham,21,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,31,1987,6,3,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,21,1996,6,4,403,4.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,21,1997,7,2,212,2.4,0,1,0,0,0,0,0,0,0.42,0.42,0,0.42,Matches
Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,28,1989,29,27,2330,25.9,0,3,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,Tottenham,17,2000,8,2,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Callum Slattery\Callum-Slattery,eng ENG,MF,Southampton,19,1999,3,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,28,1989,24,24,2127,23.6,1,0,1,0,0,1,0,0.04,0,0.04,0.04,0.04,Matches
Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,27,1991,25,25,2066,23,1,1,1,0,0,5,1,0.04,0.04,0.09,0.04,0.09,Matches
Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,26,1992,15,13,1141,12.7,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,30,1987,33,25,2220,24.7,2,5,2,0,0,10,0,0.08,0.2,0.28,0.08,0.28,Matches
Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,26,1991,18,16,1495,16.6,1,2,1,0,0,4,0,0.06,0.12,0.18,0.06,0.18,Matches
Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,21,1997,4,0,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,20,1997,10,2,347,3.9,0,1,0,0,0,0,0,0,0.26,0.26,0,0.26,Matches
Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,28,1990,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ça?lar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,22,1996,6,4,372,4.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,39,1979,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,28,1989,23,11,1031,11.5,2,3,1,1,1,1,0,0.17,0.26,0.44,0.09,0.35,Matches
Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,29,1989,30,29,2485,27.6,1,1,1,0,0,6,1,0.04,0.04,0.07,0.04,0.07,Matches
Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,24,1994,24,19,1700,18.9,1,0,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,23,1994,34,31,2771,30.8,17,9,17,0,0,3,0,0.55,0.29,0.84,0.55,0.84,Matches
John Stones\John-Stones,eng ENG,DF,Manchester City,24,1994,24,20,1764,19.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,28,1989,18,4,509,5.7,2,1,2,0,0,1,0,0.35,0.18,0.53,0.35,0.53,Matches
Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,24,1994,4,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,22,1996,30,9,1052,11.7,1,1,1,0,0,4,0,0.09,0.09,0.17,0.09,0.17,Matches
Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,29,1989,18,14,1302,14.5,0,1,0,0,0,2,0,0,0.07,0.07,0,0.07,Matches
Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,31,1986,18,16,1439,16,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,20,1998,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,22,1995,12,0,185,2.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,22,1995,16,13,1186,13.2,1,3,1,0,0,2,0,0.08,0.23,0.3,0.08,0.3,Matches
James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,25,1992,35,35,3086,34.3,3,1,3,0,0,8,0,0.09,0.03,0.12,0.09,0.12,Matches
Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,24,1993,38,35,3243,36,0,1,0,0,0,2,0,0,0.03,0.03,0,0.03,Matches
Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,21,1997,13,13,1086,12.1,3,4,3,0,0,2,0,0.25,0.33,0.58,0.25,0.58,Matches
James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,29,1989,29,29,2560,28.4,1,1,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches
Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,22,1996,34,24,2382,26.5,2,2,2,0,0,7,1,0.08,0.08,0.15,0.08,0.15,Matches
Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,27,1991,25,10,1059,11.8,3,3,3,0,0,3,0,0.25,0.25,0.51,0.25,0.51,Matches
Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,27,1991,38,34,3009,33.4,6,4,6,0,0,1,0,0.18,0.12,0.3,0.18,0.3,Matches
Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,22,1996,29,8,902,10,1,1,1,0,0,1,0,0.1,0.1,0.2,0.1,0.2,Matches
Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,19,1999,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,27,1990,27,26,2276,25.3,1,3,1,0,0,2,0,0.04,0.12,0.16,0.04,0.16,Matches
Antonio Valencia\Antonio-Valencia,ec ECU,DFMF,Manchester Utd,32,1985,6,5,466,5.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,19,1999,23,20,1712,19,2,1,2,0,0,4,1,0.11,0.05,0.16,0.11,0.16,Matches
Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,31,1987,34,30,2726,30.3,18,4,14,4,5,3,1,0.59,0.13,0.73,0.46,0.59,Matches
Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,31,1987,22,22,1911,21.2,1,0,1,0,0,4,1,0.05,0,0.05,0.05,0.05,Matches
Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,25,1992,23,23,2027,22.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Luciano Vietto\Luciano-Vietto,ar ARG,FWMF,Fulham,24,1993,20,10,986,11,1,4,1,0,0,1,0,0.09,0.37,0.46,0.09,0.46,Matches
Rúben Vinagre\Ruben-Vinagre,pt POR,DFMF,Wolves,19,1999,17,7,710,7.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,28,1989,20,10,915,10.2,3,0,3,0,0,0,0,0.3,0,0.3,0.3,0.3,Matches
Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,34,1983,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mat?j Vydra\Matej-Vydra,cz CZE,FWMF,Burnley,26,1992,13,3,318,3.5,1,1,1,0,0,1,0,0.28,0.28,0.57,0.28,0.57,Matches
Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,29,1989,37,24,2119,23.5,5,2,5,0,0,1,0,0.21,0.08,0.3,0.21,0.3,Matches
Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,28,1990,33,30,2779,30.9,1,1,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches
Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,21,1997,6,4,376,4.2,0,3,0,0,0,1,0,0,0.72,0.72,0,0.72,Matches
Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,20,1997,35,35,3134,34.8,0,3,0,0,0,4,1,0,0.09,0.09,0,0.09,Matches
Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,27,1991,13,4,516,5.7,1,0,1,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches
Danny Ward\Danny-Ward,eng ENG,FW,Cardiff City,26,1991,14,4,445,4.9,1,0,1,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,28,1989,7,6,552,6.1,1,0,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,32,1985,3,3,228,2.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
James Ward-Prowse\James-Ward-Prowse,eng ENG,MFDF,Southampton,23,1994,26,21,1945,21.6,7,0,6,1,1,4,0,0.32,0,0.32,0.28,0.28,Matches
Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,27,1990,8,1,153,1.7,1,1,1,0,0,0,0,0.59,0.59,1.18,0.59,1.18,Matches
Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,28,1990,34,31,2824,31.4,2,7,2,0,0,5,0,0.06,0.22,0.29,0.06,0.29,Matches
Connor Wickham\Connor-Wickham,eng ENG,FW,Crystal Palace,25,1993,6,0,67,0.7,0,1,0,0,0,0,0,0,1.34,1.34,0,1.34,Matches
Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,27,1990,35,32,2725,30.3,3,0,3,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
Danny Williams\Danny-Williams,us USA,MF,Huddersfield,29,1989,5,1,96,1.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Willian\Willian,br BRA,FW,Chelsea,29,1988,32,26,2097,23.3,3,6,3,0,0,2,0,0.13,0.26,0.39,0.13,0.39,Matches
Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,18,1999,2,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ben Wilmot\Ben-Wilmot,eng ENG,MF,Watford,18,1999,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jack Wilshere\Jack-Wilshere,eng ENG,MF,West Ham,26,1992,8,4,392,4.4,0,1,0,0,0,2,0,0,0.23,0.23,0,0.23,Matches
Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,26,1992,30,29,2528,28.1,14,9,13,1,2,3,0,0.5,0.32,0.82,0.46,0.78,Matches
Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,22,1996,26,17,1597,17.7,1,0,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
Chris Wood\Chris-Wood,nz NZL,FW,Burnley,26,1991,38,29,2588,28.8,10,2,10,0,0,2,0,0.35,0.07,0.42,0.35,0.42,Matches
Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,25,1992,29,29,2498,27.8,4,2,4,0,0,10,0,0.14,0.07,0.22,0.14,0.22,Matches
Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,28,1989,9,5,459,5.1,2,0,2,0,0,2,0,0.39,0,0.39,0.39,0.39,Matches
DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,25,1993,29,28,2473,27.5,1,2,1,0,0,6,1,0.04,0.07,0.11,0.04,0.11,Matches
Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,29,1988,17,17,1518,16.9,0,1,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
