Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,25,1991,29.9,10,2,1,38,43,1,42,22,45,0,0,0,240,10,20,33.3,Matches
Przemys?aw Tyto?\Przemyslaw-Tyton,pl POL,GK,La Coruña,30,1987,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,23,1993,24.3,7,0,0,23,25,4,0,30,26,0,0,0,248,41,12,77.4,Matches
Enes Ünal\Enes-Unal,tr TUR,FW,Levante,20,1997,6.6,0,0,0,13,10,4,3,6,3,0,0,0,18,9,23,28.1,Matches
Enes Ünal\Enes-Unal,tr TUR,FW,Villarreal,20,1997,12.6,1,0,0,24,25,9,5,2,4,0,0,0,36,18,28,39.1,Matches
Francis Uzoho\Francis-Uzoho,ng NGA,GK,La Coruña,18,1998,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,Matches
Gerard Valentín\Gerard-Valentin,es ESP,DFFW,La Coruña,24,1993,1.8,0,0,0,1,1,0,1,1,2,0,0,0,14,1,2,33.3,Matches
Borja Valle\Borja-Valle,es ESP,FWMF,La Coruña,25,1992,5.5,1,0,0,12,8,6,15,3,4,0,0,0,25,4,13,23.5,Matches
Jesús Vallejo\Jesus-Vallejo,es ESP,DF,Real Madrid,20,1997,7,0,0,0,3,2,1,0,9,4,0,0,0,61,6,5,54.5,Matches
Federico Valverde\Federico-Valverde,uy URU,MFFW,La Coruña,19,1998,13.7,0,0,0,15,3,1,12,12,11,0,1,0,132,11,8,57.9,Matches
Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,24,1993,25.8,3,0,0,17,12,0,1,17,14,0,0,0,272,31,11,73.8,Matches
Franco Vázquez\Franco-Vazquez,ar ARG,MF,Sevilla,28,1989,20.3,5,0,0,49,61,9,39,15,23,0,1,0,152,21,20,51.2,Matches
Lucas Vázquez\Lucas-Vazquez,es ESP,MFFW,Real Madrid,26,1991,18.8,3,0,0,33,42,12,88,7,33,2,0,0,108,4,7,36.4,Matches
Koke Vegas\Koke-Vegas,es ESP,GK,Levante,21,1995,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,,Matches
Carlos Vela\Carlos-Vela,mx MEX,FWMF,Real Sociedad,28,1989,4.4,0,0,0,6,18,1,10,1,9,1,0,0,31,2,1,66.7,Matches
Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Barcelona,31,1985,11.3,3,0,0,10,3,1,1,10,8,0,0,0,111,11,10,52.4,Matches
Mikel Vesga\Mikel-Vesga,es ESP,MF,Athletic Club,24,1993,8.9,6,0,0,15,11,0,11,14,11,0,0,0,98,13,9,59.1,Matches
Rúben Vezo\Ruben-Vezo,pt POR,DF,Valencia,23,1994,17.3,2,2,1,19,13,1,13,13,20,0,0,0,204,29,8,78.4,Matches
Aleix Vidal\Aleix-Vidal,es ESP,MFFW,Barcelona,27,1989,5.2,0,0,0,5,12,2,12,6,4,0,0,0,33,1,3,25,Matches
Nacho Vidal\Nacho-Vidal,es ESP,DF,Valencia,22,1995,5,1,0,0,8,4,0,7,10,6,0,0,0,42,2,3,40,Matches
Jonathan Viera\Jonathan-Viera,es ESP,MF,Las Palmas,27,1989,22.1,3,0,0,23,69,3,31,8,23,2,0,0,140,4,14,22.2,Matches
Luciano Vietto\Luciano-Vietto,ar ARG,FW,Atlético Madrid,23,1993,2.9,1,0,0,3,7,1,1,0,3,0,0,0,19,1,2,33.3,Matches
Luciano Vietto\Luciano-Vietto,ar ARG,FW,Valencia,23,1993,5.9,1,0,0,6,7,7,7,3,4,0,0,0,21,0,1,0,Matches
Carlos Vigaray\Carlos-Vigaray,es ESP,DFMF,Alavés,22,1994,10,6,0,0,19,13,0,10,12,14,0,0,0,78,6,5,54.5,Matches
Dídac Vilà\Didac-Vila,es ESP,DFMF,Espanyol,28,1989,8.2,3,0,0,13,14,1,20,18,13,0,0,0,76,7,5,58.3,Matches
Asier Villalibre\Asier-Villalibre,es ESP,FW,Athletic Club,19,1997,1,0,0,,0,,,,,,,,,,,,,Matches
Vitolo\Vitolo,es ESP,FWMF,Las Palmas,27,1989,7.7,0,0,0,13,29,2,9,5,8,0,0,0,36,0,5,0,Matches
Vitolo\Vitolo,es ESP,MFFW,Atlético Madrid,27,1989,6.8,1,1,0,12,22,3,6,5,4,1,0,0,58,4,6,40,Matches
Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DFMF,Atlético Madrid,25,1992,18.9,7,0,0,30,13,3,53,22,21,0,0,0,162,28,14,66.7,Matches
Wakaso\Wakaso,gh GHA,MFFW,Alavés,27,1990,12.2,7,0,0,32,22,3,27,17,33,0,2,0,133,13,10,56.5,Matches
Daniel Wass\Daniel-Wass,dk DEN,MFFW,Celta Vigo,28,1989,32.4,3,0,0,26,53,11,97,22,9,0,0,0,250,27,33,45,Matches
Axel Werner\Axel-Werner,ar ARG,GK,Atlético Madrid,21,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
Iñaki Williams\Inaki-Williams,es ESP,FWMF,Athletic Club,23,1994,31.7,3,0,0,33,41,27,65,18,14,0,0,0,143,24,26,48,Matches
Yoel\Yoel,es ESP,GK,Eibar,28,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,Matches
Joseba Zaldúa\Joseba-Zaldua,es ESP,DF,Leganés,25,1992,28.4,9,1,0,43,61,2,61,38,35,0,0,0,274,26,19,57.8,Matches
Simone Zaza\Simone-Zaza,it ITA,FW,Valencia,26,1991,23,9,2,1,45,32,16,10,7,12,1,0,0,64,34,42,44.7,Matches
Nabil El Zhar\Nabil-El-Zhar,ma MAR,FWMF,Leganés,30,1986,22.3,2,0,0,25,35,5,53,12,10,0,0,0,146,12,17,41.4,Matches
Luca Zidane\Luca-Zidane,fr FRA,GK,Real Madrid,19,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Igor Zubeldia\Igor-Zubeldia,es ESP,MF,Real Sociedad,20,1997,17.7,4,2,1,20,16,1,3,15,25,0,0,0,238,23,13,63.9,Matches
David Zurutuza\David-Zurutuza,es ESP,MF,Real Sociedad,31,1986,24.8,2,0,0,44,47,1,10,28,32,0,0,0,227,17,14,54.8,Matches
