Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Matches
Javier Pastore\Javier-Pastore,ar ARG,MFFW,Roma,31-314,1989,0.2,0,0,0,0,1,0,0,0,1,0,0,0,1,Matches
Patric\Patric,es ESP,DF,Lazio,28-013,1993,16.6,8,0,0,22,5,2,18,11,12,0,1,0,163,Matches
Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Cagliari,32-155,1988,13.8,6,0,0,35,25,4,3,4,4,1,0,0,60,Matches
Nehuén Paz\Nehuen-Paz,ar ARG,DF,Bologna,28-002,1993,4,0,0,0,3,2,0,0,11,6,0,0,0,60,Matches
Pedro\Pedro,es ESP,FWMF,Roma,33-276,1987,15.5,5,1,1,21,31,7,21,11,20,2,0,0,69,Matches
João Pedro\Joao-Pedro,br BRA,FWMF,Cagliari,29-052,1992,32.1,4,0,0,43,84,13,29,9,10,3,0,0,160,Matches
Gianluca Pegolo\Gianluca-Pegolo,it ITA,GK,Sassuolo,40-036,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Matches
Graziano Pellè\Graziano-Pelle,it ITA,FWMF,Parma,35-289,1985,5.1,1,0,0,13,10,4,0,0,1,1,0,0,15,Matches
Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MFFW,Roma,24-315,1996,26.1,10,0,0,41,50,5,33,25,32,0,1,0,189,Matches
Luca Pellegrini\Luca-Pellegrini,it ITA,DFMF,Genoa,22-054,1999,7.1,2,0,0,10,16,0,20,5,9,0,0,1,59,Matches
Federico Peluso\Federico-Peluso,it ITA,DF,Sassuolo,37-100,1984,2.3,1,0,0,3,1,0,0,2,1,0,0,0,17,Matches
Andreas Pereira\Andreas-Pereira,br BRA,MFFW,Lazio,25-119,1996,5.1,4,0,0,10,6,2,20,3,1,0,1,0,40,Matches
Pedro Pereira\Pedro-Pereira,pt POR,DF,Crotone,23-098,1998,25.4,5,0,0,31,17,3,44,16,34,0,1,0,167,Matches
Gastón Pereiro\Gaston-Pereiro,uy URU,MFFW,Cagliari,25-323,1995,2.8,0,0,0,2,2,0,6,3,3,0,0,0,29,Matches
Bruno Peres\Bruno-Peres,br BRA,DF,Roma,31-060,1990,14.3,5,0,0,21,16,1,44,22,12,0,0,0,102,Matches
Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Udinese,30-113,1991,27.5,7,0,0,33,52,7,30,21,16,1,0,0,214,Matches
Carles Pérez\Carles-Perez,es ESP,FWMF,Roma,23-073,1998,8.6,0,0,0,12,7,0,13,3,5,1,0,0,48,Matches
Mattia Perin\Mattia-Perin,it ITA,GK,Genoa,28-171,1992,29,1,1,0,2,6,0,0,0,0,0,1,0,137,Matches
Ivan Periši?\Ivan-Perisic,hr CRO,DFFW,Inter,32-087,1989,18.1,3,0,0,12,2,6,69,17,10,0,0,0,127,Matches
Matteo Pessina\Matteo-Pessina,it ITA,MF,Atalanta,24-009,1997,15.9,2,0,0,22,20,1,13,11,10,0,0,0,168,Matches
Andrea Petagna\Andrea-Petagna,it ITA,FW,Napoli,25-304,1995,10.4,0,0,0,16,17,6,6,1,2,0,0,0,36,Matches
Jacopo Petriccione\Jacopo-Petriccione,it ITA,MF,Crotone,26-067,1995,10.2,5,1,0,17,16,0,2,7,9,0,0,0,80,Matches
Jens Petter Hauge\Jens-Petter-Hauge,no NOR,FWMF,Milan,21-200,1999,5.9,0,0,0,12,1,1,2,2,4,0,0,0,31,Matches
Germán Pezzella\German-Pezzella,ar ARG,DF,Fiorentina,29-307,1991,26.5,3,0,0,31,16,4,4,31,23,0,2,0,218,Matches
Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DF,Parma,23-152,1997,19.3,7,0,0,21,25,0,58,23,21,0,0,0,142,Matches
Cristiano Piccini\Cristiano-Piccini,it ITA,DF,Atalanta,28-216,1992,0.7,0,0,0,1,1,0,0,1,0,0,0,0,3,Matches
Roberto Piccoli\Roberto-Piccoli,it ITA,FW,Spezia,20-093,2001,6.8,0,0,0,14,12,2,2,2,6,1,0,0,25,Matches
Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,Inter,21-346,1999,0.6,0,0,0,1,1,1,0,0,0,0,0,0,4,Matches
Fabio Pisacane\Fabio-Pisacane,it ITA,DF,Cagliari,35-092,1986,2.5,1,0,0,2,0,0,1,3,2,0,0,0,12,Matches
Marko Pjaca\Marko-Pjaca,hr CRO,FWMF,Genoa,25-359,1995,13.5,0,0,0,15,21,2,7,6,7,0,0,0,63,Matches
Tommaso Pobega\Tommaso-Pobega,it ITA,MF,Spezia,21-289,1999,11.6,5,0,0,23,14,0,5,11,16,2,1,0,76,Matches
Andrea Poli\Andrea-Poli,it ITA,MF,Bologna,31-213,1989,4.1,1,0,0,5,7,0,2,7,7,0,0,1,41,Matches
Matteo Politano\Matteo-Politano,it ITA,FW,Napoli,27-270,1993,18.8,3,0,0,13,43,0,39,19,11,0,0,0,98,Matches
Manolo Portanova\Manolo-Portanova,it ITA,FWMF,Juventus,20-332,2000,0.8,1,0,0,2,3,0,0,0,2,0,0,0,3,Matches
Manolo Portanova\Manolo-Portanova,it ITA,MFFW,Genoa,20-332,2000,0.4,0,0,0,2,3,0,0,2,1,0,0,0,0,Matches
Ivan Provedel\Ivan-Provedel,it ITA,GK,Spezia,27-044,1994,26,1,0,0,0,6,0,0,0,0,0,0,0,132,Matches
Erick Pulgar\Erick-Pulgar,cl CHI,MF,Fiorentina,27-105,1994,17.7,6,0,0,18,19,0,20,27,25,0,1,0,193,Matches
Ignacio Pussetto\Ignacio-Pussetto,ar ARG,FW,Udinese,25-130,1995,8.4,2,0,0,18,10,7,14,10,15,1,0,0,44,Matches
Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,38-089,1983,22.2,1,0,0,26,33,18,19,6,8,1,0,0,93,Matches
Simone Rabbi\Simone-Rabbi,it ITA,FW,Bologna,19-182,2001,0.4,0,0,0,3,2,1,0,0,1,0,0,0,1,Matches
Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,Juventus,26-027,1995,21.6,7,1,1,38,20,0,11,26,40,0,2,0,185,Matches
Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,DFMF,Genoa,32-244,1988,23,5,0,0,26,25,0,2,26,22,0,2,0,198,Matches
?tefan Radu\Stefan-Radu,ro ROU,DF,Lazio,34-190,1986,22.2,1,0,0,19,18,1,32,37,22,0,0,0,226,Matches
Rafael\Rafael,br BRA,GK,Spezia,39-058,1982,1.3,0,0,0,0,0,0,0,0,0,0,0,0,6,Matches
Gastón Ramírez\Gaston-Ramirez,uy URU,MFFW,Sampdoria,30-149,1990,10.1,5,0,0,31,33,3,18,7,14,0,0,0,68,Matches
Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Juventus,30-125,1990,12.1,2,0,0,19,18,3,19,6,16,1,0,0,73,Matches
Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Inter,33-073,1988,4.8,2,0,0,13,6,1,0,3,5,0,0,0,52,Matches
Giacomo Raspadori\Giacomo-Raspadori,it ITA,FWMF,Sassuolo,21-071,2000,10.8,1,0,0,7,15,3,9,1,2,2,0,0,29,Matches
Federico Ravaglia\Federico-Ravaglia,it ITA,GK,Bologna,21-170,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,7,Matches
Ante Rebi?\Ante-Rebic,hr CRO,FW,Milan,27-221,1993,17.4,4,1,0,31,13,11,46,11,18,3,0,0,79,Matches
Arkadiusz Reca\Arkadiusz-Reca,pl POL,DF,Crotone,25-317,1995,24.8,7,0,0,33,25,4,83,51,20,4,0,0,198,Matches
Vasco Regini\Vasco-Regini,it ITA,DF,Sampdoria,30-233,1990,0.9,0,0,0,1,1,0,1,0,0,0,0,1,3,Matches
Pepe Reina\Pepe-Reina,es ESP,GK,Lazio,38-242,1982,26,1,0,0,0,1,0,0,0,0,0,0,0,100,Matches
Bryan Reynolds\Bryan-Reynolds,us USA,DF,Roma,19-306,2001,2,0,0,0,3,2,0,4,4,1,0,0,0,8,Matches
Franck Ribéry\Franck-Ribery,fr FRA,FW,Fiorentina,38-023,1983,20.3,5,1,0,30,62,7,23,8,20,1,0,0,124,Matches
Federico Ricci\Federico-Ricci,it ITA,FW,Sassuolo,26-338,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches
Giacomo Ricci\Giacomo-Ricci,it ITA,DF,Parma,24-240,1996,0.7,0,0,0,0,0,0,1,1,1,0,0,0,4,Matches
Matteo Ricci\Matteo-Ricci,it ITA,MF,Spezia,26-338,1994,21.7,4,0,0,23,26,0,7,25,30,0,0,0,250,Matches
Tomás Rincón\Tomas-Rincon,ve VEN,MF,Torino,33-107,1988,27,9,1,1,64,41,0,7,27,39,0,0,0,258,Matches
Andrea Rispoli\Andrea-Rispoli,it ITA,DF,Crotone,32-213,1988,6.7,4,0,0,7,4,1,21,4,5,0,0,0,51,Matches
Emmanuel Rivière\Emmanuel-Riviere,fr FRA,FWMF,Crotone,31-058,1990,6.9,1,0,0,9,17,2,1,3,3,0,0,0,21,Matches
Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Torino,28-248,1992,13.1,1,0,0,12,6,0,8,24,14,0,0,0,84,Matches
Marko Rog\Marko-Rog,hr CRO,MF,Cagliari,25-285,1995,12.9,2,0,0,33,23,0,6,12,25,0,0,0,128,Matches
Rogério\Rogerio,br BRA,DF,Sassuolo,23-107,1998,18.4,4,0,0,25,19,1,45,24,12,0,0,0,137,Matches
Luis Rojas\Luis-Rojas,cl CHI,MFFW,Crotone,19-055,2002,0.8,1,0,0,2,0,0,1,3,0,0,0,0,10,Matches
Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,26-108,1995,20.2,7,0,0,20,10,0,1,14,9,0,1,0,158,Matches
Cristian Romero\Cristian-Romero,ar ARG,DF,Atalanta,23-003,1998,23.3,10,0,0,58,30,0,0,70,42,1,0,0,300,Matches
Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Juventus,36-084,1985,27.4,3,0,0,15,42,31,48,5,2,1,0,0,117,Matches
Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,30-032,1991,28.6,6,0,0,58,21,0,12,60,54,0,0,0,365,Matches
Nicolò Rovella\Nicolo-Rovella,it ITA,MF,Genoa,19-147,2001,9.8,3,0,0,14,22,0,6,9,9,0,1,0,96,Matches
Amir Rrahmani\Amir-Rrahmani,xk KVX,DF,Napoli,27-065,1994,8.2,1,0,0,6,6,0,0,5,5,1,0,0,67,Matches
Kevin Rüegg\Kevin-Ruegg,ch SUI,MFDF,Hellas Verona,22-268,1998,1.3,0,0,0,0,1,1,1,1,2,1,0,0,8,Matches
Daniele Rugani\Daniele-Rugani,it ITA,DF,Cagliari,26-275,1994,10.1,2,0,0,13,3,0,4,14,12,0,0,0,110,Matches
Matteo Ruggeri\Matteo-Ruggeri,it ITA,DF,Atalanta,18-293,2002,2.3,0,0,0,3,0,0,8,4,2,0,0,0,8,Matches
Mário Rui\Mario-Rui,pt POR,DF,Napoli,29-338,1991,18,4,0,0,16,37,3,56,27,19,0,0,0,159,Matches
Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Napoli,25-027,1996,23.7,1,0,0,9,17,1,16,23,32,0,1,0,195,Matches
Alexis Saelemaekers\Alexis-Saelemaekers,be BEL,FW,Milan,21-307,1999,19.3,6,1,1,27,30,6,38,24,29,1,0,0,130,Matches
Jacopo Sala\Jacopo-Sala,it ITA,DF,Spezia,29-146,1991,4.2,1,0,0,7,4,0,9,3,5,0,0,0,31,Matches
Eddy Salcedo\Eddy-Salcedo,it ITA,FWMF,Hellas Verona,19-211,2001,6.5,3,0,0,12,15,2,7,3,2,1,0,0,38,Matches
Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Torino,25-057,1996,6.6,2,0,0,10,6,2,1,6,2,0,0,0,23,Matches
Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,Inter,32-132,1988,11.2,0,0,0,17,29,8,16,10,8,0,0,0,64,Matches
Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,30-094,1991,15.6,2,0,0,20,25,0,37,14,19,0,0,1,129,Matches
Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Bologna,29-232,1991,11.4,2,0,0,20,35,3,17,8,12,0,0,0,72,Matches
Federico Santander\Federico-Santander,py PAR,FW,Bologna,29-330,1991,0.4,0,0,0,2,2,0,1,0,0,0,0,0,5,Matches
Davide Santon\Davide-Santon,it ITA,DF,Roma,30-118,1991,3.4,1,0,0,6,2,1,10,1,3,0,0,0,17,Matches
Samir Santos\Samir-Santos,br BRA,DF,Udinese,26-146,1994,23,6,0,0,37,33,3,16,37,34,0,0,0,168,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,FW,Spezia,29-130,1991,2.2,2,1,1,2,8,0,4,1,2,0,0,0,14,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,FW,Fiorentina,29-130,1991,0.6,0,0,0,1,1,0,0,0,1,0,0,0,3,Matches
Marco Sau\Marco-Sau,it ITA,MFFW,Benevento,33-178,1987,8.7,1,1,0,8,19,1,16,8,3,1,0,0,50,Matches
Gianluca Scamacca\Gianluca-Scamacca,it ITA,FW,Genoa,22-119,1999,13.4,1,0,0,31,16,9,12,6,9,0,0,1,74,Matches
Nicolás Schiappacasse\Nicolas-Schiappacasse,uy URU,MF,Sassuolo,22-108,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,Benevento,33-335,1987,23.2,12,1,0,36,52,1,6,20,33,0,0,0,278,Matches
Jerdy Schouten\Jerdy-Schouten,nl NED,MF,Bologna,24-108,1997,24.4,5,1,0,42,20,1,6,70,36,0,1,0,306,Matches
Matteo Scozzarella\Matteo-Scozzarella,it ITA,MF,Parma,32-329,1988,1.7,1,0,0,3,1,0,4,6,1,0,0,0,8,Matches
Jacopo Segre\Jacopo-Segre,it ITA,MF,Torino,24-072,1997,2.1,1,0,0,2,9,1,0,0,5,0,0,0,18,Matches
Léo Sena\Leo-Sena,br BRA,MF,Spezia,25-120,1995,8.4,0,0,0,7,57,0,6,9,15,0,0,0,85,Matches
Stefano Sensi\Stefano-Sensi,it ITA,MF,Inter,25-268,1995,4.8,1,1,0,6,11,0,7,7,10,0,0,0,36,Matches
Luigi Sepe\Luigi-Sepe,it ITA,GK,Parma,29-357,1991,31,0,0,0,0,2,0,0,0,0,0,0,0,132,Matches
Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,MFFW,Roma,28-185,1992,4.1,1,0,0,4,5,1,9,2,2,0,0,0,27,Matches
Eldor Shomurodov\Eldor-Shomurodov,uz UZB,FW,Genoa,25-305,1995,14.7,0,0,0,33,17,10,9,7,14,0,0,0,76,Matches
Luca Siligardi\Luca-Siligardi,it ITA,FW,Parma,33-094,1988,0.4,0,0,0,0,0,0,1,0,1,0,0,0,5,Matches
Luca Siligardi\Luca-Siligardi,it ITA,MF,Crotone,33-094,1988,0.5,0,0,0,0,1,0,0,0,2,0,0,0,6,Matches
Adrien Silva\Adrien-Silva,pt POR,MF,Sampdoria,32-046,1989,15.6,7,1,1,30,20,0,9,33,23,0,0,0,168,Matches
Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,30-059,1991,33,1,0,0,2,2,0,0,0,0,0,2,1,172,Matches
Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Cagliari,25-299,1995,18.9,1,0,0,24,26,18,9,15,15,0,0,0,69,Matches
Wilfried Singo\Wilfried-Singo,ci CIV,DF,Torino,20-126,2000,18,4,1,1,20,45,2,55,30,16,1,0,0,150,Matches
Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,34-108,1987,27,0,0,0,1,2,0,0,0,0,0,1,1,111,Matches
?ukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,29-360,1991,25,1,0,0,0,1,1,0,0,0,0,0,0,115,Matches
Andreas Skov Olsen\Andreas-Skov-Olsen,dk DEN,FWDF,Bologna,21-122,1999,10.3,1,0,0,9,7,2,31,4,10,0,0,0,68,Matches
Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,26-078,1995,27.9,1,0,0,32,27,0,3,26,26,0,0,0,244,Matches
Chris Smalling\Chris-Smalling,eng ENG,DF,Roma,31-159,1989,11.3,3,0,0,14,7,1,0,19,5,0,0,0,106,Matches
Simon Sohm\Simon-Sohm,ch SUI,MF,Parma,20-019,2001,7.1,1,0,0,8,2,1,0,2,10,0,0,0,62,Matches
Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,30-081,1991,32.1,4,0,0,68,46,3,24,22,26,2,0,0,190,Matches
Riccardo Sottil\Riccardo-Sottil,it ITA,MFFW,Cagliari,21-331,1999,13,3,0,0,19,33,1,29,4,8,0,0,0,99,Matches
Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Bologna,28-316,1992,14.5,3,0,0,24,17,0,0,27,14,0,2,0,135,Matches
Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Roma,28-036,1993,23.6,0,0,0,9,11,2,93,31,5,0,0,1,200,Matches
Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,28-355,1992,12.3,0,0,0,0,1,0,0,0,0,0,0,0,61,Matches
Mattia Sprocati\Mattia-Sprocati,it ITA,FW,Parma,28-002,1993,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,26-042,1995,6,0,0,0,0,0,0,0,0,1,0,0,0,31,Matches
Kevin Strootman\Kevin-Strootman,nl NED,MF,Genoa,31-076,1990,12.1,6,0,0,24,9,1,14,19,21,0,0,0,99,Matches
Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DF,Udinese,30-068,1991,24.3,0,0,0,9,13,3,47,21,12,0,1,0,170,Matches
Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Hellas Verona,28-052,1993,4.2,4,0,0,16,6,0,4,1,5,0,0,0,37,Matches
Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,28-052,1993,4.9,1,0,0,14,13,2,7,2,7,0,0,0,59,Matches
Bosko Sutalo\Bosko-Sutalo,hr CRO,DF,Atalanta,21-119,2000,2.6,0,0,0,2,4,0,2,2,5,0,0,0,29,Matches
Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,22-115,1999,17.5,7,1,1,36,39,0,2,32,13,0,0,0,158,Matches
Wojciech Szcz?sny\Wojciech-Szczesny,pl POL,GK,Juventus,31-012,1990,26,0,0,0,0,1,0,0,0,0,0,0,0,123,Matches
Adrien Tameze\Adrien-Tameze,cm CMR,MF,Hellas Verona,27-085,1994,24.5,4,0,0,30,27,2,16,33,40,0,1,0,287,Matches
Ciprian T?t?ru?anu\Ciprian-Tatarusanu,ro ROU,GK,Milan,35-080,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,6,Matches
Andrés Tello\Andres-Tello,co COL,MFDF,Benevento,24-236,1996,4.1,2,0,0,5,4,0,2,7,6,0,0,0,38,Matches
Hidde ter Avest\Hidde-ter-Avest,nl NED,DF,Udinese,23-345,1997,3.9,0,0,0,3,2,1,13,0,3,0,0,0,33,Matches
Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,31-053,1990,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,Matches
Claudio Terzi\Claudio-Terzi,it ITA,DF,Spezia,36-315,1984,17.8,9,1,1,21,16,2,5,31,10,0,2,0,172,Matches
Morten Thorsby\Morten-Thorsby,no NOR,MF,Sampdoria,24-360,1996,26.9,9,0,0,66,18,2,6,20,56,0,2,0,232,Matches
Jeremy Toljan\Jeremy-Toljan,de GER,DF,Sassuolo,26-265,1994,13.7,2,0,0,19,10,4,28,12,13,0,0,0,90,Matches
Rafael Tolói\Rafael-Toloi,it ITA,DF,Atalanta,30-202,1990,25.4,7,0,0,34,10,0,18,35,28,0,1,0,273,Matches
Takehiro Tomiyasu\Takehiro-Tomiyasu,jp JPN,DF,Bologna,22-176,1998,25.4,4,0,0,25,13,3,17,42,21,0,0,1,236,Matches
Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Milan,23-132,1997,11.3,0,0,0,10,1,0,0,17,14,0,0,0,90,Matches
Sandro Tonali\Sandro-Tonali,it ITA,MF,Milan,20-357,2000,14.3,1,1,0,16,18,0,11,19,12,0,0,0,157,Matches
Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,31-103,1990,17.3,10,0,0,27,22,1,0,17,22,0,1,0,174,Matches
Ernesto Torregrossa\Ernesto-Torregrossa,it ITA,FW,Sampdoria,28-306,1992,1.8,0,0,0,7,1,3,0,1,1,0,0,0,11,Matches
Mattéo Tramoni\Matteo-Tramoni,fr FRA,FWMF,Cagliari,21-100,2000,0.8,1,0,0,1,1,0,0,1,2,0,0,0,10,Matches
Chaka Traorè\Chaka-Traore,ci CIV,MFDF,Parma,16-128,2004,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,Matches
Alessandro Tripaldelli\Alessandro-Tripaldelli,it ITA,DF,Cagliari,22-080,1999,3.3,1,0,0,9,4,0,8,4,4,0,0,0,22,Matches
Alessandro Tuia\Alessandro-Tuia,it ITA,DF,Benevento,30-326,1990,18,5,0,0,26,12,0,7,25,27,0,2,0,113,Matches
?ubomír Tupta\Lubomir-Tupta,sk SVK,MF,Hellas Verona,23-034,1998,0.6,0,0,0,0,1,0,0,0,0,0,0,0,2,Matches
Iyenoma Udogie\Iyenoma-Udogie,it ITA,DFMF,Hellas Verona,18-153,2002,1.3,0,0,0,4,2,1,0,3,3,0,0,0,18,Matches
Lautaro Valenti\Lautaro-Valenti,ar ARG,DF,Parma,22-106,1999,2.7,0,0,0,2,3,0,0,6,1,0,0,0,19,Matches
Borja Valero\Borja-Valero,es ESP,MFFW,Fiorentina,36-108,1985,5,3,0,0,11,14,1,0,7,7,0,0,0,47,Matches
Denis Vavro\Denis-Vavro,sk SVK,DF,Lazio,25-020,1996,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,Matches
Matías Vecino\Matias-Vecino,uy URU,MF,Inter,29-249,1991,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,Matches
Miguel Veloso\Miguel-Veloso,pt POR,MF,Hellas Verona,34-354,1986,14.2,1,0,0,17,10,0,14,14,15,0,0,0,195,Matches
Lorenzo Venuti\Lorenzo-Venuti,it ITA,DF,Fiorentina,26-018,1995,15.6,2,0,0,8,23,1,41,12,13,0,0,0,98,Matches
Daniele Verde\Daniele-Verde,it ITA,FW,Spezia,24-314,1996,8.9,1,0,0,2,7,1,25,5,3,0,0,0,41,Matches
Simone Verdi\Simone-Verdi,it ITA,MFFW,Torino,28-292,1992,15.8,5,0,0,22,22,5,59,13,9,0,0,0,93,Matches
Jordan Veretout\Jordan-Veretout,fr FRA,MF,Roma,28-060,1993,22.8,4,0,0,33,13,2,25,12,24,0,1,0,166,Matches
Edoardo Vergani\Edoardo-Vergani,it ITA,FW,Bologna,20-083,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Valerio Verre\Valerio-Verre,it ITA,MF,Sampdoria,27-109,1994,8.7,2,0,0,21,19,1,9,5,8,0,0,0,69,Matches
Guglielmo Vicario\Guglielmo-Vicario,it ITA,GK,Cagliari,24-205,1996,4,0,0,0,0,1,0,0,0,0,0,0,0,15,Matches
Arturo Vidal\Arturo-Vidal,cl CHI,MF,Inter,33-343,1987,12.6,3,0,0,29,16,0,12,18,23,0,1,0,139,Matches
Ronaldo Vieira\Ronaldo-Vieira,gw GNB,MF,Hellas Verona,22-285,1998,2.5,1,0,0,6,4,0,0,0,1,0,0,0,38,Matches
Luca Vignali\Luca-Vignali,it ITA,DF,Spezia,25-109,1996,14.7,3,1,0,13,17,1,21,31,10,0,0,0,134,Matches
Emanuel Vignato\Emanuel-Vignato,it ITA,FWDF,Bologna,20-249,2000,9.6,4,0,0,13,8,2,30,10,9,0,0,0,87,Matches
Gonzalo Villar\Gonzalo-Villar,es ESP,MF,Roma,23-038,1998,19,7,0,0,49,49,0,8,19,30,0,1,0,174,Matches
Nicolas Viola\Nicolas-Viola,it ITA,MF,Benevento,31-200,1989,9.6,1,0,0,12,22,0,14,16,9,0,0,0,105,Matches
Dušan Vlahovi?\Dusan-Vlahovic,rs SRB,FW,Fiorentina,21-092,2000,27.5,0,0,0,46,57,25,15,10,3,2,0,0,94,Matches
Mërgim Vojvoda\Mergim-Vojvoda,xk KVX,DF,Torino,26-088,1995,11.6,2,0,0,4,5,0,40,15,12,0,0,0,78,Matches
Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Inter,29-084,1992,28.4,2,0,0,20,9,0,1,39,15,0,0,0,235,Matches
Giacomo Vrioni\Giacomo-Vrioni,al ALB,MF,Juventus,22-197,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
Miloš Vuli?\Milos-Vulic,rs SRB,MF,Crotone,24-254,1996,13.9,2,0,0,11,30,1,16,9,11,0,0,0,112,Matches
Walace\Walace,br BRA,MF,Udinese,26-026,1995,18.3,2,0,0,21,20,1,4,30,40,0,0,0,184,Matches
Sebastian Walukiewicz\Sebastian-Walukiewicz,pl POL,DF,Cagliari,21-025,2000,18,1,0,0,16,5,0,1,22,14,0,0,0,144,Matches
Maya Yoshida\Maya-Yoshida,jp JPN,DF,Sampdoria,32-249,1988,21.8,5,0,0,16,17,0,0,35,12,0,0,0,221,Matches
Ashley Young\Ashley-Young,eng ENG,DF,Inter,35-295,1985,13.7,4,0,0,11,13,3,32,6,8,0,1,0,74,Matches
Mattia Zaccagni\Mattia-Zaccagni,it ITA,MFFW,Hellas Verona,25-318,1995,25,5,0,0,29,90,9,62,32,23,1,0,0,170,Matches
Miha Zajc\Miha-Zajc,si SVN,MF,Genoa,26-303,1994,18.3,4,0,0,22,25,4,18,22,19,0,0,0,155,Matches
Niccolò Zanellato\Niccolo-Zanellato,it ITA,MF,Crotone,22-310,1998,17,2,0,0,28,32,1,8,10,19,0,0,0,154,Matches
Cristián Zapata\Cristian-Zapata,co COL,DF,Genoa,34-212,1986,7.8,1,0,0,2,5,0,0,6,10,0,1,0,56,Matches
Duván Zapata\Duvan-Zapata,co COL,FW,Atalanta,30-029,1991,22.8,0,0,0,28,44,20,39,9,6,1,0,0,86,Matches
Gabriele Zappa\Gabriele-Zappa,it ITA,DF,Cagliari,21-129,1999,24.2,3,0,0,22,11,1,64,23,21,0,0,0,181,Matches
Davide Zappacosta\Davide-Zappacosta,it ITA,DF,Genoa,28-323,1992,19,2,0,0,21,12,7,60,11,15,0,0,0,133,Matches
Simone Zaza\Simone-Zaza,it ITA,FW,Torino,29-309,1991,14,4,0,0,33,27,13,3,4,6,0,0,0,55,Matches
Marvin Zeegelaar\Marvin-Zeegelaar,nl NED,DF,Udinese,30-261,1990,17.2,6,0,0,36,7,4,34,12,22,0,0,0,125,Matches
Piotr Zieli?ski\Piotr-Zielinski,pl POL,MF,Napoli,26-345,1994,23.9,2,0,0,12,36,4,34,16,14,0,0,0,143,Matches
Joshua Zirkzee\Joshua-Zirkzee,nl NED,FWMF,Parma,19-343,2001,1.3,0,0,0,4,0,0,0,0,1,0,0,0,10,Matches
Jeroen Zoet\Jeroen-Zoet,nl NED,GK,Spezia,30-114,1991,5.7,1,0,0,2,1,0,0,0,0,0,1,0,38,Matches
Filip ?uri?i?\Filip-Djuricic,rs SRB,MFFW,Sassuolo,29-090,1992,21.3,5,0,0,45,38,4,12,8,20,0,0,0,136,Matches
