Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-326,1991,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50,Matches
Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-287,1991,20.4,0,0,0,23,41,1,68,39,29,0,0,0,166,3,21,12.5,Matches
Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-056,1993,19.8,0,0,0,14,22,1,38,32,22,0,2,0,149,40,32,55.6,Matches
Adama Traoré\Adama-Traore,es ESP,FW,Wolves,25-094,1996,25.8,4,0,0,43,75,6,101,10,19,1,0,0,137,70,60,53.8,Matches
Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-235,1995,20.5,0,0,0,26,26,6,49,21,7,0,0,0,124,27,28,49.1,Matches
Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-210,1994,13,0,0,0,39,20,4,24,11,18,1,0,0,87,29,45,39.2,Matches
Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-146,1994,25.3,2,0,0,24,29,5,60,21,19,0,0,0,182,6,24,20,Matches
Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-352,1996,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,Matches
Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-166,1997,1.5,2,0,0,3,0,0,0,0,2,0,0,1,21,4,2,66.7,Matches
Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-289,1997,3.1,0,0,0,1,3,2,10,3,3,0,0,0,22,0,3,0,Matches
Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-066,1999,1.1,0,0,0,1,1,0,2,3,2,0,0,0,13,1,3,25,Matches
Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-108,1987,26.7,1,0,0,22,19,31,18,7,8,3,0,0,74,45,57,44.1,Matches
Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-104,1992,24.3,3,0,0,30,39,0,51,34,41,0,0,0,265,46,34,57.5,Matches
Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-269,1992,23.5,2,0,0,17,9,0,2,28,30,1,0,0,271,97,36,72.9,Matches
Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,22-020,1999,1.9,0,0,0,2,0,0,4,1,3,0,0,0,19,3,3,50,Matches
Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,26-035,1995,3.4,2,0,0,11,3,2,2,1,0,0,0,0,10,11,20,35.5,Matches
João Virgínia\Joao-Virginia,pt POR,GK,Everton,21-201,1999,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Vitinha\Vitinha,pt POR,MFFW,Wolves,21-075,2000,3.2,0,0,0,4,3,0,0,1,4,0,0,0,19,0,1,0,Matches
Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,21-043,2000,0.7,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,,Matches
