Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Cheick Tioté\Cheick-Tiote,ci CIV,MF,Newcastle Utd,29,1986,20,16,1220,13.6,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Ola Toivonen\Ola-Toivonen,se SWE,MF,Sunderland,29,1986,12,9,659,7.3,0,2,0,0,0,1,0,0,0.27,0.27,0,0.27,Matches
James Tomkins\James-Tomkins,eng ENG,DF,West Ham,26,1989,25,23,1961,21.8,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Lee Tomlin\Lee-Tomlin,eng ENG,MF,Bournemouth,26,1989,6,3,290,3.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,17,1997,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Toner\Kevin-Toner,ie IRL,DFMF,Aston Villa,19,1996,4,3,315,3.5,0,1,0,0,0,0,0,0,0.29,0.29,0,0.29,Matches
Ivan Toney\Ivan-Toney,eng ENG,FW,Newcastle Utd,19,1996,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kolo Touré\Kolo-Toure,ci CIV,DF,Liverpool,34,1981,14,9,858,9.5,1,0,1,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,32,1983,32,28,2325,25.8,6,5,5,1,1,3,0,0.23,0.19,0.43,0.19,0.39,Matches
Andros Townsend\Andros-Townsend,eng ENG,MF,Newcastle Utd,24,1991,13,12,1087,12.1,4,2,4,0,0,0,0,0.33,0.17,0.5,0.33,0.5,Matches
Andros Townsend\Andros-Townsend,eng ENG,FWMF,Tottenham,24,1991,3,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Adama Traoré\Adama-Traore,es ESP,FWMF,Aston Villa,19,1996,10,0,193,2.1,0,1,0,0,0,1,0,0,0.47,0.47,0,0.47,Matches
Bertrand Traoré\Bertrand-Traore,bf BFA,FWMF,Chelsea,19,1995,10,4,375,4.2,2,1,2,0,0,0,0,0.48,0.24,0.72,0.48,0.72,Matches
Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,24,1990,6,5,459,5.1,1,1,1,0,0,1,0,0.2,0.2,0.39,0.2,0.39,Matches
Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,29,1986,29,7,984,10.9,6,1,5,1,1,0,0,0.55,0.09,0.64,0.46,0.55,Matches
Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,29,1985,14,8,857,9.5,0,3,0,0,0,1,0,0,0.32,0.32,0,0.32,Matches
Enner Valencia\Enner-Valencia,ec ECU,FWMF,West Ham,25,1989,19,10,1009,11.2,4,2,4,0,0,1,0,0.36,0.18,0.54,0.36,0.54,Matches
Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,28,1987,36,36,3133,34.8,24,6,19,5,6,6,1,0.69,0.17,0.86,0.55,0.72,Matches
Guillermo Varela\Guillermo-Varela,uy URU,DF,Manchester Utd,22,1993,4,3,315,3.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jordan Veretout\Jordan-Veretout,fr FRA,MF,Aston Villa,22,1993,25,21,1820,20.2,0,5,0,0,0,4,0,0,0.25,0.25,0,0.25,Matches
Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,28,1987,29,29,2594,28.8,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,31,1983,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,26,1989,28,15,1373,15.3,5,2,5,0,0,0,0,0.33,0.13,0.46,0.33,0.46,Matches
Kyle Walker\Kyle-Walker,eng ENG,DF,Tottenham,25,1990,33,33,2941,32.7,1,3,1,0,0,7,0,0.03,0.09,0.12,0.03,0.12,Matches
Jonathan Walters\Jonathan-Walters,ie IRL,MFFW,Stoke City,31,1983,27,18,1728,19.2,5,3,5,0,0,1,0,0.26,0.16,0.42,0.26,0.42,Matches
Victor Wanyama\Victor-Wanyama,ke KEN,MF,Southampton,24,1991,30,29,2498,27.8,1,1,1,0,0,6,3,0.04,0.04,0.07,0.04,0.07,Matches
Danny Ward\Danny-Ward,wal WAL,GK,Liverpool,22,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,25,1989,30,30,2691,29.9,2,1,2,0,0,4,0,0.07,0.03,0.1,0.07,0.1,Matches
James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,20,1994,33,14,1545,17.2,2,4,1,1,1,5,0,0.12,0.23,0.35,0.06,0.29,Matches
Marcin Wasilewski\Marcin-Wasilewski,pl POL,DF,Leicester City,35,1980,4,3,303,3.4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Duncan Watmore\Duncan-Watmore,eng ENG,MFFW,Sunderland,21,1994,23,7,919,10.2,3,1,3,0,0,0,0,0.29,0.1,0.39,0.29,0.39,Matches
Ben Watson\Ben-Watson,eng ENG,MF,Watford,30,1985,35,31,2816,31.3,2,0,2,0,0,5,0,0.06,0,0.06,0.06,0.06,Matches
James Weir\James-Weir,eng ENG,MF,Manchester Utd,19,1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Danny Welbeck\Danny-Welbeck,eng ENG,FW,Arsenal,24,1990,11,7,575,6.4,4,2,4,0,0,1,0,0.63,0.31,0.94,0.63,0.94,Matches
Ashley Westwood\Ashley-Westwood,eng ENG,MF,Aston Villa,25,1990,32,31,2717,30.2,2,2,2,0,0,6,0,0.07,0.07,0.13,0.07,0.13,Matches
Glenn Whelan\Glenn-Whelan,ie IRL,MF,Stoke City,31,1984,37,37,3166,35.2,0,1,0,0,0,6,0,0,0.03,0.03,0,0.03,Matches
Steven Whittaker\Steven-Whittaker,sco SCO,DF,Norwich City,31,1984,8,8,661,7.3,1,0,1,0,0,2,1,0.14,0,0.14,0.14,0.14,Matches
Connor Wickham\Connor-Wickham,eng ENG,FW,Crystal Palace,22,1993,21,15,1320,14.7,5,3,4,1,1,1,0,0.34,0.2,0.55,0.27,0.48,Matches
Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Newcastle Utd,24,1990,38,36,3163,35.1,11,5,10,1,1,1,0,0.31,0.14,0.46,0.28,0.43,Matches
Ashley Williams\Ashley-Williams,wal WAL,DF,Swansea City,30,1984,36,36,3240,36,2,1,2,0,0,8,0,0.06,0.03,0.08,0.06,0.08,Matches
Jonny Williams\Jonny-Williams,wal WAL,MF,Crystal Palace,21,1993,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Willian\Willian,br BRA,MF,Chelsea,26,1988,35,32,2739,30.4,5,6,5,0,0,5,0,0.16,0.2,0.36,0.16,0.36,Matches
Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,23,1992,3,1,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Callum Wilson\Callum-Wilson,eng ENG,FWMF,Bournemouth,23,1992,13,9,771,8.6,5,0,4,1,1,0,0,0.58,0,0.58,0.47,0.47,Matches
James Wilson\James-Wilson,eng ENG,FW,Manchester Utd,19,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marc Wilson\Marc-Wilson,ie IRL,DF,Stoke City,27,1987,4,1,261,2.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Tottenham,22,1992,10,9,812,9,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Andre Wisdom\Andre-Wisdom,eng ENG,DF,Norwich City,22,1993,10,9,824,9.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Philipp Wollscheid\Philipp-Wollscheid,de GER,DF,Stoke City,26,1989,31,30,2684,29.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,28,1987,34,33,2846,31.6,0,1,0,0,0,9,0,0,0.03,0.03,0,0.03,Matches
DeAndre Yedlin\DeAndre-Yedlin,us USA,DFMF,Sunderland,22,1993,23,21,1811,20.1,0,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
Maya Yoshida\Maya-Yoshida,jp JPN,DFMF,Southampton,26,1988,20,10,1020,11.3,1,0,1,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
Ashley Young\Ashley-Young,eng ENG,DFMF,Manchester Utd,30,1985,18,11,1065,11.8,1,2,1,0,0,5,0,0.08,0.17,0.25,0.08,0.25,Matches
Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DF,Manchester City,30,1985,13,12,1062,11.8,0,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
Wilfried Zaha\Wilfried-Zaha,ci CIV,MFFW,Crystal Palace,22,1992,34,30,2488,27.6,2,1,2,0,0,5,0,0.07,0.04,0.11,0.07,0.11,Matches
Mauro Zárate\Mauro-Zarate,ar ARG,MFFW,West Ham,28,1987,15,9,788,8.8,3,0,3,0,0,1,0,0.34,0,0.34,0.34,0.34,Matches
Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,20,1994,23,21,1918,21.3,1,1,1,0,0,0,0,0.05,0.05,0.09,0.05,0.09,Matches
